,bill,title,label
1054,1059,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to specify procedures for the conduct of preliminary damage assessments, to direct the Secretary of Homeland Security to vigorously investigate and prosecute instances of fraud, including fraud in the handling and approval of claims for Federal emergency assistance, and for other purposes.",fail
1055,1060,To amend the Internal Revenue Code of 1986 to allow a credit against income tax for the purchase of hearing aids.,fail
1056,1061,"To provide for secondary school reform, and for other purposes.",fail
1057,1062,To amend the Fair Labor Standards Act of 1938 to provide for an increase in the Federal minimum wage.,fail
1058,1063,To promote and enhance public safety and to encourage the rapid deployment of IP-enabled voice services.,fail
1059,1064,"To amend the Public Health Service Act to improve stroke prevention, diagnosis, treatment, and rehabilitation.",fail
1060,1065,"To amend title 10, United States Code, to extend child care eligibility for children of members of the Armed Forces who die in the line of duty.",fail
1061,1066,"To authorize the States (and subdivisions thereof), the District of Columbia, territories, and possessions of the United States to provide certain tax incentives to any person for economic development purposes.",fail
1062,1067,"To require the Secretary of Health and Human Services to undertake activities to ensure the provision of services under the PACE program to frail elders living in rural areas, and for other purposes.",fail
1063,1068,"To provide for higher education affordability, access, and opportunity.",fail
1064,1069,To suspend temporarily the duty on certain cases or containers for toys.,fail
1065,1070,To suspend temporarily the duty on certain cases for toys.,fail
1066,1071,To extend the temporary suspension of duty on certain bags for toys.,fail
1067,1072,To extend the temporary suspension of duty on cases for certain children's products.,fail
1068,1073,To extend the temporary suspension of duty on certain children's products.,fail
1069,1074,"To improve the health of Americans and reduce health care costs by reorienting the Nation's health care system toward prevention, wellness, and self care.",fail
1070,1075,To postpone the 2005 round of defense base closure and realignment.,fail
1071,1076,To amend the Internal Revenue Code of 1986 to extend the excise tax and income tax credits for the production of biodiesel.,fail
1072,1077,"To amend the Internal Revenue Code of 1986 to provide a renewable liquid fuels tax credit, and for other purposes.",fail
1073,1078,To amend the Internal Revenue Code of 1986 to expand and extend the renewable resource credit and nonconventional source credit for landfill gas facilities.,fail
1074,1079,To amend the Internal Revenue Code of 1986 to expand and extend the renewable resource credit for trash combustion facilities.,fail
1075,1080,To amend the Safe Drinking Water Act to require the use of nontoxic products in the case of hydraulic fracturing that occurs during oil or natural gas production activities.,fail
1076,1081,To amend title XVIII of the Social Security Act to provide for a minimum update for physicians' services for 2006 and 2007.,fail
1077,1082,To restore Second Amendment rights in the District of Columbia.,fail
1078,1083,To provide coverage under the Railway Labor Act to employees of certain air and surface transportation entities.,fail
1079,1084,"To eliminate child poverty, and for other purposes.",fail
1080,1085,To provide for paid sick leave to ensure that Americans can address their own health needs and the health needs of their families.,fail
1081,1086,To improve the national program to register and monitor individuals who commit crimes against children or sex offenses.,fail
1082,1087,To amend section 337 of the Immigration and Nationality Act to prescribe the oath or affirmation of renunciation and allegiance required to be naturalized as a citizen of the United States.,fail
1083,1088,"To establish streamlined procedures for collateral review of mixed petitions, amendments, and defaulted claims, and for other purposes.",fail
1084,1089,"To establish the National Foreign Language Coordination Council to develop and implement a foreign language strategy, and for other purposes.",fail
1085,1090,"To provide certain requirements for the siting, construction, expansion, and operation of liquefied natural gas import terminals, and for other purposes.",fail
1086,1091,To establish a Federal incentive program as part of a national gasification strategy to stimulate commercial deployment of integrated gasification combined cycle and industrial gasification technology.,fail
1087,1092,"To establish a program under which the Secretary of the Interior offers for lease certain land for oil shale development, and for other purposes.     IN THE SENATE OF THE UNITED STATES  May 20, 2005  Mr. Salazar introduced the following bill; which was read twice and",fail
1088,1093,"To reauthorize and revise the Renewable Energy Production Incentive program, and for other purposes.",fail
1089,1094,To amend the Mineral Leasing Act to establish procedures for the reinstatement of leases terminated due to unforeseeable circumstances.,fail
1090,1095,"To amend chapter 113 of title 18, United States Code, to clarify the prohibition on the trafficking in goods or services, and for other purposes.     IN THE SENATE OF THE UNITED STATES  May 20, 2005  Mr. Cornyn (for himself and Mr. Leahy) introduced the following bill;",fail
1091,1096,"To amend the Wild and Scenic Rivers Act to designate portions of the Musconetcong River in the State of New Jersey as a component of the National Wild and Scenic Rivers System, and for other purposes.",success
1092,1097,To amend title 4 of the United States Code to prohibit the double taxation of telecommuters and others who work at home.,fail
1093,1098,To prevent abuse of the special allowance subsidies under the Federal Family Education Loan Program.,fail
1094,1099,"To repeal the current Internal Revenue Code and replace it with a flat tax, thereby guaranteeing economic growth and greater fairness for all Americans.",fail
1095,1100,To amend the Internal Revenue Code of 1986 to provide capital gains treatment for certain self-created musical works.,fail
1096,1101,"To amend the Head Start Act to address the needs of victims of child abuse and neglect, children in foster care, children in kinship care, and homeless children.",fail
1097,1102,"To extend the aviation war risk insurance program for 3 years.     IN THE SENATE OF THE UNITED STATES  May 23, 2005  Mr. Rockefeller (for himself and Mr. Burns) introduced the following bill; which was read twice and referred to the Committee on Commerce, Science, and Transportation",fail
1098,1103,To amend the Internal Revenue Code of 1986 to repeal the individual alternative minimum tax.,fail
1099,1104,To amend titles XIX and XXI of the Social Security Act to provide States with the option to cover certain legal immigrants under the medicaid and State children's health insurance programs.,fail
1100,1105,To amend title VI of the Higher Education Act of 1965 regarding international and foreign language studies.,fail
1101,1106,"To authorize the construction of the Arkansas Valley Conduit in the State of Colorado, and for other purposes.",fail
1102,1107,"To reauthorize the Head Start Act, and for other purposes.",fail
1103,1108,"To amend title XVIII of the Social Security Act to make improvements to payments to ambulance providers in rural areas, and for other purposes.",fail
1104,1109,"To amend title XVIII of the Social Security Act to provide payments to Medicare ambulance suppliers of the full cost of furnishing such services, to provide payments to rural ambulance providers and suppliers to account for the cost of serving areas with low population density, and for other purposes.",fail
1105,1110,To amend the Federal Hazardous Substances Act to require engine coolant and antifreeze to contain a bittering agent in order to render the coolant or antifreeze unpalatable.,fail
1106,1111,"To promote oil shale and tar sand development, and for other purposes.     IN THE SENATE OF THE UNITED STATES  May 24, 2005  Mr. Hatch (for himself, Mr. Bennett, and Mr. Allard) introduced the following bill; which was read twice and referred to the Committee on Finance",fail
1107,1112,To make permanent the enhanced educational savings provisions for qualified tuition programs enacted as part of the Economic Growth and Tax Relief Reconciliation Act of 2001.,fail
1108,1113,To provide that no Federal funds may be expended for the payment or reimbursement of a drug that is prescribed for the treatment of sexual or erectile dysfunction.,fail
1109,1114,To establish minimum drug testing standards for major professional sports leagues.,fail
1110,1115,To amend the Internal Revenue Code of 1986 to allow Indian tribes to receive charitable contributions of inventory.,fail
1111,1116,"To amend the Older Americans Act of 1965 to provide for mental health screening and treatment services, to amend the Public Health Service Act to provide for integration of mental health services and mental health treatment outreach teams, and for other purposes.",fail
1112,1117,"To deepen the peaceful business and cultural engagement of the United States and the People's Republic of China, and for other purposes.",fail
1113,1118,"To amend the Reclamation Reform Act of 1982 to reduce irrigation subsidies, and for other purposes.",fail
1114,1119,"To permit an alien to remain eligible for a diversity visa beyond the fiscal year in which the alien applied for the visa, and for other purposes.",fail
1115,1120,"To reduce hunger in the United States by half by 2010, and for other purposes.",fail
1116,1121,"To direct the Secretary of the Interior to conduct a study of the suitability and feasibility of establishing the Southern Campaign of the Revolution Heritage Area in South Carolina, and for other purposes.",fail
1117,1122,To authorize and direct the exchange and conveyance of certain National Forest land and other land in southeast Arizona.,fail
1118,1123,To suspend temporarily the duty on certain microphones used in automotive interiors.,fail
1119,1124,To postpone by 1 year the date by which countries participating in the visa waiver program shall begin to issue machine-readable tamper- resistant entry passports.,fail
1120,1125,To reform liability for certain charitable contributions and services.,fail
1121,1126,To provide that no Federal funds may be expended for the payment or reimbursement of a drug that is prescribed to a sex offender for the treatment of sexual or erectile dysfunction.,fail
1122,1127,To require the Secretary of Defense to submit to Congress all documentation related to the Secretary's recommendations for the 2005 round of defense base closure and realignment.,fail
1123,1128,"To amend title XIX of the Social Security Act to provide for increased rebates under the medicaid program for prescription drugs that are directly advertised to consumers, to require other Federal programs purchasing or reimbursing for such drugs to establish payment and reimbursement mechanisms that reduce the costs of those drugs, and for other purposes.",fail
1124,1129,"To provide authorizations of appropriations for certain development banks, and for other purposes.",fail
1125,1130,"To treat the Tuesday next after the first Monday in November as a legal public holiday for purposes of Federal employment, and for other purposes.",fail
1126,1131,"To authorize the exchange of certain Federal land within the State of Idaho, and for other purposes.",success
1127,1132,"To amend the Public Health Service Act, the Employee Retirement Income Security Act of 1974, and the Internal Revenue Code of 1986 to require that group and individual health insurance coverage and group health plans provide coverage for treatment of a minor child's congenital or developmental deformity or disorder due to trauma, infection, tumor, or disease.",fail
1128,1133,"To authorize the Secretary of Energy to develop and implement an accelerated research, development, and demonstration program for advanced clean coal technologies for use in coal-based generation facilities and to provide financial incentives to encourage the early commercial deployment of advanced clean coal technologies through the retrofitting, repowering, replacement, and new construction of coal-",fail
1129,1134,"To express the sense of Congress on women in combat.     IN THE SENATE OF THE UNITED STATES  May 26, 2005  Mrs. Clinton (for herself, Ms. Collins, Ms. Landrieu, Mrs. Murray, Mr. Reed, and Ms. Mikulski) introduced the following bill; which was read twice and referred to the Committee on Armed Services",fail
1130,1135,"To authorize the exchange of certain land in Grand and Uintah Counties, Utah, and for other purposes.",fail
1131,1136,To facilitate the provision by members of the Armed Forces of testimony on the military value of military installations in connection with the 2005 round of defense base closure and realignment.,fail
1132,1137,"To include dehydroepiandrosterone as an anabolic steroid.     IN THE SENATE OF THE UNITED STATES  May 26, 2005  Mr. Grassley (for himself, Mr. McCain, and Mr. Allen) introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
1133,1138,To authorize the placement of a monument in Arlington National Cemetery honoring the veterans who fought in World War II as members of Army Ranger Battalions.,fail
1134,1139,To amend the Animal Welfare Act to strengthen the ability of the Secretary of Agriculture to regulate the pet industry.,fail
1135,1140,"To designate the State Route 1 Bridge in the State of Delaware as the ``Senator William V. Roth, Jr. Bridge''.",success
1136,1141,To authorize the Secretary of Homeland Security to regulate ammonium nitrate.,fail
1137,1142,"To provide pay protection for members of the Reserve and the National Guard, and for other purposes.",fail
1138,1143,"To provide death and disability benefits for aerial firefighters who work on a contract basis for a public agency and suffer death or disability in the line of duty, and for other purposes.",fail
1139,1144,"To provide military retirement credit for certain service by National Guard members performed while in a State duty status immediately after the terrorist attacks of September 11, 2001.     IN THE SENATE OF THE UNITED STATES  May 26, 2005  Mrs. Clinton introduced the following bill; which was read twice and",fail
1140,1145,To provide Federal assistance to States and local jurisdictions to prosecute hate crimes.,fail
1141,1146,To require the Federal Trade Commission to monitor and investigate gasoline prices under certain circumstances.,fail
1142,1147,"To amend the Internal Revenue Code of 1986 to provide for the expensing of broadband Internet access expenditures, and for other purposes.",fail
1143,1148,To amend title XVIII of the Social Security Act to permit direct payment under the medicare program for clinical social worker services provided to residents of skilled nursing facilities.,fail
1144,1149,"To amend the Federal Employees' Compensation Act to cover services provided to injured Federal workers by physician assistants and nurse practitioners, and for other purposes.",fail
1145,1150,"To increase the security of radiation sources, and for other purposes.",fail
1146,1151,"To provide for a program to accelerate the reduction of greenhouse gas emissions in the United States by establishing a market-driven system of greenhouse gas tradeable allowances, to limit greenhouse gas emissions in the United States and reduce dependence upon foreign oil, to support the deployment of new climate change-related technologies, and ensure benefits to consumers from the trading in such allowances, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
1147,1152,To amend title XVIII of the Social Security Act to eliminate discriminatory copayment rates for outpatient psychiatric services under the Medicare Program.,fail
1148,1153,"To provide Federal financial incentives for deployment of advanced coal-based generation technologies.     IN THE SENATE OF THE UNITED STATES  May 26, 2005  Mr. Bunning (for himself and Mr. Thomas) introduced the following bill; which was read twice and referred to the Committee on Finance",fail
1149,1154,"To extend the Acadia National Park Advisory Commission, to provide improved visitor services at the park, and for other purposes.",fail
1150,1155,"To establish a commission to conduct a comprehensive review of Federal agencies and programs and to recommend the elimination or realignment of duplicative, wasteful, or outdated functions, and for other purposes.",fail
1151,1156,"To amend the Internal Revenue Code of 1986 to extend the credit period for electricity produced from renewable resources at certain facilities, to extend the credit for electricity produced from certain renewable resources, and for other purposes.",fail
1152,1157,"To amend the Internal Revenue Code of 1986 to treat gold, silver, platinum, and palladium, in either coin or bar form, in the same manner as equities and mutual funds for purposes of the maximum capital gains rate for individuals.",fail
1153,1158,To impose a 6-month moratorium on terminations of certain plans instituted under section 4042 of the Employee Retirement Income Security Act of 1974 in cases in which reorganization of contributing sponsors is sought in bankruptcy or insolvency proceedings.,fail
1154,1159,To amend the Internal Revenue Code of 1986 to permanently extend the subpart F exemption for active financing.,fail
1155,1160,"To amend the Internal Revenue Code of 1986 to restore, increase, and make permanent the exclusion from gross income for amounts received under qualified group legal services plans.",fail
1156,1161,"To amend part A of title IV of the Social Security Act to exempt preparation for high-skill, high-demand jobs from participation and time limits under the temporary assistance for needy families program.",fail
1157,1162,"To amend titles 10 and 38, United States Code, to repeal the 10-year limits on use of Montgomery GI Bill educational assistance benefits, and for other purposes.     IN THE SENATE OF THE UNITED STATES  June 6, 2005  Ms. Cantwell introduced the following bill; which was read twice and",fail
1158,1163,"To amend the Workforce Investment Act of 1998 to provide for strategic sectoral skills gap assessments, strategic skills gap action plans, and strategic training capacity enhancement seed grants, and for other purposes.",fail
1159,1164,To amend the Workforce Investment Act of 1998 to provide for training service and delivery innovation projects.,fail
1160,1165,"To provide for the expansion of the James Campbell National Wildlife Refuge, Honolulu County, Hawaii.",success
1161,1166,To extend the authorization of the Kalaupapa National Historical Park Advisory Commission.,fail
1162,1167,"To provide that certain wire rods shall not be subject to any antidumping duty or countervailing duty order.     IN THE SENATE OF THE UNITED STATES  June 6, 2005  Mr. Voinovich introduced the following bill; which was read twice and referred to the Committee on FinanceYYYYYYYYYYYYYYYYYYYYYYYYYYY",fail
1163,1168,"To amend section 212 of the Immigration and Nationality Act to make inadmissible individuals who law enforcement knows, or has reasonable grounds to believe, seek entry into the United States to participate in illegal activities with criminal gangs located in the United States.",fail
1164,1169,To require reports to Congress on Federal agency use of data-mining,fail
1165,1170,To establish the Fort Stanton-Snowy River National Cave Conservation Area.,fail
1166,1171,"To halt Saudi support for institutions that fund, train, incite, encourage, or in any other way aid and abet terrorism, and to secure full Saudi cooperation in the investigation of terrorist incidents, and for other purposes.",fail
1167,1172,To provide for programs to increase the awareness and knowledge of women and health care providers with respect to gynecologic cancers.,fail
1168,1173,To amend the National Labor Relations Act to ensure the right of employees to a secret-ballot election conducted by the National Labor Relations Board.,fail
1169,1174,"To authorize the President to posthumously award a gold medal on behalf of Congress to Robert M. La Follette, Sr., in recognition of his important contributions to the Progressive movement, the State of Wisconsin, and the United States.",fail
1170,1175,"To require the Secretary of the Treasury to mint coins in commemoration of Robert M. La Follette, Sr., in recognition of his important contributions to the Progressive movement, the State of Wisconsin, and the United States.",fail
1171,1176,"To improve the provision of health care and services to veterans in Hawaii, and for other purposes.",fail
1172,1177,To improve mental health services at all facilities of the Department of Veterans Affairs.,fail
1173,1178,To amend the Internal Revenue Code of 1986 to allow individuals a refundable credit against income tax for the purchase of private health insurance.,fail
1174,1179,To amend title XVIII of the Social Security Act to ensure that benefits under part D of such title have no impact on benefits under other Federal programs.,fail
1175,1180,"To amend title 38, United States Code, to reauthorize various programs servicing the needs of homeless veterans for fiscal years 2007 through 2011, and for other purposes.",fail
1176,1181,"To ensure an open and deliberate process in Congress by providing that any future legislation to establish a new exemption to section 552 of title 5, United States Code (commonly referred to as the Freedom of Information Act) be stated explicitly within the text of the bill.",fail
1177,1182,"To amend title 38, United States Code, to improve health care for veterans, and for other purposes.",fail
1178,1183,"To provide additional assistance to recipients of Federal Pell Grants who are pursuing programs of study in engineering, mathematics, science, or foreign languages.",fail
1179,1184,To waive the passport fees for a relative of a deceased member of the Armed Forces proceeding abroad to visit the grave of such member or to attend a funeral or memorial service for such member.,success
1180,1185,To protect United States workers from competition of foreign workforces for performance of Federal and State contracts.,fail
1181,1186,"To amend the Internal Revenue Code of 1986 to provide the same capital gains treatment for art and collectibles as for other investment property and to provide that a deduction equal to fair market value shall be allowed for charitable contributions of literary, musical, artistic, or scholarly compositions created by the donor.",fail
1182,1187,For the relief of James Symington.,fail
1183,1188,For the relief of Fereshteh Sani.,fail
1184,1189,"To require the Secretary of Veterans Affairs to publish a strategic plan for long-term care, and for other purposes.",fail
1185,1190,To provide sufficient blind rehabilitation outpatient specialists at medical centers of the Department of Veterans Affairs.,fail
1186,1191,To establish a grant program to provide innovative transportation options to veterans in remote rural areas.,fail
1187,1192,To amend section 51 of the Internal Revenue Code of 1986 to expand the eligibility for the work opportunity tax credit to all disabled veterans.,fail
1188,1193,"To direct the Assistant Secretary of Homeland Security for the Transportation Security Administration to issue regulations requiring turbojet aircraft of air carriers to be equipped with missile defense systems, and for other purposes.",fail
1189,1194,"To direct the Nuclear Regulatory Commission to establish guidelines and procedures for tracking, controlling, and accounting for individual spent fuel rods and segments.",fail
1190,1195,"To provide the necessary authority to the Secretary of Commerce for the establishment and implementation of a regulatory system for offshore aquaculture in the United States Exclusive Economic Zone, and for other purposes.",fail
1191,1196,"To provide for disclosure of fire safety standards and measures with respect to campus buildings, and for other purposes.",fail
1192,1197,"To reauthorize the Violence Against Women Act of 1994.     IN THE SENATE OF THE UNITED STATES  June 8, 2005  Mr. Biden (for himself, Mr. Hatch, Mr. Specter, Mr. Leahy, Mr. DeWine, Mr. Kohl, Mr. Grassley, Mr. Kennedy, Mrs. Boxer, Ms. Stabenow, Mr. Schumer, and Mrs. Murray) introduced the following bill; which was read",fail
1193,1198,"To amend the Solid Waste Disposal Act to authorize States to restrict receipt of foreign municipal solid waste, to implement the Agreement Concerning the Transboundary Movement of Hazardous Waste between the United States and Canada, and for other purposes.",fail
1194,1199,To amend title II of the Social Security Act to shorten the waiting period for social security disability benefits for individuals with mesothelioma.,fail
1195,1200,To amend the Internal Revenue Code of 1986 to reduce the depreciation recovery period for certain roof systems.,fail
1196,1201,To prevent certain discriminatory taxation of natural gas pipeline property.,fail
1197,1202,To provide environmental assistance to non-Federal interests in the State of Colorado.,fail
1198,1203,"To amend the Internal Revenue Code of 1986 to provide tax incentives for the investment in greenhouse gas intensity reduction projects, and for other purposes.",fail
1199,1204,To encourage students to pursue graduate education and to assist students in affording graduate education.,fail
1200,1205,"To require a study of the effects on disadvantaged individuals of actions by utilities intended to reduce carbon dioxide emissions, and for other purposes.",fail
1201,1206,"To designate the facility of the United States Postal Service located at 4960 West Washington Boulevard in Los Angeles, California, as the ``Ray Charles Post Office Building''.",fail
1202,1207,"To designate the facility of the United States Postal Service located at 30777 Rancho California Road in Temecula, California, as the ``Dalip Singh Saund Post Office Building''.",fail
1203,1208,"To provide for local control for the siting of windmills.     IN THE SENATE OF THE UNITED STATES  June 9, 2005",fail
1204,1209,"To establish and strengthen postsecondary programs and courses in the subjects of traditional American history, free institutions, and Western civilization, available to students preparing to teach these subjects, and to other students.",fail
1205,1210,"To enhance the national security of the United States by providing for the research, development, demonstration, administrative support, and market mechanisms for widespread deployment and commercialization of biobased fuels and biobased products, and for other purposes.",fail
1206,1211,"To establish an Office of Foreign Science and Technology Assessment to enable the United States to effectively analyze trends in foreign science and technology, and for other purposes.",fail
1207,1212,"To require the Commandant of the Coast Guard to convey the Coast Guard Cutter MACKINAW, upon its scheduled decommissioning, to the City and County of Cheboygan, Michigan, to use for purposes of a museum.",fail
1208,1213,To amend the Internal Revenue Code of 1986 to allow a refundable credit against income tax for the purchase of a principal residence by a first-time homebuyer.,fail
1209,1214,"To require equitable coverage of prescription contraceptive drugs and devices, and contraceptive services under health plans.",fail
1210,1216,"To require financial institutions and financial service providers to notify customers of the unauthorized use of personal financial information, and for other purposes.",fail
1211,1217,"To amend title II of the Social Security Act to phase out the 24-month waiting period for disabled individuals to become eligible for medicare benefits, to eliminate the waiting period for individuals with life- threatening conditions, and for other purposes.",fail
1212,1218,"To amend the Elementary and Secondary Education Act of 1965, the Higher Education Act of 1965, and the Internal Revenue Code of 1986 to improve recruitment, preparation, distribution, and retention of public elementary and secondary school teachers and principals, and for other purposes.",fail
1213,1219,"To authorize certain tribes in the State of Montana to enter into a lease or other temporary conveyance of water rights to meet the water needs of the Dry Prairie Rural Water Association, Inc.",success
1214,1220,To assist law enforcement in their efforts to recover missing children and to strengthen the standards for State sex offender registration programs.,fail
1215,1221,"To amend chapter 81 of title 5, United States Code, to create a presumption that a disability or death of a Federal employee in fire protection activities caused by any of certain diseases is the result of the performance of such employee's duty.",fail
1216,1222,"To amend the Internal Revenue Code of 1986 to reinstate the Oil Spill Liability Trust Fund tax and to maintain a balance of $3 billion in the Oil Spill Liability Trust Fund.     IN THE SENATE OF THE UNITED STATES  June 9, 2005  Mr. Stevens (for himself, Mr. Inouye, and Ms. Cantwell) introduced the",fail
1217,1223,"To amend the Public Health Service Act to improve the quality and efficiency of health care delivery through improvements in health care information technology, and for other purposes.",fail
1218,1224,"To protect the oceans, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
1219,1225,To expand access to affordable health care and to strengthen the health care safety net and make health care services more available in rural and underserved areas.,fail
1220,1226,To provide jurisdiction over Federal contractors who engage in human trafficking offenses.,fail
1221,1227,To improve quality in health care by providing incentives for adoption of modern information technology.,fail
1222,1228,"To amend the Higher Education Act of 1965 to modify the computation of eligibility for certain Federal Pell Grants, and for other purposes.",fail
1223,1229,"To amend the Internal Revenue Code of 1986 to extend, modify, and expand the credit for electricity produced from renewable resources and waste products, and for other purposes.",fail
1224,1230,"[Report No. 109-82]  To amend the Internal Revenue Code of 1986 to provide for the extension of the Highway Trust Fund and the Aquatic Resources Trust Fund expenditure authority and related taxes and to provide for excise tax reform and simplification, and for other purposes.",fail
1225,1231,To amend the Indian Self-Determination and Education Assistance Act to modify provisions relating to the National Fund for Excellence in American Indian Education.,fail
1226,1232,"To amend the Clean Air Act to increase production and use of renewable fuel and to increase the energy independence of the United States, and for other purposes.",fail
1227,1233,For the relief of Diana Gecaj Engstrom.,fail
1228,1234,"To increase, effective as of December 1, 2005, the rates of compensation for veterans with service-connected disabilities and the rates of dependency and indemnity compensation for the survivors of certain disabled veterans.",success
1229,1235,"To amend chapters 19 and 37 of title 38, United States Code, to extend the availability of $400,000 in coverage under the servicemembers' life insurance and veterans' group life insurance programs, and for other purposes.",success
1230,1236,To ensure the availability of spectrum to amateur radio operators.,fail
1231,1237,To expedite the transition to digital television while helping consumers to continue to use their analog televisions.,fail
1232,1238,"To amend the Public Lands Corps Act of 1993 to provide for the conduct of projects that protect forests, and for other purposes.",success
1233,1239,"To amend the Indian Health Care Improvement Act to permit the Indian Health Service, an Indian tribe, a tribal organization, or an urban Indian organization to pay the monthly part D premium of eligible medicare beneficiaries.",fail
1234,1240,"To amend the Internal Revenue Code of 1986 to allow an investment tax credit for the purchase of trucks with new diesel engine technologies, and for other purposes.",fail
1235,1241,To suspend temporarily the duty on fixed ratio speed changers for truck-mounted concrete mixers.,fail
1236,1242,To suspend temporarily the duty on lutetium oxide.,fail
1237,1243,To reduce temporarily the duty on triethylene glycol bis[3-(3-tert- butyl-4-hydroxy-5-methylphenyl)propionate].,fail
1238,1244,"To amend the Internal Revenue Code of 1986 to allow individuals a deduction for qualified long-term care insurance premiums, use of such insurance under cafeteria plans and flexible spending arrangements, and a credit for individuals with long-term care needs.",fail
1239,1245,"To suspend temporarily the duty on phosphoric acid, lanthanum salt, cerium terbium-doped.",fail
1240,1246,"To require the Secretary of Education to revise regulations regarding student loan repayment deferment with respect to borrowers who are in postgraduate medical or dental internship, residency, or fellowship programs.",fail
1241,1247,To amend the Higher Education Act of 1965 to establish a scholarship program to encourage and support students who have contributed substantial public services.,fail
1242,1248,To establish a servitude and emancipation archival research clearinghouse in the National Archives.,fail
1243,1249,To require the Secretary of Education to rebate the amount of Federal Pell Grant aid lost as a result of the update to the tables for State and other taxes used in the Federal student aid need analysis for award year 2005-2006.,fail
1244,1250,To reauthorize the Great Ape Conservation Act of 2000.,fail
1245,1251,To authorize the Secretary of Energy to purchase certain essential mineral rights as part of a comprehensive natural resource damage settlement.,fail
1246,1252,"To amend section 1922A of title 38, United States Code, to increase the amount of supplemental insurance available for totally disabled veterans.",fail
1247,1253,"To amend the Internal Revenue Code of 1986 to allow a credit to holders of qualified bonds issued to finance certain rural development projects, and for other purposes.",fail
1248,1254,To suspend temporarily the duty on nitrocellulose.     IN THE SENATE OF THE UNITED STATES,fail
1249,1255,To amend the Internal Revenue Code of 1986 to exclude from gross income amounts paid on behalf of Federal employees and members of the Armed Forces on active duty under Federal student loan repayment programs.,fail
1250,1256,"To require the Secretary of Homeland Security to develop regulations regarding the transportation of extremely hazardous materials, and for other purposes.",fail
1251,1258,"To designate the building located at 493 Auburn Avenue, N.E., in Atlanta, Georgia, as the ``John Lewis Civil Rights Institute''.",fail
1252,1259,"To amend title 38, United States Code, to extend the requirement for reports from the Secretary of Veterans Affairs on the disposition of cases recommended to the Secretary for equitable relief due to administrative error and to provide improved benefits and procedures for the transition of members of the Armed Forces from combat zones to noncombat zones and for the transition of veterans from service in the",fail
1253,1260,"To make technical corrections to the Indian Gaming Regulatory Act, and for other purposes.",fail
1254,1261,"To simplify access to financial aid and access to information on college costs, to provide for more learning and less reporting, and for other purposes.",fail
1255,1262,"To reduce healthcare costs, improve efficiency, and improve healthcare quality through the development of a nationwide interoperable health information technology system, and for other purposes.",fail
1256,1263,"To amend the Small Business Act to establish eligibility requirements for business concerns to receive awards under the Small Business Innovation Research Program.     IN THE SENATE OF THE UNITED STATES  June 16, 2005  Mr. Bond introduced the following bill; which was read twice and",fail
1257,1264,"To provide for the provision by hospitals of emergency contraceptives to women, and post-exposure prophylaxis for sexually transmitted disease to individuals, who are survivors of sexual assault.",fail
1258,1265,"To make grants and loans available to States and other organizations to strengthen the economy, public health, and environment of the United States by reducing emissions from diesel engines.",fail
1259,1266,"[Report No. 109-85]  To permanently authorize certain provisions of the Uniting and Strengthening America by Providing Appropriate Tools Required to Intercept and Obstruct Terrorism (USA PATRIOT) Act of 2001, to reauthorize a provision of the Intelligence Reform and Terrorism",fail
1260,1267,"To amend title IV of the Higher Education Act of 1965 to reauthorize the Gaining Early Awareness and Readiness for Undergraduate Programs, and for other purposes.     IN THE SENATE OF THE UNITED STATES  June 16, 2005  Mr. Bingaman introduced the following bill; which was read twice and",fail
1261,1268,To expedite the transition to digital television while helping consumers to continue to use their analog televisions.,fail
1262,1269,To amend the Federal Water Pollution Control Act to clarify certain activities the conduct of which does not require a permit.,fail
1263,1270,"To provide for the implementation of a Green Chemistry Research and Development Program, and for other purposes.",fail
1264,1271,"To amend title 38, United States Code, to provide improved benefits for veterans who are former prisoners of war.",fail
1265,1272,"To amend title 46, United States Code, and title II of the Social Security Act to provide benefits to certain individuals who served in the United States merchant marine (including the Army Transport Service and the Naval Transport Service) during World War II.",fail
1266,1273,To provide for the sale and adoption of excess wild free-roaming horses and burros.,fail
1267,1274,"To strengthen Federal leadership, provide grants, enhance outreach and guidance, and provide other support to State and local officials to achieve communications interoperability, to foster improved regional collaboration and coordination, to promote more efficient utilization of funding devoted to public safety communications, to promote research and development for first responder communications, and for other",fail
1268,1275,"To designate the facility of the United States Postal Service located at 7172 North Tongass Highway, Ward Cove, Alaska, as the ``Alice R. Brusich Post Office Building''.",success
1269,1276,To amend section 1111 of the Elementary and Secondary Education Act of 1965 regarding challenging academic content standards for physical education.,fail
1270,1277,"To amend title XVIII of the Social Security Act to require hospitals and critical access hospitals, as a condition of participation under the medicare program, to meet certain requirements in order to advertise that the hospital has the capability of addressing emergency and acute coronary syndromes.",fail
1271,1278,"To amend the Immigration and Nationality Act to provide a mechanism for United States citizens and lawful permanent residents to sponsor their permanent partners for residence in the United States, and for other purposes.",fail
1272,1279,To establish certain requirements relating to the provision of services to minors by family planning projects under title X of the Public Health Service Act.     IN THE SENATE OF THE UNITED STATES,fail
