,bill,title,label
228,231,To modify the boundaries of Walnut Canyon National Monument in the State of Arizona.,fail
229,232,To provide for the extension of the Farmers Home Administration program under section 515 of the Housing Act of 1949 and other programs relating to housing and community development.,fail
230,233,"To provide for the termination of reporting requirements of certain executive reports submitted to the Congress, and for other purposes.",fail
231,234,"To amend title 23, United States Code, to exempt a State from certain penalties for failing to meet requirements relating to motorcycle helmet laws if the State has in effect a motorcycle safety program, and to delay the effective date of certain penalties for States that fail to meet certain requirements for motorcycle safety laws, and for other purposes.",fail
232,235,To amend the Clean Air Act to prohibit the Federal Government from requiring State plans to mandate trip reduction measures.,fail
233,236,To amend the Clean Air Act to repeal the mandatory requirement for State motor vehicle inspection and maintenance programs for ozone nonattainment areas.,fail
234,237,To amend the Internal Revenue Code of 1986 to impose a value added tax and to use the receipts from the tax to reduce the Federal budget deficit and Federal debt and to finance health care reform.,fail
235,238,To create a legislative line item veto by requiring separate enrollment of items in appropriations bills.,fail
236,239,"To require certain Federal agencies to protect the right of private property owners, and for other purposes.",fail
237,240,To amend the Securities Exchange Act of 1934 to establish a filing deadline and to provide certain safeguards to ensure that the interests of investors are well protected under the implied private action provisions of the Act.,fail
238,241,"To increase the penalties for sexual exploitation of children, and for other purposes.",fail
239,242,To amend the Internal Revenue Code of 1986 to allow a deduction for the payment of tuition for higher education and interest on student loans.,fail
240,243,"To provide greater access to civil justice by reducing costs and delay, and for other purposes.",fail
241,244,"To further the goals of the Paperwork Reduction Act to have Federal agencies become more responsible and publicly accountable for reducing the burden of Federal paperwork on the public, and for other purposes.",success
242,245,"To provide for enhanced penalties for health care fraud, and for other purposes.     IN THE SENATE OF THE UNITED STATES  January 19 (legislative day, January 10), 1995  Mr. Cohen (for himself, Mr. Dole, Mr. Simpson, Mr. Stevens, Mr. D'Amato, Mr. Graham, Mr. Coats, Mr. Gregg, Mr. Warner, Mr. Nickles, Mr.",fail
243,246,"To establish demonstration projects to expand innovations in State administration of the aid to families with dependent children program under title IV of the Social Security Act, and for other purposes.",fail
244,247,To improve senior citizen housing safety.,fail
245,248,"To delay the required implementation date for enhanced vehicle inspection and maintenance programs under the Clean Air Act and to require the Administrator of the Environmental Protection Agency to reissue the regulations relating to the programs, and for other purposes.",fail
246,249,"To amend title IV of the Social Security Act to require States to establish a 2-digit fingerprint matching identification system in order to prevent multiple enrollments by an individual for benefits under such Act, and for other purposes.",fail
247,250,"To amend chapter 41 of title 28, United States Code, to provide for an analysis of certain bills and resolutions pending before the Congress by the Director of the Administrative Office of the United States Courts, and for other purposes.",fail
248,251,To make provisions of title IV of the Trade Act of 1974 applicable to Cambodia.,fail
249,252,To amend title II of the Social Security Act to eliminate the earnings test for individuals who have attained retirement age.,fail
250,253,"To repeal certain prohibitions against political recommendations relating to Federal employment, to reenact certain provisions relating to recommendations by Members of Congress, and for other purposes.     IN THE SENATE OF THE UNITED STATES  January 20 (legislative day, January 10), 1995  Mr. Lott introduced the following bill; which was read twice and",fail
251,254,"To extend eligibility for veterans' burial benefits, funeral benefits, and related benefits for veterans of certain service in the United States merchant marine during World War II.",fail
252,255,"To require the Secretary of the Army to carry out such activities as are necessary to stabilize the bluffs along the Mississippi River in the vicinity of Natchez, Mississippi, and for other purposes.     IN THE SENATE OF THE UNITED STATES  January 20 (legislative day, January 10), 1995  Mr. Lott (for himself and Mr. Cochran) introduced the following bill;",fail
253,256,"To amend title 10, United States Code, to establish procedures for determining the status of certain missing members of the Armed Forces and certain civilians, and for other purposes.",fail
254,257,To amend the charter of the Veterans of Foreign Wars to make eligible for membership those veterans that have served within the territorial limits of South Korea.,success
255,258,To amend the Internal Revenue Code of 1986 to provide additional safeguards to protect taxpayer rights.,fail
256,259,For the relief of the Persis Corporation.,fail
257,260,"To provide for the protection of books and materials from the Library of Congress, and for other purposes.",fail
258,261,To authorize the Secretary of Commerce to permit the use and occupancy of certain lands within the jurisdiction of the National Oceanic and Atmospheric Administration for recreational and public uses.,fail
259,262,To amend the Internal Revenue Code of 1986 to increase and make permanent the deduction for health insurance costs of self-employed individuals.,fail
260,263,To amend the Mineral Leasing Act to provide for leasing of certain lands for oil and gas purposes.,fail
261,264,To amend the Internal Revenue Code of 1986 to adjust for inflation the dollar limitations on the dependent care credit.,fail
262,265,"To amend the San Juan Basin Wilderness Protection Act of 1984 to designate additional lands as wilderness and to establish the Fossil Forest Research Natural Area, and for other purposes.",fail
263,266,"To amend the Employee Retirement Income Security Act of 1974 with respect to the preemption of the Hawaii Prepaid Health Care Act, and for other purposes.",fail
264,267,"To establish a system of licensing, reporting, and regulation for vessels of the United States fishing on the high seas, and for other purposes.",fail
265,268,"To authorize the collection of fees for expenses for triploid grass carp certification inspections, and for other purposes.",success
266,269,"To amend the Immigration and Nationality Act to increase control over immigration to the United States by increasing border patrol and investigator personnel; improving the verification system for employer sanctions; increasing penalties for alien smuggling and for document fraud; reforming asylum, exclusion, and deportation law and procedures; instituting a land border user fee; and to reduce use of welfare by",fail
267,270,To provide special procedures for the removal of alien terrorists.,fail
268,271,To ratify the States' right to limit congressional terms.,fail
269,272,To limit congressional terms.,fail
270,273]>>,,fail
271,274,Entitled the ``Old Faithful Protection Act of 1995''.,fail
272,275,"To establish a temporary moratorium on the Interagency Memorandum of Agreement Concerning Wetlands Determinations until enactment of a law that is the successor to the Food, Agriculture, Conservation, and Trade Act of 1990, and for other purposes.",fail
273,276,"To provide for criminal penalties for defrauding financial institutions carrying out programs under the Small Business Act and the Small Business Investment Act of 1958, and for other purposes.",fail
274,277,To impose comprehensive economic sanctions against Iran.,fail
275,278,To authorize a certificate of documentation for the vessel SERENITY.,fail
276,279,To authorize a certificate of documentation for the vessel WHY KNOT.,fail
277,280,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to provide that the definition of ``local government'' includes certain nonprofit camp meeting associations that maintain public facilities, and for other purposes.",fail
278,281,"To amend title 38, United States Code, to change the date for the beginning of the Vietnam era for the purpose of veterans benefits from August 5, 1964, to December 22, 1961.",fail
279,282,"To authorize the Secretary of Health and Human Services to award grants and contracts to establish domestic violence community response teams and a technical assistance center to address the development and support of such community response teams, and for other purposes.",fail
280,283,"To extend the deadlines under the Federal Power Act applicable to two hydroelectric projects in Pennsylvania, and for other purposes.",fail
281,284,"To restore the term of patents, and for other purposes.",fail
282,285,"To grant authority to provide social services block grants directly to Indian tribes, and for other purposes.",fail
283,286,"To amend the Solid Waste Disposal Act to grant State status to Indian tribes for purposes of the enforcement of such Act, and for other purposes.",fail
284,287,To amend the Internal Revenue Code of 1986 to allow homemakers to get a full IRA deduction.,fail
285,288,"To abolish the Board of Review of the Metropolitan Washington Airports Authority, and for other purposes.",fail
286,289,To amend the Congressional Budget and Impoundment Control Act of 1974 to limit consideration of nonemergency matters in emergency legislation.,fail
287,290,Relating to the treatment of Social Security under any constitutional amendment requiring a balanced budget.,fail
288,291,"To reform the regulatory process, to make Government more efficient and effective, and for other purposes.",fail
289,292,"To provide Federal recognition of the Mowa Band of Choctaw Indians of Alabama.     IN THE SENATE OF THE UNITED STATES  January 27 (legislative day, January 10), 1995  Mr. Shelby introduced the following bill; which was read twice and referred to the Committee on Indian Affairs",fail
290,293,"To amend title 38, United States Code, to authorize the payment to States of per diem for veterans receiving adult day health care, and for other purposes.",fail
291,294,"To increase the availability and affordability of health care coverage for individuals and their families, to reduce paperwork and simplify the administration of health care claims, to increase access to care in rural and underserved areas, to improve quality and protect consumers from health care fraud and abuse, to promote preventive care, to make long-term care more affordable, and for other purposes.",fail
292,295,"To permit labor management cooperative efforts that improve America's economic competitiveness to continue to thrive, and for other purposes.",fail
293,296,"To amend section 1977A of the Revised Statutes to equalize the remedies available to all victims of intentional employment discrimination, and for other purposes.",fail
294,297,To amend the Internal Revenue Code of 1986 to clarify the exclusion from gross income for veterans' benefits.,fail
295,298,"To establish a comprehensive policy with respect to the provision of health care coverage and services to individuals with severe mental illnesses, and for other purposes.",fail
296,299,"To amend the Federal Power Act to modify an exemption relating to the territory for the sale of electric power of certain electric transmission systems, and for other purposes.",fail
297,300,"To reform the civil justice system, and for other purposes.",fail
298,301,To provide for the negotiation of bilateral prisoner transfer treaties with foreign countries and to provide for the training in the United States of border patrol and customs service personnel from foreign countries.,fail
299,302,"To make a technical correction to section 11501(h)(2) of title 49, United States Code.",fail
300,303,"To establish rules governing product liability actions against raw materials and bulk component suppliers to medical device manufacturers, and for other purposes.",fail
301,304,To amend the Internal Revenue Code of 1986 to repeal the transportation fuels tax applicable to commercial aviation.,fail
302,305,"To establish the Shenandoah Valley National Battlefields and Commission in the Commonwealth of Virginia, and for other purposes.",fail
303,306,Entitled the ``Television Violence Reduction Through Parental Empowerment Act of 1995''.,fail
304,307,To require the Secretary of the Treasury to design and issue new counterfeit-resistant $100 currency.,fail
305,308,"To increase access to, control the costs associated with, and improve the quality of health care in States through health insurance reform, State innovation, public health, medical research, and reduction of fraud and abuse, and for other purposes.",fail
306,309,"To reform the concession policies of the National Park Service, and for other purposes.",fail
307,310,"To transfer title to certain lands in Shenandoah National Park in the State of Virginia, and for other purposes.",fail
308,311,"To elevate the position of Director of the Indian Health Service to Assistant Secretary of Health and Human Services, to provide for the organizational independence of the Indian Health Service within the Department of Health and Human Services, and for other purposes.",fail
309,312,"To provide for an Assistant Administrator for Indian Lands in the Environmental Protection Agency, and for other purposes.",fail
310,313,For the relief of Luis A. Gonzalez and Virginia Aguilla Gonzalez.,fail
311,314,To protect the public from the misuse of the telecommunications network and telecommunications devices and facilities.,fail
312,315,To protect the first amendment rights of employees of the Federal Government.,fail
313,316,"To make it a violation of a right secured by the Constitution and laws of the United States to perform an abortion with knowledge that such abortion is being performed solely because of the gender of the fetus, and for other purposes.",fail
314,317,To stop the waste of taxpayer funds on activities by Government agencies to encourage its employees or officials to accept homosexuality as a legitimate or normal lifestyle.,fail
315,318,"To amend the Civil Rights Act of 1964 to make preferential treatment an unlawful employment practice, and for other purposes.",fail
316,319,To prohibit the provision of Federal funds to any State or local educational agency that denies or prevents participation in constitutionally-protected prayer in schools.,fail
317,320,"To protect the lives of unborn human beings, and for other purposes.",fail
318,321,"To amend title X of the Public Health Service Act to permit family planning projects to offer adoption services, and for other purposes.",fail
319,322,To amend the International Air Transportation Competition Act of 1979.,fail
320,323,"To amend the Goals 2000: Educate America Act to eliminate the National Education Standards and Improvement Council, and for other purposes.",fail
321,324,"To amend the Fair Labor Standards Act of 1938 to exclude from the definition of employee firefighters and rescue squad workers who perform volunteer services and to prevent employers from requiring employees who are firefighters or rescue squad workers to perform volunteer services, and to allow an employer not to pay overtime compensation to a firefighter or rescue squad worker who performs",fail
322,325,"To make certain technical corrections in laws relating to Native Americans, and for other purposes.",fail
323,326,"To prohibit United States military assistance and arms transfers to foreign governments that are undemocratic, do not adequately protect human rights, are engaged in acts of armed aggression, or are not fully participating in the United Nations Register of Conventional Arms.",fail
324,327,To amend the Internal Revenue Code of 1986 to provide clarification for the deductibility of expenses incurred by a taxpayer in connection with the business use of the home.,fail
325,328,"To amend the Clean Air Act to provide for an optional provision for the reduction of work-related vehicle trips and miles travelled in ozone nonattainment areas designated as severe, and for other purposes.",fail
326,329,"To direct the Secretary of the Interior to submit a plan to Congress to achieve full and fair payment for Bureau of Reclamation water used for agricultural purposes, and for other purposes.",fail
327,330,"To amend the Agricultural Act of 1949 to require producers of an agricultural commodity for which an acreage limitation program is in effect to pay certain costs as a condition of agricultural loans, purchases, and payments, and for other purposes.",fail
328,331,To amend the Internal Revenue Code of 1986 to provide for the rollover of gain from the sale of farm assets into an individual retirement account.,fail
329,332,"To provide means of limiting the exposure of children to violent programming on television, and for other purposes.",fail
330,333,"To direct the Secretary of Energy to institute certain procedures in the performance of risk assessments in connection with environmental restoration activities, and for other purposes.",fail
331,334,"To amend title I of the Omnibus Crime Control and Safe Streets Act of 1968 to encourage States to enact a Law Enforcement Officers' Bill of Rights, to provide standards and protection for the conduct of internal police investigations, and for other purposes.",fail
332,335,For the relief of Joe W. Floyd.,fail
333,336,For the relief of John T. Monk.,fail
334,337,"To enhance competition in the financial services sector, and for other purposes.",fail
335,338,"To amend title 38, United States Code, to extend the period of eligibility for inpatient care for veterans exposed to toxic substances, radiation, or environmental hazards, to extend the period of eligibility for outpatient care for veterans exposed to such substances or hazards during service in the Persian Gulf, and to expand the eligibility of veterans exposed to toxic substances or radiation",fail
336,339,"To ensure the provision of appropriate compensation for the real property and mining claims taken by the United States as a result of the establishment of the White Sands Missile Range, New Mexico.",fail
337,340,"To direct the Secretary of the Interior to conduct a study concerning equity regarding entrance, tourism, and recreational fees for the use of Federal lands and facilities, and for other purposes.",fail
338,341,"To extend the authorization of the Uranium Mill Tailings Radiation Control Act of 1978, and for other purposes.",fail
339,342,"To establish the Cache La Poudre River National Water Heritage Area in the State of Colorado, and for other purposes.",success
340,343,"To reform the regulatory process, and for other purposes.",fail
341,344,"To direct the Secretary of the Interior to make technical corrections to maps relating to the Coastal Barrier Resources System, and for other purposes.",fail
342,345,"To authorize the Secretary of the Interior to acquire and to convey certain lands or interests in lands to improve the management, protection, and administration of Colonial National Historical Park, and for other purposes.",fail
343,346,"To establish in the Department of the Interior the Office of Indian Women and Families, and for other purposes.",fail
344,347,To amend the Immigration and Nationality Act to make membership in a terrorist organization a basis of exclusion from the United States.,fail
345,348,"To provide for a review by the Congress of rules promulgated by agencies, and for other purposes.",fail
346,349,To reauthorize appropriations for the Navajo-Hopi Relocation Housing Program.,success
347,350,"To amend chapter 6 of title 5, United States Code, to modify the judicial review of regulatory flexibility analyses, and for other purposes.",fail
348,351,To amend the Internal Revenue Code of 1986 to make permanent the credit for increasing research activities.,fail
349,352,"To amend the Federal Water Pollution Control Act to establish a comprehensive program for conserving and managing wetlands and waters of the United States, and for other purposes.",fail
350,353,To clarify the circumstances under which a senior circuit court judge may cast a vote in a case heard en banc.,fail
351,354,To amend the Internal Revenue Code of 1986 to provide tax incentives to encourage the preservation of low-income housing.,fail
352,355,"To provide that the Secretary of the Senate and the Clerk of the House of Representatives shall include an estimate of Federal retirement benefits for each Member of Congress in their semiannual reports, and for other purposes.",fail
353,356,"To amend title 4, United States Code, to declare English as the official language of the Government of the United States.",fail
354,357,"To amend the National Parks and Recreation Act of 1978 to establish the Friends of Kaloko-Honokohau, an advisory commission for the Kaloko- Honokohau National Historical Park, and for other purposes.",fail
355,358,To amend the Internal Revenue Code of 1986 to provide for an excise tax exemption for certain emergency medical transportation by air ambulance.,fail
356,359,To provide for the extension of certain hydroelectric projects located in the State of West Virginia.,fail
357,360,"To amend title 23, United States Code, to eliminate the penalties imposed on States for noncompliance with motorcycle helmet and automobile safety belt requirements, and for other purposes.",fail
358,361,"To amend title 38, United States Code, to provide that the monthly amounts paid by a State to blind disabled veterans shall be excluded from the determination of annual income for purposes of payment of pension by the Secretary of Veterans Affairs.",fail
359,362,To amend the Metropolitan Washington Airports Act of 1986 to provide for reorganization of the Metropolitan Washington Airports Authority and for local review of proposed actions of the Airports Authority affecting aircraft noise.,fail
360,363,"To improve water quality within the Rio Puerco watershed, New Mexico, and to help restore the ecological health of the Rio Grande through the cooperative identification and implementation of best management practices that are consistent with the ecological, geological, cultural, sociological, and economic conditions in the region, and for other purposes.",fail
361,364,"To authorize the Secretary of the Interior to participate in the operation of certain visitor facilities associated with, but outside the boundaries of, Rocky Mountain National Park in the State of Colorado.",fail
362,365,"To amend the Federal Water Pollution Control Act to provide for the use of biological monitoring and whole effluent toxicity tests in connection with publicly owned treatment works, and for other purposes.",fail
363,366,"To amend certain Federal civil rights statutes to prevent the involuntary application of arbitration to claims that arise from unlawful employment discrimination based on race, color, religion, sex, national origin, age, or disability, and for other purposes.",fail
364,367,To amend the Internal Revenue Code of 1986 to increase and make permanent the deduction for health insurance costs of self-employed individuals.,fail
365,368,To amend the Internal Revenue Code of 1986 to provide that installment sales of certain farmers not be treated as a preference item for purposes of the alternative minimum tax.,fail
366,369,"To designate the Federal Courthouse in Decatur, Alabama, as the ``Seybourn H. Lynne Federal Courthouse'', and for other purposes.",success
367,370,"To provide guidelines for the membership of committees making recommendations on the rules of procedure appointed by the Judicial Conference, and for other purposes.",fail
368,371,"To make administrative and jurisdictional amendments pertaining to the United States Court of Federal Claims and the judges thereof in order to promote efficiency and fairness, and for other purposes.",fail
369,372,"To provide for making a temporary judgeship for the northern district of Alabama permanent, and creating a new judgeship for the middle district of Alabama.",fail
370,373,"To amend the Solid Waste Disposal Act to provide for State management of solid waste, to reduce and regulate the interstate transportation of solid wastes, and for other purposes.",fail
371,374,"To amend chapter 111 of title 28, United States Code, relating to protective orders, sealing of cases, disclosures of discovery information in civil actions, and for other purposes.",fail
372,375,"To impose a moratorium on sanctions under the Clean Air Act with respect to marginal and moderate ozone nonattainment areas and with respect to enhanced vehicle inspection and maintenance programs, and for other purposes.",fail
373,376,"To resolve the current labor dispute involving Major League Baseball, and for other purposes.",fail
374,377,"To amend a provision of part A of title IX of the Elementary and Secondary Education Act of 1965, relating to Indian education, to provide a technical amendment, and for other purposes.",success
375,378,"To authorize the Secretary of the Interior to exchange certain lands of the Columbia Basin Federal reclamation project, Washington, and for other purposes.",fail
376,379,For the relief of Richard W. Schaffert.,fail
377,380,"To provide for public access to information regarding the availability of insurance, and for other purposes.",fail
378,381,"To strengthen international sanctions against the Castro government in Cuba, to develop a plan to support a transition government leading to a democratically elected government in Cuba, and for other purposes.",fail
379,382,"To establish a Wounded Knee National Tribal Park, and for other purposes.",fail
380,383,To provide for the establishment of policy on the deployment by the United States of an antiballistic missile system and of advanced theater missile defense systems.,fail
381,384,"To require a report on United States support for Mexico during its debt crisis, and for other purposes.",fail
382,385,"To amend title 23, United States Code, to eliminate the penalties imposed on States for failure to require the use of safety belts in passenger vehicles, and for other purposes.",fail
383,386,"To amend the Internal Revenue Code of 1986 to provide for the tax-free treatment of education savings accounts established through certain State programs, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 10 (legislative day, January 30), 1995  Mr. McConnell introduced the following bill; which was read twice and",fail
384,387,"To encourage enhanced State and Federal efforts to reduce traffic deaths and injuries and improve traffic safety among young, old, and high-risk drivers.",fail
385,388,"To amend title 23, United States Code, to eliminate the penalties for noncompliance by States with a program requiring the use of motorcycle helmets, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 10 (legislative day, January 30), 1995  Ms. Snowe (for herself, Mr. Cohen, Mr. Campbell, Mr. Grassley, Mr.",fail
386,389,"For the relief of Nguyen Quy An and his daughter, Nguyen Ngoc Kim Quy.",fail
387,390,To improve the ability of the United States to respond to the international terrorist threat.,fail
388,391,[Report No. 104-321],fail
389,392,"To amend the Dayton Aviation Heritage Preservation Act of 1992 with regard to appointment of members of the Dayton Aviation Heritage Commission, and for other purposes.",fail
390,393,To prohibit the Secretary of Agriculture from transferring any national forest system lands in the Angeles National Forest in California out of Federal ownership for use as a solid waste landfill.,fail
391,394,"To clarify the liability of banking and lending agencies, lenders, and fiduciaries, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 10 (legislative day, January 30), 1995  Mr. D'Amato introduced the following bill; which was read twice and referred to the Committee on Environment and Public Works",fail
392,395,"To authorize and direct the Secretary of Energy to sell the Alaska Power Administration, and for other purposes.",success
393,396,For the relief of Amalia Hatzipetrou and Konstantinos Hatzipetrou.,fail
394,397,"To benefit crime victims by improving enforcement of sentences imposing fines and special assessments, and for other purposes.",fail
395,398,"To amend the Solid Waste Disposal Act to provide congressional authorization for State control over transportation of municipal solid waste, and for other purposes.",fail
396,399,"To amend the Food Security Act of 1985 to provide more flexibility to producers, and more effective mitigation, in connection with the conversion of cropped wetland, and for other purposes.",fail
397,400,"To provide for appropriate remedies for prison conditions, and for other purposes.",fail
398,401,To amend the Internal Revenue Code of 1986 to clarify the excise tax treatment of hard apple cider.,fail
399,402,"To provide for the appointment of 1 additional Federal district judge for the eastern district of Wisconsin, and for other purposes.",fail
400,403,"To amend title 38, United States Code, to provide for the organization and administration of the Readjustment Counseling Service, to improve eligibility for readjustment counseling and related counseling, and for other purposes.",fail
401,404,To consolidate the administration of defense economic conversion activities in the Executive Office of the President.,fail
402,405,"To amend the Defense Economic Adjustment, Diversification, Conversion, and Stabilization Act of 1990 to give priority in the provision of community economic adjustment assistance to those communities most seriously affected by reductions in defense spending, the completion, cancellation, or termination of defense contracts, or the closure or realignment of military installations.",fail
403,406,"To amend title II of the Social Security Act to provide that a monthly insurance benefit thereunder shall be paid for the month in which the recipient dies to the recipient's surviving spouse, subject to a reduction of 50 percent in the last monthly payment if the recipient dies during the first 15 days of such month.",fail
404,407,To amend the Internal Revenue Code of 1986 to allow a deduction from gross income for home care and adult day and respite care expenses of individual taxpayers with respect to a dependent of the taxpayer who suffers from Alzheimer's disease or related organic brain disorders.,fail
405,408,"To amend the Internal Revenue Code of 1986 to provide tax incentives relating to the closure, realignment, or downsizing of military installations.",fail
406,409,To amend the Internal Revenue Code of 1986 to allow defense contractors a credit against income tax for 20 percent of the defense conversion employee retraining expenses paid or incurred by the contractors.,fail
407,410,"To amend the Internal Revenue Code of 1986 to make the dependent care credit refundable, and for other purposes.",fail
408,411,"To amend the Internal Revenue Code of 1986 to provide for the treatment of long-term care insurance, and for other purposes.",fail
409,412,"To amend the Federal Food, Drug, and Cosmetic Act to modify the bottled drinking water standards provisions, and for other purposes.",fail
410,413,"To amend the Fair Labor Standards Act of 1938 to increase the minimum wage rate under such Act, and for other purposes.",fail
411,414,To amend the Export Administration Act of 1979 to extend indefinitely the current provisions governing the export of certain domestically produced crude oil.,fail
412,415,"To apply the antitrust laws to major league baseball in certain circumstances, and for other purposes.",fail
413,416,"To require the application of the antitrust laws to major league baseball, and for other purposes.",fail
414,417,To amend the Internal Revenue Code of 1986 with respect to the eligibility of veterans for mortgage revenue bond financing.,fail
415,418,"To amend the Food Security Act of 1985 to extend, improve, increase flexibility, and increase conservation benefits of the conservation reserve program, and for other purposes.",fail
416,419,To grant the consent of Congress to the Texas Low-Level Radioactive Waste Disposal Compact.,fail
417,420,To establish limitations on the use of funds for United Nations peacekeeping activities.,fail
418,421,"To extend the deadline under the Federal Power Act applicable to the construction of a hydroelectric project in Kentucky, and for other purposes.",fail
419,422,To authorize the appropriations for international economic and security assistance.,fail
420,423,"To amend the Internal Revenue Code of 1986 to provide improved access to quality long-term care services, to create incentives for greater private sector participation and personal responsibility in financing such services, and for other purposes.",fail
421,424,To provide for adherence with the MacBride Principles by United States persons doing business in Northern Ireland.,fail
422,425,"To amend title 38, United States Code, to require the establishment in the Department of Veterans Affairs of mental illness research, education, and clinical centers, and for other purposes.",fail
423,426,"To authorize the Alpha Phi Alpha Fraternity to establish a memorial to Martin Luther King, Jr., in the District of Columbia, and for other purposes.",fail
424,427,"To amend various Acts to establish offices of women's health within certain agencies, and for other purposes.",fail
425,428,"To improve the management of land and water for fish and wildlife purposes, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Roth (for himself, Mr. Baucus, Mr. Biden, Mrs. Boxer, Mr. Feingold, Mr. Dodd, Mr. Harkin, Mr. Jeffords, Mr. Kerry, Mr. Lautenberg, Mr.",fail
426,429,"To amend the Nuclear Waste Policy Act of 1982 to allow commercial nuclear utilities that have contracts with the Secretary of Energy under section 302 of that Act to receive credits to offset the cost of storing spent fuel that the Secretary is unable to accept for storage on and after January 31, 1998.",fail
427,430,"To amend title XIX of the Social Security Act to require States to adopt and enforce certain guardianship laws providing protection and rights to wards and individuals subject to guardianship proceedings as a condition of eligibility for receiving funds under the medicaid program, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995",fail
428,431,"To amend the Magnuson Fishery Conservation and Management Act to authorize the Secretary of Commerce to prepare fishery management plans and amendments to fishery management plans under negotiated rulemaking procedures, and for other purposes.",fail
429,432,"To amend the Magnuson Fishery Conservation and Management Act to require the Secretary of Commerce to prepare conservation and management measures for the northeast multispecies (groundfish) fishery under negotiated rulemaking procedures, and for other purposes.",fail
430,433,"To regulate handgun ammunition, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Kerry introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
431,434,"To amend the Internal Revenue Code of 1986 to increase the deductibility of business meal expenses for individuals who are subject to Federal limitations on hours of service.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Kohl introduced the following bill; which was read twice and",fail
432,435,"To provide for the elimination of the Department of Housing and Urban Development, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Faircloth introduced the following bill; which was read twice and referred to the Committee on Banking, Housing, and Urban Affairs",fail
433,436,"To improve the economic conditions and supply of housing in Native American communities by creating the Native American Financial Services Organization, and for other purposes.",fail
434,437,"To establish a Northern Border States-Canada Trade Council, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Ms. Snowe introduced the following bill; which was read twice and referred to the Committee on Finance",fail
435,438,"To reform criminal laws, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Ms. Snowe introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
436,439,"To direct the Director of the Office of Management and Budget to establish commissions to review regulations issued by certain Federal departments and agencies, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Thomas (for himself, Mr. Lott, Mr. Simpson, Mr. Inhofe, Mr. Coats,",fail
437,440,"To amend title 23, United States Code, to provide for the designation of the National Highway System, and for other purposes.",success
438,441,"To reauthorize appropriations for certain programs under the Indian Child Protection and Family Violence Prevention Act, and for other purposes.",success
439,442,"To improve and strengthen the child support collection system, and for other purposes.",fail
440,443,"To reaffirm the Federal Government's commitment to electric consumers and environmental protection by reaffirming the requirement of the Nuclear Waste Policy Act of 1982 that the Secretary of Energy provide for the safe disposal of spent nuclear fuel beginning not later than January 31, 1998, and for other purposes.",fail
441,444,"To amend the Alaska Native Claims Settlement Act to provide for the purchase of common stock of Cook Inlet Region, and for other purposes.",fail
442,445,"To expand credit availability by lifting the growth cap on limited service financial institutions, and for other purposes.",fail
443,446,"To require the Secretary of the Treasury to mint coins in commemoration of the public opening of the Franklin Delano Roosevelt Memorial in Washington, D.C.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Inouye (for himself, Mr. Hatfield, Mr. Levin, Mr. D'Amato, Mr.",fail
444,447,"To provide tax incentives to encourage production of oil and gas within the United States, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Inhofe (for himself and Mr. Nickles) introduced the following bill; which was read twice and referred to the Committee on Finance",fail
445,448,"To amend section 118 of the Internal Revenue Code of 1986 to provide for certain exceptions from rules for determining contributions in aid of construction, and for other purposes.",fail
446,449,"To establish the Midewin National Tallgrass Prairie in the State of Illinois, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Simon (for himself and Ms. Moseley-Braun) introduced the following bill; which was read twice and referred to the Committee on Armed",fail
447,450,"For the relief of Foad Miahi-Neysi and his wife, Haiedeh Miahi-Neysi.",fail
448,451,"To encourage production of oil and gas within the United States by providing tax incentives and easing regulatory burdens, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Nickles (for himself, Mr. Inhofe, and Mr. Dole) introduced the",fail
449,452,"To amend the Internal Revenue Code of 1986 to provide tax relief for the middle class.     IN THE SENATE OF THE UNITED STATES  February 16 (legislative day, January 30), 1995  Mr. Moynihan (for himself and Mr. Daschle) introduced the following bill; which was read twice and referred to the Committee on Finance",fail
