,bill,title,label
671,672,"To amend the Internal Revenue Code of 1986 to provide tax-exempt financing for qualified renewable energy facilities, and for other purposes.",fail
672,673,"To amend the Internal Revenue Code of 1986 to provide credits for the installation of wind energy property, including by rural homeowners, farmers, ranchers, and small businesses, and for other purposes.",fail
673,674,"To require accountability and enhanced congressional oversight for personnel performing private security functions under Federal contracts, and for other purposes.",fail
674,675,"To provide competitive grants for training court reporters and closed captioners to meet requirements for realtime writers under the Telecommunications Act of 1996, and for other purposes.",fail
675,676,To provide that the Executive Director of the Inter-American Development Bank or the Alternate Executive Director of the Inter- American Development Bank may serve on the Board of Directors of the Inter-American Foundation.,success
676,677,To improve the grant program for secure schools under the Omnibus Crime Control and Safe Streets Act of 1968.,fail
677,678,"To amend title 49, United States Code, to ensure air passengers have access to necessary services while on a grounded air carrier and are not unnecessarily held on a grounded air carrier before or after a flight, and for other purposes.",fail
678,679,To provide a comprehensive strategy for stabilizing Iraq and redeploying United States troops from Iraq within one year.,fail
679,680,"To ensure proper oversight and accountability in Federal contracting, and for other purposes.",fail
680,681,"To restrict the use of offshore tax havens and abusive tax shelters to inappropriately avoid Federal taxation, and for other purposes.",fail
681,682,To award a congressional gold medal to Edward William Brooke III in recognition of his unprecedented and enduring service to our Nation.,success
682,683,To amend section 9 of the United States Housing Act of 1937 to ensure that operating and capital assistance is provided for certain previously assisted public housing dwelling units.,fail
683,684,To clarify the authority of the Secretary of the Interior with respect to the management of the elk population located in the Theodore Roosevelt National Park.,fail
684,685,To establish an expedited procedure for congressional consideration of health care reform legislation.,fail
685,686,To amend the National Trails System Act to designate the Washington- Rochambeau Revolutionary Route National Historic Trail.,fail
686,687,To amend the Internal Revenue Code of 1986 to provide a business credit against income for the purchase of fishing safety equipment.,fail
687,688,For the relief of Griselda Lopez Negrete.,fail
688,689,To amend the Internal Revenue Code of 1986 to permanently extend and expand the charitable deduction for contributions of food inventory.,fail
689,690,To amend the Small Business Act to authorize the Administrator of the Small Business Administration to waive the prohibition on duplication of certain disaster relief assistance.,fail
690,691,"To amend title XVIII of the Social Security Act to improve the benefits under the Medicare program for beneficiaries with kidney disease, and for other purposes.",fail
691,692,"To amend title 38, United States Code, to establish a Hospital Quality Report Card Initiative to report on health care quality in Veterans Affairs hospitals.",fail
692,693,To amend the Public Health Service Act to reauthorize the Automated Defibrillation in Adam's Memory Act.,fail
693,694,"To direct the Secretary of Transportation to issue regulations to reduce the incidence of child injury and death occurring inside or outside of light motor vehicles, and for other purposes.",fail
694,695,"To amend the International Claims Settlement Act of 1949 to allow for certain claims of nationals of the United States against Turkey, and for other purposes.",fail
695,696,"To establish an Advanced Research Projects Administration-Energy to initiate high risk, innovative energy research to improve the energy security of the United States, and for other purposes.",fail
696,697,To establish the Steel Industry National Historic Site in the State of Pennsylvania.,fail
697,698,"To amend title 38, United States Code, to expand and enhance educational assistance for survivors and dependents of veterans.",fail
698,699,"To prevent the fraudulent use of social security account numbers by allowing the sharing of social security data among agencies of the United States for identity theft prevention and immigration enforcement purposes, and for other purposes.",fail
699,700,"To amend the Internal Revenue Code to provide a tax credit to individuals who enter into agreements to protect the habitats of endangered and threatened species, and for other purposes.",fail
700,701,"To amend the Internal Revenue Code of 1986 to impose a temporary oil profit fee and to use the proceeds of the fee collected to provide a Strategic Energy Fund and expand certain energy tax incentives, and for other purposes.",fail
701,702,To authorize the Attorney General to award grants to State courts to develop and implement State courts interpreter programs.,fail
702,703,To expand the definition of immediate relative for purposes of the Immigration and Nationality Act.,fail
703,704,To amend the Communications Act of 1934 to prohibit manipulation of caller identification information.,fail
704,705,"To amend the Office of Federal Procurement Policy Act to establish a governmentwide policy requiring competition in certain executive agency procurements, and for other purposes.",fail
705,706,To amend title XVIII of the Social Security Act to repeal the MA Regional Plan Stabilization Fund.,fail
706,707,To provide all low-income students with the same opportunity to receive a Pell Grant by suspending the tuition sensitivity provision in the Pell Grant program.,fail
707,708,"To promote labor force participation of older Americans, with the goals of increasing retirement security, reducing the projected shortage of experienced workers, maintaining future economic growth, and improving the Nation's fiscal outlook.",fail
708,709,"To promote labor force participation of older Americans, with the goals of increasing retirement security, reducing the projected shortage of experienced workers, maintaining future economic growth, and improving the Nation's fiscal outlook.",fail
709,710,To reauthorize the programs of the Department of Housing and Urban Development for housing assistance for Native Hawaiians.,fail
710,711,"To amend the Communications Act of 1934 to expand the contribution base for universal service, establish a separate account within the universal service fund to support the deployment of broadband service in unserved areas of the United States, and for other purposes.",fail
711,712,"To amend the Internal Revenue Code of 1986 to equalize the exclusion from gross income of parking and transportation fringe benefits and to provide for a common cost-of-living adjustment, and for other purposes.",fail
712,713,To ensure dignity in care for members of the Armed Forces recovering from injuries.,fail
713,714,To amend the Animal Welfare Act to ensure that all dogs and cats used by research facilities are obtained legally.,fail
714,715,"To amend the Small Business Act to provide expedited disaster assistance, and for other purposes.",fail
715,716,To establish a Consortium on the Impact of Technology in Aging Health Services.,fail
716,717,"To repeal title II of the REAL ID Act of 2005, to restore section 7212 of the Intelligence Reform and Terrorism Prevention Act of 2004, which provides States additional regulatory flexibility and funding authorization to more rapidly produce tamper- and counterfeit-resistant driver's licenses, and to protect privacy and civil liberties by providing interested stakeholders on a negotiated rulemaking with",fail
717,718,To optimize the delivery of critical care medicine and expand the critical care workforce.,fail
718,719,"To amend section 10501 of title 49, United States Code, to exclude solid waste disposal from the jurisdiction of the Surface Transportation Board.     IN THE SENATE OF THE UNITED STATES  February 28, 2007  Mr. Lautenberg (for himself, Mr. Menendez, Mr. Kennedy, and Mr. Reed)",fail
719,720,"To amend title 4, United States Code, to authorize the Governor of a State, territory, or possession of the United States to order that the National flag be flown at half-staff in that State, territory, or possession in the event of the death of a member of the Armed Forces from that State, territory, or possession who dies while serving on active duty.",fail
720,721,To allow travel between the United States and Cuba.,fail
721,722,To direct the Secretary of the Interior and the Secretary of Agriculture to jointly conduct a study of certain land adjacent to the Walnut Canyon National Monument in the State of Arizona.,fail
722,723,"To provide certain enhancements to the Montgomery GI Bill Program for certain individuals who serve as members of the Armed Forces after the September 11, 2001, terrorist attacks, and for other purposes.",fail
723,724,"To extend the Federal recognition to the Little Shell Tribe of Chippewa Indians of Montana, and for other purposes.",fail
724,725,To amend the Nonindigenous Aquatic Nuisance Prevention and Control Act of 1990 to reauthorize and improve that Act.,fail
725,726,"To amend section 42 of title 18, United States Code, to prohibit the importation and shipment of certain species of carp.",fail
726,727,To improve and expand geographic literacy among kindergarten through grade 12 students in the United States by improving professional development programs for kindergarten through grade 12 teachers offered through institutions of higher education.,fail
727,728,To authorize the Secretary of the Army to carry out restoration projects along the Middle Rio Grande.,fail
728,729,To better provide for compensation for certain persons injured in the course of employment at the Rocky Flats site in Colorado.,fail
729,730,"To amend the Help America Vote Act of 2002 to protect voting rights and to improve the administration of Federal elections, and for other purposes.",fail
730,731,"To develop a methodology for, and complete, a national assessment of geological storage capacity for carbon dioxide, and for other purposes.",fail
731,732,"To empower Peace Corps volunteers, and for other purposes.",fail
732,733,"To promote the development of health care cooperatives that will help businesses to pool the health care purchasing power of employers, and for other purposes.",fail
733,734,To amend the Internal Revenue Code of 1986 to reduce the rate of the tentative minimum tax for noncorporate taxpayers to 24 percent.,fail
734,735,"To amend title 18, United States Code, to improve the terrorist hoax statute.",fail
735,736,To provide for the regulation and oversight of laboratory tests.,fail
736,737,"To amend the Help America Vote Act of 2002 in order to measure, compare, and improve the quality of voter access to polls and voter services in the administration of Federal elections in the States.",fail
737,738,"To amend the Small Business Act to improve the Office of International Trade, and for other purposes.",fail
738,739,To provide disadvantaged children with access to dental services.,fail
739,740,"To establish in the Department of Commerce an Under Secretary for United States Direct Investment, and for other purposes.",fail
740,741,"To amend the Magnuson-Stevens Fishery Conservation and Management Act to establish a grant program to ensure waterfront access for commercial fishermen, and for other purposes.",fail
741,742,"To amend the Toxic Substances Control Act to reduce the health risks posed by asbestos-containing products, and for other purposes.",fail
742,743,"IN THE HOUSE OF REPRESENTATIVES  March 6, 2007  Referred to the Committee on the Judiciary   AN ACT",fail
743,744,"To provide greater public safety by making more spectrum available to public safety, to establish the Public Safety Interoperable Communications Working Group to provide standards for public safety spectrum needs, and for other purposes.",fail
744,745,To provide for increased export assistance staff in areas in which the President declared a major disaster as a result of Hurricane Katrina of 2005 and Hurricane Rita of 2005.,fail
745,746,To establish a competitive grant program to build capacity in veterinary medical education and expand the workforce of veterinarians engaged in public health practice and biomedical research.,fail
746,747,"To terminate the Internal Revenue Code of 1986, and for other purposes.",fail
747,748,"To establish the African Burial Ground International Memorial Museum and Educational Center in New York, New York, and for other purposes.",fail
748,749,"To modify the prohibition on recognition by United States courts of certain rights relating to certain marks, trade names, or commercial names.",fail
749,750,"To authorize to be appropriated $1,800,000 for fiscal year 2008 to acquire real property and carry out a military construction project at Kirtland Air Force Base, New Mexico.",fail
750,751,To amend title XIX of the Social Security Act to modify certain administrative eligibility rules relating to children born in the United States to Medicaid-eligible mothers.,fail
751,752,To authorize the Secretary of the Interior to participate in the implementation of the Platte River Recovery Implementation Program for Endangered Species in the Central and Lower Platte River Basin and to modify the Pathfinder Dam and Reservoir.,fail
752,753,"To enhance scientific research and competitiveness through the Experimental Program to Stimulate Competitive Research, and for other purposes.",fail
753,754,"To streamline and simplify the travel procedures used by Department of Defense personnel.     IN THE SENATE OF THE UNITED STATES  March 2, 2007  Mr. Coleman (for himself and Mr. Coburn) introduced the following bill;",fail
754,755,"To amend title XIX of the Social Security Act to require States to provide diabetes screening tests under the Medicaid program for adult enrollees with diabetes risk factors, to ensure that States offer a comprehensive package of benefits under that program for individuals with diabetes, and for other purposes.",fail
755,756,"To authorize appropriations for the Department of Defense to address the equipment reset and other equipment needs of the National Guard, and for other purposes.",fail
756,757,"To create a national set of effective voluntary national expectations for mathematics and science education in kindergarten through grade 12, and for other purposes.",fail
757,758,"To direct the Secretary of the Interior to convey the Alta-Hualapai Site to the city of Las Vegas, Nevada, for the development of a cancer treatment facility.",fail
758,759,To prohibit the use of funds for military operations in Iran.,fail
759,760,To provide certain counties with the ability to receive television broadcast signals of their choice.,fail
760,762,To include dehydroepiandrosterone as an anabolic steroid.,fail
761,763,[Report No. 110-32]  To provide the resources to protect public transportation from terrorism.,fail
762,764,To amend titles XIX and XXI of the Social Security Act to permit States the option of coverage of legal immigrants under the Medicaid Program and the State children's health insurance program (SCHIP).,fail
763,765,To establish a grant program to improve high school graduation rates and prepare students for college and work.,fail
764,766,"To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",fail
765,767,To increase fuel economy standards for automobiles and for other purposes.,fail
766,768,To increase fuel economy standards for automobiles and for other purposes.,fail
767,769,To amend the Elementary and Secondary Education Act of 1965 to ensure that participants in the Troops to Teachers program may teach at a range of eligible schools.,fail
768,770,"To amend the Food Stamp Act of 1977 to permit participating households to use food stamp benefits to purchase nutritional supplements providing vitamins or minerals, and for other purposes.",fail
769,771,To amend the Child Nutrition Act of 1966 to improve the nutrition and health of schoolchildren by updating the definition of ``food of minimal nutritional value'' to conform to current nutrition science and to protect the Federal investment in the national school lunch and breakfast programs.,fail
770,772,To amend the Federal antitrust laws to provide expanded coverage and to eliminate exemptions from such laws that are contrary to the public interest with respect to railroads.,fail
771,773,To amend the Internal Revenue Code of 1986 to allow Federal civilian and military retirees to pay health insurance premiums on a pretax basis and to allow a deduction for TRICARE supplemental premiums.,fail
772,774,"To amend the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 to permit States to determine State residency for higher education purposes and to authorize the cancellation of removal and adjustment of status of certain alien students who are long-term United States residents and who entered the United States as children, and for other purposes.",fail
773,775,To establish a National Commission on the Infrastructure of the United States.,fail
774,776,To amend the Energy Employees Occupational Illness Compensation Program Act of 2000 to include certain former nuclear weapons program workers in the Special Exposure Cohort under the energy employees occupational illness compensation program.,fail
775,777,To repeal the imposition of withholding on certain payments made to vendors by government entities.,fail
776,778,"To amend title IV of the Elementary and Secondary Education Act of 1965 in order to authorize the Secretary of Education to award competitive grants to eligible entities to recruit, select, train, and support Expanded Learning and After-School Fellows that will strengthen expanded learning initiatives, 21st century community learning center programs, and after-school programs, and for other purposes.",fail
777,779,To reauthorize the Secure Rural Schools and Community Self- Determination Act of 2000.,fail
778,780,"To amend the Communications Act of 1934 to prohibit the unlawful acquisition and use of confidential customer proprietary network information, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 6, 2007  Mr. Pryor introduced the following bill; which was read twice and",fail
779,781,"To extend the authority of the Federal Trade Commission to collect Do- Not-Call Registry fees to fiscal years after fiscal year 2007.     IN THE SENATE OF THE UNITED STATES  March 6, 2007  Mr. Pryor introduced the following bill; which was read twice and referred to the Committee on Commerce, Science, and Transportation",success
780,782,"To designate the United States courthouse to be constructed in Jackson, Mississippi, as the ``Thad Cochran United States Courthouse''.",fail
781,783,"To adjust the boundary of the Barataria Preserve Unit of the Jean Lafitte National Historical Park and Preserve in the State of Louisiana, and for other purposes.",fail
782,784,"To amend the Nuclear Waste Policy Act of 1982 to require commercial nuclear power plant operators to transfer spent nuclear fuel from the spent nuclear fuel pools of the operators into spent nuclear fuel dry casks at independent spent fuel storage installations of the operators that are licensed by the Nuclear Regulatory Commission, to convey to the Secretary of Energy title to all such transferred spent nuclear",fail
783,785,To amend title 4 of the United States Code to limit the extent to which States may tax the compensation earned by nonresident telecommuters.,fail
784,786,To amend the Agricultural Marketing Act of 1946 to foster efficient markets and increase competition and transparency among packers that purchase livestock from producers.,fail
785,787,To impose a 2-year moratorium on implementation of a proposed rule relating to the Federal-State financial partnerships under Medicaid and the State Children's Health Insurance Program.,fail
786,788,"To authorize the Moving to Work Charter program to enable public housing agencies to improve the effectiveness of Federal housing assistance, and for other purposes.",fail
787,789,To prevent abuse of Government credit cards.,fail
788,790,To amend the Richard B. Russell National School Lunch Act to permit the simplified summer food programs to be carried out in all States and by all service institutions.,fail
789,791,"To establish a collaborative program to protect the Great Lakes, and for other purposes.",fail
790,792,To amend the Internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974 to modify the definition of governmental plan with respect to Indian tribal governments.,fail
791,793,To provide for the expansion and improvement of traumatic brain injury programs.,success
792,794,"To amend titles XIX and XXI of the Social Security Act to provide States with the option to expand or add coverage of pregnant women under the Medicaid and State children's health insurance programs, and for other purposes.",fail
793,795,"To assist aliens who have been lawfully admitted in becoming citizens of the United States, and for other purposes.",fail
794,796,"To amend title VII of the Tariff Act of 1930 to provide that exchange- rate misalignment by any foreign nation is a countervailable export subsidy, to amend the Exchange Rates and International Economic Policy Coordination Act of 1988 to clarify the definition of manipulation with respect to currency, and for other purposes.",fail
795,797,To amend the National Trails System Act to designate the Star-Spangled Banner Trail in the States of Maryland and Virginia and the District of Columbia as a National Historic Trail.,fail
796,798,"To establish the Star-Spangled Banner and War of 1812 Bicentennial Commission, and for other purposes.",fail
797,799,"To amend title XIX of the Social Security Act to provide individuals with disabilities and older Americans with equal access to community- based attendant services and supports, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 7, 2007  Mr. Harkin (for himself, Mr. Specter, Mr. Kennedy, Mr. Inouye, Mr.",fail
798,800,"To establish the Niagara Falls National Heritage Area in the State of New York, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 7, 2007  Mr. Schumer introduced the following bill; which was read twice and referred to the Committee on Energy and Natural Resources",fail
799,801,"To designate a United States courthouse located in Fresno, California, as the ``Robert E. Coyle United States Courthouse''.",success
800,802,"To provide for the implementation of the Owyhee Initiative Agreement, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 7, 2007  Mr. Crapo introduced the following bill; which was read twice and referred to the Committee on Energy and Natural Resources",fail
801,803,To repeal a provision enacted to end Federal matching of State spending of child support incentive payments.,fail
802,804,"To amend the Help America Vote Act of 2002 to improve the administration of elections for Federal office, and for other purposes.",fail
803,805,"To amend the Foreign Assistance Act of 1961 to assist countries in sub- Saharan Africa in the effort to achieve internationally recognized goals in the treatment and prevention of HIV/AIDS and other major diseases and the reduction of maternal and child mortality by improving human health care capacity and improving retention of medical health professionals in sub-Saharan Africa, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
804,806,"To give consumers tools to protect themselves from ID theft by allowing them to prevent unauthorized access to their credit reports, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 7, 2007  Mr. Pryor introduced the following bill; which was read twice and",fail
805,807,"To amend the Comprehensive Environmental Response Compensation and Liability Act of 1980 to provide that manure shall not be considered to be a hazardous substance, pollutant, or contaminant.",fail
806,808,"To provide grants to recruit new teachers, principals, and other school leaders to, and retain and support current and returning teachers, principals, and other school leaders employed in, public elementary and public secondary schools, and to help higher education, in areas impacted by Hurricane Katrina or Hurricane Rita, and for other purposes.",fail
807,809,To amend the United States Housing Act of 1937 to exempt qualified public housing agencies from the requirement of preparing an annual public housing agency plan.,fail
808,810,To establish a laboratory science pilot program at the National Science Foundation.,fail
809,811,To establish the Sacramento River National Recreation Area in the State of California.,fail
810,812,To prohibit human cloning and protect stem cell research.,fail
811,813,To amend the Internal Revenue Code of 1986 to allow an above-the-line deduction for attorney fees and costs in connection with civil claim awards.,fail
812,814,To amend the Internal Revenue Code of 1986 to allow the deduction of attorney-advanced expenses and court costs in contingency fee cases.,fail
813,815,To provide health care benefits to veterans with a service-connected disability at non-Department of Veterans Affairs medical facilities that receive payments under the Medicare program or the TRICARE program.,fail
814,816,"To amend the Internal Revenue Code of 1986 to increase tax benefits for parents with children, and for other purposes.",fail
815,817,"To amend the Omnibus Parks and Public Lands Management Act of 1996 to provide additional authorizations for certain National Heritage Areas, and for other purposes.",fail
816,818,"To expand the middle class, reduce the gap between the rich and the poor, keep our promises to veterans, lower the poverty rate, and reduce the Federal deficit by repealing tax breaks for the wealthiest one percent and eliminating unnecessary Cold War era defense spending, and for other purposes.",fail
817,819,To amend the Internal Revenue Code of 1986 to expand tax-free distributions from individual retirement accounts for charitable purposes.,fail
818,820,To establish demonstration projects to provide at-home infant care benefits.,fail
819,821,"To amend section 402 of the Personal Responsibility and Work Opportunity Reconciliation Act of 1996 to provide for an extension of eligibility for supplemental security income through fiscal year 2010 for refugees, asylees, and certain other humanitarian immigrants.",fail
820,822,"To amend the Internal Revenue Code of 1986 to improve and extend certain energy-related tax provisions, and for other purposes.",fail
821,823,"To amend the Public Health Service Act with respect to facilitating the development of microbicides for preventing transmission of HIV/AIDS and other diseases, and for other purposes.",fail
822,824,To amend Public Law 106-348 to extend the authorization for establishing a memorial in the District of Columbia or its environs to honor veterans who became disabled while serving in the Armed Forces of the United States.,fail
823,825,To provide additional funds for the Road Home program.,fail
824,826,"To posthumously award a Congressional gold medal to Alice Paul, in recognition of her role in the women's suffrage movement and in advancing equal rights for women.",fail
825,827,"To establish the Freedom's Way National Heritage Area in the States of Massachusetts and New Hampshire, and for other purposes.",fail
826,828,To amend the Food Security Act of 1985 to require the Secretary of Agriculture to make cost-share payments for on-farm energy production under the environmental quality incentives program.,fail
827,829,"To reauthorize the HOPE VI program for revitalization of severely distressed public housing, and for other purposes.",fail
828,830,To improve the process for the development of needed pediatric medical devices.,fail
829,831,To authorize States and local governments to prohibit the investment of State assets in any company that has a qualifying business relationship with Sudan.,fail
830,832,"To provide for the sale of approximately 25 acres of public land to the Turnabout Ranch, Escalante, Utah, at fair market value.",fail
831,833,To make the United States competitive in a global economy.,fail
832,834,"To require annual testimony before Congress by the Securities and Exchange Commission, the Financial Accounting Standards Board, and the Public Company Accounting Oversight Board, relating to efforts to promote transparency in financial reporting.",fail
833,835,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee, as the ``Clifford Davis and Odell Horton Federal Building''.",fail
834,836,To amend the Federal Water Pollution Control Act to authorize appropriations for sewer overflow control grants.,fail
835,837,"To develop a generation of school leaders who are committed to, and effective in, increasing student achievement and to ensure that all low-income, under-performing schools are led by effective school leaders who are well-prepared to foster student success.",fail
836,838,"To authorize funding for eligible joint ventures between United States and Israeli businesses and academic persons, to establish the International Energy Advisory Board, and for other purposes.",fail
837,839,To amend the Internal Revenue Code of 1986 to exclude amounts received as a military basic housing allowance from consideration as income for purposes of the low-income housing credit and qualified residential rental projects.,fail
838,840,"To amend the Torture Victims Relief Act of 1998 to authorize assistance for domestic and foreign programs and centers for the treatment of victims of torture, and for other purposes.",fail
839,841,For the relief of Alfredo Plascencia Lopez and Maria Del Refugio Plascencia.,fail
840,842,"To authorize to be appropriated $9,200,000 for fiscal year 2008 to acquire real property and carry out military construction projects at Cannon Air Force Base, New Mexico.",fail
841,843,To provide for the establishment of a national mercury monitoring program.,fail
842,844,"To provide for the protection of unaccompanied alien children, and for other purposes.",fail
843,845,To direct the Secretary of Health and Human Services to expand and intensify programs with respect to research and related activities concerning elder falls.,success
844,846,"To amend the Longshore and Harbor Workers' Compensation Act to improve the compensation system, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 12, 2007  Mr. Isakson introduced the following bill; which was read twice and",fail
845,847,"To extend the period of time during which a veteran's multiple sclerosis is to be considered to have been incurred in, or aggravated by, military service during a period of war.",fail
846,848,"To amend title 38, United States Code, to provide improved benefits for veterans who are former prisoners of war.",fail
847,849,"To promote accessibility, accountability, and openness in Government by strengthening section 552 of title 5, United States Code (commonly referred to as the Freedom of Information Act), and for other purposes.",fail
848,850,"To improve sharing of immigration information among Federal, State, and local law enforcement officials, to improve State and local enforcement of immigration laws, and for other purposes.",fail
849,851,To amend the Internal Revenue Code of 1986 to provide a higher education opportunity credit in place of existing education tax incentives.,fail
850,852,"To deauthorize the project for navigation, Tenants Harbor, Maine.",fail
851,853,"To deauthorize the project for navigation, Northeast Harbor, Maine.",fail
852,854,"To modify the project for navigation, Union River, Maine.",fail
853,855,"To deauthorize a certain portion of the project for navigation, Rockland Harbor, Maine.",fail
854,856,"To terminate authorization for the project for navigation, Rockport Harbor, Maine.",fail
855,857,"To redesignate the project for navigation, Saco River, Maine, as an anchorage area.",fail
856,858,To amend the Internal Revenue Code of 1986 to extend the transportation fringe benefit to bicycle commuters.,fail
857,859,"To require the Secretary of Energy to award funds to study the feasibility of constructing dedicated ethanol pipelines to increase the energy, economic, and environmental security of the United States, and for other purposes.",fail
858,860,To amend title XIX of the Social Security Act to permit States the option to provide Medicaid coverage for low-income individuals infected with HIV.,fail
859,861,"To designate the Federal building located at 131 East 4th Street in Davenport, Iowa, as the ``James A. Leach Federal Building''.",fail
860,862,"To designate the Federal building located at 210 Walnut Street in Des Moines, Iowa, as the ``Neal Smith Federal Building''.",fail
861,863,"To amend title 18, United States Code, with respect to fraud in connection with major disaster or emergency funds.",success
862,864,"To amend the Federal Power Act to clarify the jurisdiction of the Federal Energy Regulatory Commission, and for other purposes.",fail
863,865,"To authorize the Secretary of the Army to carry out a project for the mitigation of shore damages attributable to the project for navigation, Saco River, Maine.",fail
864,866,To provide for increased planning and funding for health promotion programs of the Department of Health and Human Services.,fail
865,867,"To adjust the boundary of Lowell National Historical Park, and for other purposes.",fail
866,868,To amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System.,fail
867,869,"To reform certain provisions of section 404 of the Sarbanes-Oxley Act of 2002, to make compliance with that section more efficient, with the goal of maintaining United States capital market global competitiveness.",fail
868,870,To amend title XVIII of the Social Security Act to provide for the consolidated coverage of home infusion therapy under part B of the Medicare program.,fail
869,871,"To establish and provide for the treatment of Individual Development Accounts, and for other purposes.",fail
870,872,To amend the Internal Revenue Code of 1986 to extend the excise tax provisions and income tax credit for biodiesel.,fail
871,873,"To amend the Internal Revenue Code of 1986 to provide a tax incentive to individuals teaching in elementary and secondary schools located in rural or high unemployment areas and to individuals who achieve certification from the National Board for Professional Teaching Standards, and for other purposes.",fail
872,874,"To amend title 38, United States Code, to establish a financial assistance program to facilitate the provision of supportive services for very low-income veteran families in permanent housing, and for other purposes.",fail
873,875,"To improve energy security of the United States through a 50 percent reduction in the oil intensity of the economy of the United States by 2030 and the prudent expansion of secure oil supplies, to be achieved by raising the fuel efficiency of the vehicular transportation fleet, increasing the availability of alternative fuel sources, fostering responsible oil exploration and production, and improving international arrangements to secure the global oil supply, and for other purposes.",fail
874,876,"To exclude from admission to the United States aliens who have made investments contributing to the enhancement of the ability of Cuba to develop its petroleum resources, and for other purposes.",fail
875,877,"To amend the Controlled Substances Act to add human growth hormone to schedule III, to prohibit the sale of prescriptions for controlled substances for illegitimate purposes, and for other purposes.",fail
876,878,To prevent anti-competitive mergers and acquisitions in the oil and gas industry.,fail
877,879,To amend the Sherman Act to make oil-producing and exporting cartels illegal.,fail
878,880,"To amend the Congressional Accountability Act of 1995 to provide for 8 weeks of paid leave for Senate employees giving birth, and for other purposes.",fail
879,881,To amend the Internal Revenue Code of 1986 to extend and modify the railroad track maintenance credit.,fail
880,882,"To require a pilot program on the facilitation of the transition of members of the Armed Forces to receipt of veterans health care benefits upon completion of military service, and for other purposes.",fail
881,883,To amend the Higher Education Act of 1965 to extend loan forgiveness for certain loans to Head Start teachers.,fail
882,884,"To amend the Public Health Service Act regarding residential treatment programs for pregnant and parenting women, a program to reduce substance abuse among nonviolent offenders, and for other purposes.",fail
883,885,To ensure and foster continued patient safety and quality of care by making the antitrust laws apply to negotiations between groups of independent pharmacies and health plans and health insurance issuers in the same manner as such laws apply to collective bargaining by labor organizations under the National Labor Relations Act.,fail
884,886,"To amend chapter 22 of title 44, United States Code, popularly known as the Presidential Records Act, to establish procedures for the consideration of claims of constitutionally based privilege against disclosure of Presidential records.",fail
885,887,To restore import and entry agricultural inspection functions to the Department of Agriculture.,fail
886,888,"To amend section 1091 of title 18, United States Code, to allow the prosecution of genocide in appropriate circumstances.     IN THE SENATE OF THE UNITED STATES  March 15, 2007  Mr. Durbin (for himself, Mr. Coburn, Mr. Leahy, Mr. Cornyn, and Mr. Feingold) introduced the following bill; which was read twice and",success
887,889,"To improve acquisition under the Deepwater program of the Coast Guard, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 15, 2007  Mr. Kerry introduced the following bill; which was read twice and referred to the Committee on Commerce, Science, and Transportation",fail
888,890,"To provide for certain administrative and support services for the Dwight D. Eisenhower Memorial Commission, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 15, 2007  Mr. Inouye (for himself, Mr. Stevens, Mr. Roberts, and Mr. Hagel) introduced the following bill; which was read twice and referred to the",fail
889,891,"To protect children and their parents from being coerced into administering a controlled substance in order to attend school, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 15, 2007  Mr. Inhofe (for himself and Mr. Coburn) introduced the following bill;",fail
890,892,To amend the Internal Revenue Code of 1986 to provide for the indexing of certain assets for purposes of determining gain or loss.,fail
891,893,To allow a State to combine certain funds and enter into a performance agreement with the Secretary of Education to improve the academic achievement of students.,fail
892,894,"To amend the Internal Revenue Code of 1986 to allow a credit for the purchase of idling reduction systems for diesel-powered on-highway vehicles.     IN THE SENATE OF THE UNITED STATES  March 15, 2007  Mrs. Lincoln (for herself, Mr. Bunning, Mr. Bingaman, and Mr. Salazar)",fail
893,895,"To amend titles XIX and XXI of the Social Security Act to ensure that every child in the United States has access to affordable, quality health insurance coverage, and for other purposes.",fail
894,896,"To amend the Public Health Service Act and the Social Security Act to increase the number of primary care physicians and medical residents serving health professional shortage areas, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 15, 2007",fail
895,897,"To amend the Internal Revenue Code of 1986 to provide more help to Alzheimer's disease caregivers.     IN THE SENATE OF THE UNITED STATES  March 15, 2007  Ms. Mikulski (for herself, Mr. Grassley, Mr. Bond, Mrs. Clinton, and Ms. Collins) introduced the following bill; which was read twice and",fail
896,898,To amend the Public Health Service Act to fund breakthroughs in Alzheimer's disease research while providing more help to caregivers and increasing public education about prevention.,fail
