,bill,title,label
393,395,To ensure that the volume of steel imports does not exceed the average monthly volume of such imports during the 36-month period preceding July 1997.,fail
394,396,To provide dollars to the classroom.,fail
395,397,"To authorize the Secretary of Energy to establish a multiagency program in support of the Materials Corridor Partnership Initiative to promote energy efficient, environmentally sound economic development along the border with Mexico through the research, development, and use of new materials technology.",fail
396,398,To require the Secretary of the Treasury to mint coins in commemoration of Native American history and culture.,fail
397,399,"To amend the Indian Gaming Regulatory Act, and for other purposes.",fail
398,400,"To provide technical corrections to the Native American Housing Assistance and Self-Determination Act of 1996, to improve the delivery of housing assistance to Indian tribes in a manner that recognizes the right of tribal self-governance, and for other purposes.",fail
399,401,"To provide for business development and trade promotion for Native Americans, and for other purposes.",fail
400,402,"For the relief of Alfredo Tolentino of Honolulu, Hawaii.",fail
401,403,To prohibit implementation of ``Know Your Customer'' regulations by the Federal banking agencies.,fail
402,404,To prohibit the return of veterans memorial objects to foreign nations without specific authorization in law.,fail
403,405,To prohibit the commercial operation of civil supersonic transport aircraft to or from airports in the United States under certain circumstances.,fail
404,406,"To amend the Indian Health Care Improvement Act to make permanent the demonstration program that allows for direct billing of medicare, medicaid, and other third party payors, and to expand the eligibility under such program to other tribes and tribal organizations.",success
405,407,To reduce gun trafficking by prohibiting bulk purchases of handguns.,fail
406,408,"To direct the Secretary of the Interior to convey a former Bureau of Land Management administrative site to the City of Carson City, Nevada, for use as a senior center.",fail
407,409,"To authorize qualified organizations to provide technical assistance and capacity building services to microenterprise development organizations and programs and to disadvantaged entrepreneurs using funds from the Community Development Financial Institutions Fund, and for other purposes.",fail
408,410,To provide for offsetting tax cuts whenever there is an elimination of a discretionary spending program.,fail
409,411,"To provide for a process to authorize the use of clone pagers, and for other purposes.",fail
410,412,"To reform criminal procedure, and for other purposes.",fail
411,413,"To amend title 18, United States Code, to insert a general provision for criminal attempt.",fail
412,414,"To amend the Internal Revenue Code of 1986 to provide a 5-year extension of the credit for producing electricity from wind, and for other purposes.",fail
413,415,To protect the permanent trust funds of the State of Arizona from erosion due to inflation and modify the basis on which distributions are made from those funds.,fail
414,416,"To direct the Secretary of Agriculture to convey to the city of Sisters, Oregon, a certain parcel of land for use in connection with a sewage treatment facility.",success
415,417,"To amend title 28 of the United States Code to bar any civil trial involving the President until after the President vacates office, but to allow for sealed discovery during the time the President is in office.",fail
416,418,For the relief of Nancy B. Wilson.,fail
417,419,"To amend title 18, United States Code, to prohibit taking a child hostage in order to evade arrest.",fail
418,420,"To provide a mandatory minimum sentence for State crimes involving the use of a firearm, impose work requirements for prisoners, and prohibit the provision of luxury items to prisoners.",fail
419,421,"To approve a mutual settlement of the Water Rights of the Gila River Indian Community and the United States, on behalf of the Community and the Allottees, and Phelps Dodge Corporation, and for other purposes.",fail
420,422,To provide for Alaska state jurisdiction over small hydroelectric projects.,fail
421,423,"To prohibit certain Federal payments for certain methadone maintenance programs, and for other purposes.",fail
422,424,"To preserve and protect the free choice of individuals and employees to form, join, or assist labor organizations, or to refrain from such activities.",fail
423,425,"To require the approval of Congress for the imposition of any new unilateral agricultural sanction, or any new unilateral sanction with respect to medicine, medical supplies, or medical equipment, against a foreign country.",fail
424,426,"To amend the Alaska Native Claims Settlement Act, to provide for a land exchange between the Secretary of Agriculture and the Huna Totem Corporation, and for other purposes.",fail
425,427,"To improve congressional deliberation on proposed Federal private sector mandates, and for other purposes.",fail
426,428,"To amend the Agricultural Market Transition Act to ensure that producers of all classes of soft white wheat (including club wheat) are permitted to repay marketing assistance loans, or receive loan deficiency payments, for the wheat at the same rate.",fail
427,429,"To redesignate the legal public holiday of ``Washington's Birthday'' as ``Presidents' Day'' in honor of George Washington, Abraham Lincoln, and Franklin Roosevelt and in recognition of the importance of the institution of the Presidency and the contributions that Presidents have made to the development of our Nation and the principles of freedom and democracy.",fail
428,430,"To amend the Alaska Native Claims Settlement Act, to provide for a land exchange between the Secretary of Agriculture and the Kake Tribal Corporation, and for other purposes.",success
429,431,"To amend the Alcoholic Beverage Labeling Act of 1988 to grant authority to the Secretary of Health and Human Services to carry out the Act, and for other purposes.",fail
430,432,To amend the Internal Revenue Code of 1986 to increase the rate of tax on wine and to dedicate the resulting increased revenues to programs for the prevention and treatment of alcohol abuse.,fail
431,433,"To amend the Alcoholic Beverage Labeling Act of 1988 to prohibit additional statements and representations relating to alcoholic beverages and health, and for other purposes.",fail
432,434,To amend the Internal Revenue Code of 1986 to simplify the method of payment of taxes on distilled spirits.,fail
433,435,To amend the Internal Revenue Code of 1986 to allow the Secretary of the Treasury to waive the contemporaneous substantiation requirement for deduction of charitable contributions in certain cases.,fail
434,436,"For the relief of Augusto Segovia and Maria Segovia, husband and wife, and their children.",fail
435,437,"To designate the United States courthouse under construction at 333 Las Vegas Boulevard South in Las Vegas, Nevada, as the ``Lloyd D. George United States Courthouse''.",success
436,438,"To provide for the settlement of the water rights claims of the Chippewa Cree Tribe of the Rocky Boy's Reservation, and for other purposes.",success
437,439,"To amend the National Forest and Public Lands of Nevada Enhancement Act of 1988 to adjust the boundary of the Toiyabe National Forest, Nevada.",success
438,440,To provide support for certain institutes and schools.,fail
439,441,"To amend the National Trails System Act to designate the route of the War of 1812 British invasion of Maryland and Washington, District of Columbia, and the route of the American defense, for study for potential addition to the national trails system.",fail
440,442,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade for the vessel LOOKING GLAS,fail
441,443,To regulate the sale of firearms at gun shows.,fail
442,444,To deem the application submitted by the Dodson Public Schools District for Impact Aid payments for fiscal year 1998 as timely submitted.,fail
443,445,To amend title XVIII of the Social Security Act to require the Secretary of Veterans Affairs and the Secretary of Health and Human Services to carry out a demonstration project to provide the Department of Veterans Affairs with Medicare reimbursement for Medicare health- care services provided to certain Medicare-eligible veterans.,fail
444,446,To provide for the permanent protection of the resources of the United States in the year 2000 and beyond.,fail
445,447,"To deem as timely filed, and process for payment, the applications submitted by the Dodson School Districts for certain Impact Aid payments for fiscal year 1999.",success
446,448,For the relief of Ricke Kaname Fujino.,fail
447,449,"To direct the Secretary of the Interior to transfer to the personal representative of the estate of Fred Steffens of Big Horn County, Wyoming, certain land comprising the Steffens family property.",success
448,450,"To amend title 37, United States Code, to authorize additional special pay for board certified veterinarians in the Armed Forces and the Public Health Service.",fail
449,451,For the relief of Saeed Rezai.,fail
450,452,For the relief of Belinda McGregor.,success
451,453,"To designate the Federal building located at 709 West 9th Street in Juneau, Alaska, as the ``Hurff A. Saunders Federal Building''.",success
452,454,"To amend title 28, United States Code, to authorize the appointment of additional bankruptcy judges for the judicial district of Maryland.",fail
453,455,To amend the Immigration and Nationality Act with respect to the requirements for the admission of nonimmigrant nurses who will practice in health professional shortage areas.,fail
454,456,"To amend the Internal Revenue Code of 1986 to allow employers a credit against income tax for information technology training expenses paid or incurred by the employer, and for other purposes.",fail
455,457,"To amend section 922(t) of title 18, United States Code, to require the reporting of information to the chief law enforcement officer of the buyer's residence and to require a minimum 72-hour waiting period before the purchase of a handgun, and for other purposes.",fail
456,458,"To modernize and improve the Federal Home Loan Bank System, and for other purposes.",fail
457,459,To amend the Internal Revenue Code of 1986 to increase the State ceiling on private activity bonds.,fail
458,460,"To designate the United States courthouse located at 401 South Michigan Street in South Bend, Indiana, as the ``Robert K. Rodibaugh United States Bankruptcy Courthouse''.",success
459,461,To assure that innocent users and businesses gain access to solutions to the year 2000 problem-related failures through fostering an incentive to settle year 2000 lawsuits that may disrupt significant sectors of the American economy.,fail
460,462,"To amend the Internal Revenue Code of 1986, the Social Security Act, the Wagner-Peyser Act, and the Federal-State Extended Unemployment Compensation Act of 1970 to improve the method by which Federal unemployment taxes are collected and to improve the method by which funds are provided from Federal unemployment tax revenue for employment security administration, and for other purposes.",fail
461,463,"To amend the Internal Revenue Code of 1986 to provide for the designation of renewal communities, to provide tax incentives relating to such communities, and for other purposes.",fail
462,464,To meet the mental health and substance abuse treatment needs of incarcerated children and youth.,fail
463,465,To meet the mental health and substance abuse treatment needs of incarcerated children and youth.,fail
464,466,"To provide that ``Know Your Customer'' regulations proposed by the Federal banking agencies may not take effect unless such regulations are specifically authorized by a subsequent Act of Congress, to require a comprehensive study and report to the Congress on various economic and privacy issues raised by the proposed regulations, and for other purposes.",fail
465,467,"To restate and improve section 7A of the Clayton Act, and for other purposes.",fail
466,468,"To improve the effectiveness and performance of Federal financial assistance programs, simplify Federal financial assistance application and reporting requirements, and improve the delivery of services to the public.",success
467,469,"To encourage the timely development of a more cost effective United States commercial space transportation industry, and for other purposes.",fail
468,470,To amend the Internal Revenue Code of 1986 to allow tax-exempt private activity bonds to be issued for highway infrastructure construction.,fail
469,471,To amend the Internal Revenue Code of 1986 to eliminate the 60-month limit on student loan interest deductions.,fail
470,472,"To amend title XVIII of the Social Security Act to provide certain medicare beneficiaries with an exemption to the financial limitations imposed on physical, speech-language pathology, and occupational therapy services under part B of the medicare program, and for other purposes.",fail
471,473,To amend the Internal Revenue Code of 1986 to make higher education more affordable by providing a full tax deduction for higher education expenses and interest on student loans.,fail
472,474,"To amend the Internal Revenue Code of 1986 to provide a deduction for contributions to education individual retirement accounts, and for other purposes.",fail
473,475,To amend the Higher Education Act of 1965 to increase the amount of loan forgiveness for teachers.,fail
474,476,To enhance and protect retirement savings.,fail
475,477,"To enhance competition among airlines and reduce airfares, and for other purposes.",fail
476,478,To amend the Internal Revenue Code of 1986 to provide a credit for the purchase of a principal residence within an empowerment zone or enterprise community by a first-time homebuyer.,fail
477,479,To amend the title XXVII of the Public Health Service Act and other laws to assure the rights of enrollees under managed care plans.,fail
478,480,"To amend the Truth in Lending Act to protect consumers from certain unreasonable practices of creditors which result in higher fees or rates of interest for credit cardholders, and for other purposes.",fail
479,481,"To increase penalties and strengthen enforcement of environmental crimes, and for other purposes.",fail
480,482,To amend the Internal Revenue Code of 1986 to repeal the increase in the tax on social security benefits.,fail
481,483,To amend the Congressional Budget and Impoundment Control Act of 1974 to limit consideration of nonemergency matters in emergency legislation and permit matter that is extraneous to emergencies to be stricken as provided in the Byrd rule.,fail
482,484,"To provide for the granting of refugee status in the United States to nationals of certain foreign countries in which American Vietnam War POW/MIAs or American Korean War POW/MIAs may be present, if those nationals assist in the return to the United States of those POW/MIAs alive.",success
483,485,To provide for the disposition of unoccupied and substandard multifamily housing projects owned by the Secretary of Housing and Urban Development.,fail
484,486,"To provide for the punishment of methamphetamine laboratory operators, provide additional resources to combat methamphetamine production, trafficking, and abuse in the United States, and for other purposes.",fail
485,487,"To amend the Internal Revenue Code of 1986 to provide additional retirement savings opportunities for small employers, including self- employed individuals.",fail
486,488,To amend the Internal Revenue Code of 1986 to repeal the taxation of social security benefits.,fail
487,489,"To provide an automatic tax rebate when the Federal tax burden grows faster than the personal income of working Americans, and for other purposes.",fail
488,490,To amend the Internal Revenue Code of 1986 to provide that the conducting of certain games of chance shall not be treated as an unrelated trade or business.,fail
489,491,To enable America's schools to use their computer hardware to increase student achievement and prepare students for the 21st century workplace.,fail
490,492,"To amend the Federal Water Pollution Control Act to assist in the restoration of the Chesapeake Bay, and for other purposes.",fail
491,493,"To require the Secretary of the Army, acting through the Chief of Engineers, to evaluate, develop, and implement pilot projects in Maryland, Virginia, and North Carolina to address problems associated with toxic microorganisms in tidal and nontidal wetlands and waters.",fail
492,494,To amend title XIX of the Social Security Act to prohibit transfers or discharges of residents of nursing facilities as a result of a voluntary withdrawal from participation in the medicaid program.,fail
493,495,To amend the Clean Air Act to repeal the highway sanctions.,fail
494,496,To provide for the establishment of an assistance program for health insurance consumers.,fail
495,497,To redesignate Great Kills Park in the Gateway National Recreation Area as ``World War II Veterans Park at Great Kills''.,fail
496,498,"To require vessels entering the United States waters to provide earlier notice of the entry, to clarify the requirements for those vessels and the authority of the Coast Guard over those vessels, and for other purposes.",fail
497,499,To establish a congressional commemorative medal for organ donors and their families.,fail
498,500,"To amend section 991(a) of title 28, United States Code, to require certain members of the United States Sentencing Commission to be selected from among individuals who are victims of a crime of violence.",fail
499,501,"To address resource management issues in Glacier Bay National Park, Alaska.",success
500,502,To protect social security.,fail
501,503,Designating certain land in the San Isabel National Forest in the State of Colorado as the ``Spanish Peaks Wilderness''.,success
502,504,To reform Federal election campaigns.,fail
503,505,To give gifted and talented students the opportunity to develop their capabilities.,fail
504,506,To amend the Internal Revenue Code of 1986 to permanently extend the provisions which allow nonrefundable personal credits to be fully allowed against regular tax liability.,fail
505,507,"To provide for the conservation and development of water and related resources, to authorize the Secretary of the Army to construct various projects for improvements to rivers and harbors of the United States, and for other purposes.",success
506,508,To prohibit implementation of ``Know Your Customer'' regulations by the Federal banking agencies.,fail
507,509,"To amend the Peace Corps Act to authorize appropriations for fiscal years 2000 through 2003 to carry out that Act, and for other purposes.",fail
508,510,"To preserve the sovereignty of the United States over public lands and acquired lands owned by the United States, and to preserve State sovereignty and private property rights in non-Federal lands surrounding those public lands and acquired lands.",fail
509,511,"To amend the Voting Accessibility for the Elderly and Handicapped Act to ensure the equal right of individuals with disabilities to vote, and for other purposes.",fail
510,512,"To amend the Public Health Service Act to provide for the expansion, intensification, and coordination of the activities of the Department of Health and Human Services with respect to research on autism.",fail
511,513,"To designate the new hospital bed replacement building at the Ioannis A. Lougaris Department of Veterans Affairs Medical Center in Reno, Nevada, in honor of Jack Streeter.",fail
512,514,To improve the National Writing Project.,fail
513,515,"To amend the Packers and Stockyards Act of 1921, to make it unlawful for any stockyard owner, market agency, or dealer to transfer or market nonambulatory livestock, and for other purposes.",fail
514,516,"To benefit consumers by promoting competition in the electric power industry, and for other purposes.",fail
515,517,To assure access under group health plans and health insurance coverage to covered emergency medical services.,fail
516,518,"For the relief of Patricia E. Krieger of Port Huron, Michigan.",fail
517,519,To direct the Secretary of the Interior to make corrections to a map relating to the Coastal Barrier Resources System.,fail
518,520,"For the relief of Janina Altagracia Castillo-Rojas and her husband, Diogenes Patricio Rojas.",fail
519,521,To amend part Y of title I of the Omnibus Crime Control and Safe Streets Act of 1968 to provide for a waiver of or reduction in the matching funds requirement in the case of fiscal hardship.,fail
520,522,"To amend the Federal Water Pollution Control Act to improve the quality of beaches and coastal recreation water, and for other purposes.",fail
521,523,To amend the Internal Revenue Code of 1986 to treat certain hospital support organizations as qualified organizations for purposes of section 514(c)(9).,fail
522,524,"To amend the Organic Act of Guam to provide restitution to the people of Guam who suffered atrocities such as personal injury, forced labor, forced marches, internment, and death during the occupation of Guam in World War II, and for other purposes.",fail
523,525,"To require the Secretary of the Treasury to redesign the $1 bill so as to incorporate the preamble to the Constitution of the United States, the Bill of Rights, and a list of the Articles of the Constitution on the reverse side of such currency.",fail
524,526,"To amend the Internal Revenue Code of 1986 to allow issuance of tax- exempt private activity bonds to finance public-private partnership activities relating to school facilities in public elementary and secondary schools, and for other purposes.",fail
525,527,To amend the Harmonized Tariff Schedule of the United States to suspend temporarily the duty with respect to the personal effects of participants in certain athletic events.,fail
526,528,To provide for a private right of action in the case of injury from the importation of certain dumped and subsidized merchandise.,fail
527,529,"To amend the Federal Crop Insurance Act to improve crop insurance coverage, to make structural changes to the Federal Crop Insurance Corporation and the Risk Management Agency, and for other purposes.",fail
528,530,To amend the Act commonly known as the ``Export Apple and Pear Act'' to limit the applicability of that Act to apples.,fail
529,531,To authorize the President to award a gold medal on behalf of the Congress to Rosa Parks in recognition of her contributions to the Nation.,success
530,532,"To provide increased funding for the Land and Water Conservation Fund and Urban Parks and Recreation Recovery Programs, to resume the funding of the State grants program of the Land and Water Conservation Fund, and to provide for the acquisition and development of conservation and recreation facilities and programs in urban areas, and for other purposes.",fail
531,533,"To amend the Solid Waste Disposal Act to authorize local governments and Governors to restrict receipt of out-of-State municipal solid waste, and for other purposes.",fail
532,534,"To expand the powers of the Secretary of the Treasury to regulate the manufacture, distribution, and sale of firearms and ammunition, and to expand the jurisdiction of the Secretary to include firearm products and non-powder firearms.",fail
533,535,"To amend section 49106(c)(6) of title 49, United States Code, to remove a limitation on certain funding.",fail
534,536,Entitled the ``Wendell H. Ford National Air Transportation System Improvement Act of 1999''.,fail
535,537,To amend the Internal Revenue Code of 1986 to adjust the exemption amounts used to calculate the individual alternative minimum tax for inflation since 1993.,fail
536,538,"To provide for violent and repeat juvenile offender accountability, and for other purposes.",fail
537,539,"To amend the Internal Revenue Code of 1986 to increase the maximum taxable income for the 15 percent rate bracket, to replace the Consumer Price Index with the national average wage index for purposes of cost- of-living adjustments, to lessen the impact of the noncorporate alternative minimum tax, and for other purposes.",fail
538,540,To amend the Internal Revenue Code of 1986 to provide that housing assistance provided under the Native American Housing Assistance and Self-Determination Act of 1996 be treated for purposes of the low- income housing credit in the same manner as comparable assistance.,fail
539,541,To amend title XVIII of the Social Security Act to make certain changes related to payments for graduate medical education under the Medicare Program.,fail
540,542,To amend the Internal Revenue Code of 1986 to expand the deduction for computer donations to schools and to allow a tax credit for donated computers.,fail
541,543,To prohibit discrimination on the basis of genetic information with respect to health insurance.,fail
542,544,"[Report No. 106-8]  Making emergency supplemental appropriations and rescissions for recovery from natural disasters and foreign assistance, for the fiscal year ending September 30, 1999, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
543,545,"To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 1999, 2000, 2001, 2002, 2003, and 2004 and for other purposes.",fail
544,546,To amend the Internal Revenue Code of 1986 to allow a deduction for 100 percent of the health insurance costs of self-employed individuals.,fail
545,547,To authorize the President to enter into agreements to provide regulatory credit for voluntary early action to mitigate potential environmental impacts from greenhouse gas emissions.,fail
546,548,To establish the Fallen Timbers Battlefield and Fort Miamis National Historical Site in the State of Ohio.,success
547,549,"To redesignate the Coronado National Forest in honor of Morris K. Udall, a former Member of the House of Representatives.",fail
548,550,To provide for the collection of certain State taxes from an individual who is not a member of an Indian tribe.,fail
549,551,"To amend the Internal Revenue Code of 1986 to encourage school construction and rehabilitation through the creation of a new class of bond, and for other purposes.",fail
550,552,To provide for budgetary reform by requiring a balanced Federal budget and the repayment of the national debt.,fail
551,553,To provide additional trade benefits to countries that comply with the provisions of the ILO Convention.,fail
552,554,To amend section 490 of the Foreign Assistance Act of 1961 to provide alternative certification procedures for assistance for major drug producing countries and major drug transit countries.,fail
553,555,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to continue payment of monthly educational assistance benefits to veterans enrolled at educational institutions during periods between terms if the interval between such periods does not exceed eight weeks.",fail
554,556,"To amend title 39, United States Code, to establish guidelines for the relocation, closing, consolidation, or construction of post offices, and for other purposes.",fail
555,557,To provide guidance for the designation of emergencies as a part of the budget process.,fail
556,558,To prevent the shutdown of the Government at the beginning of a fiscal year if a new budget is not yet enacted.,fail
557,559,"To designate the Federal building located at 300 East 8th Street in Austin, Texas, as the ``J.J. `Jake' Pickle Federal Building''.",success
558,560,To reform the manner in which firearms are manufactured and distributed by providing an incentive to State and local governments to bring claims for the rising costs of gun violence in their communities.,fail
559,561,"To authorize the President to award a gold medal on behalf of the Congress to Mrs. Yaffa Eliach in recognition of her outstanding and enduring contributions toward scholarship about the Holocaust, and for other purposes.",fail
560,562,"To provide for a comprehensive, coordinated effort to combat methamphetamine abuse, and for other purposes.",fail
561,563,"To repeal a waiver that permitted the issuance of a certificate of documentation with endorsement for employment in the coastwise trade for the vessel COLUMBUS, and for other purposes.",fail
562,564,"To reduce class size, and for other purposes.",fail
563,565,To provide for the treatment of the actions of certain foreign narcotics traffickers as an unusual and extraordinary threat to the United States for purposes of the International Emergency Economic Powers Act.,fail
564,566,"To amend the Agricultural Trade Act of 1978 to exempt agricultural commodities, livestock, and value-added products from unilateral economic sanctions, to prepare for future bilateral and multilateral trade negotiations affecting United States agriculture, and for other purposes.",fail
565,567,To amend the Dairy Production Stabilization Act of 1983 to ensure that all persons who benefit from the dairy promotion and research program contribute to the cost of the program.,fail
566,568,To allow the Department of the Interior and the Department of Agriculture to establish a fee system for commercial filming activities in a site or resource under their jurisdictions.,fail
567,569,To amend the Internal Revenue Code of 1986 to exclude certain farm rental income from net earnings from self-employment if the taxpayer enters into a lease agreement relating to such income.,fail
568,570,"To amend chapter 3 of title 28, United States Code, to eliminate 2 vacant judgeships on the Fourth Circuit Court of Appeals, and for other purposes.",fail
569,571,"To amend chapter 5 of title 28, United States Code, to eliminate a vacant judgeship in the eastern district and establish a new judgeship in the western district of North Carolina, and for other purposes.",fail
570,572,To prohibit the Secretary of the Treasury from issuing regulations dealing with hybrid transactions.,fail
571,573,"To provide individuals with access to health information of which they are a subject, ensure personal privacy with respect to health-care- related information, impose criminal and civil penalties for unauthorized use of protected health information, to provide for the strong enforcement of these rights, and to protect States' rights.",fail
572,574,To direct the Secretary of the Interior to make corrections to a map relating to the Coastal Barrier Resources System.,success
573,575,To redesignate the National School Lunch Act as the ``Richard B. Russell National School Lunch Act''.,fail
574,576,[Report No. 106-11],fail
575,577,To provide for injunctive relief in Federal district court to enforce State laws relating to the interstate transportation of intoxicating liquor.,fail
576,578,"To ensure confidentiality with respect to medical records and health care-related information, and for other purposes.",fail
577,579,To amend the Foreign Assistance Act of 1961 to target assistance to support the economic and political independence of the countries of the South Caucasus and Central Asia.,fail
578,580,To amend title IX of the Public Health Service Act to revise and extend the Agency for Healthcare Policy and Research.,success
579,581,"To protect the Paoli and Brandywine Battlefields in Pennsylvania, to authorize a Valley Forge Museum of the American Revolution at Valley Forge National Historical Park, and for other purposes.",fail
580,582,To authorize the Secretary of the Interior to enter into an agreement for the construction and operation of the Gateway Visitor Center at Independence National Historical Park.,fail
581,583,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to authorize programs for predisaster mitigation, to streamline the administration of disaster relief, to control the Federal costs of disaster assistance, and for other purposes.",fail
582,584,To amend title XIX of the Social Security Act to permit the Secretary of Health and Human Services to waive recoupment under the medicaid program of certain tobacco-related funds received by a State if a State uses a portion of such funds for tobacco use prevention and health care and early learning programs.,fail
583,585,To require health insurance coverage for certain reconstructive surgery.,fail
584,586,"To amend title 11, United States Code, to limit the value of certain real and personal property that a debtor may elect to exempt under State or local law, and for other purposes.",fail
585,587,"To provide for the mandatory suspension of Federal benefits to convicted drug traffickers, and for other purposes.",fail
586,588,"To amend title II of the Social Security Act to provide for retirement security accounts funded by employee social security payroll deductions, to establish the Protect Social Security Account into which the Secretary of the Treasury shall deposit budget surpluses until a reform measure is enacted to ensure the long-term solvency of the OASDI trust funds, and for other purposes.",fail
587,589,"To require the National Park Service to undertake a study of the Loess Hills area in western Iowa to review options for the protection and interpretation of the area's natural, cultural, and historical resources.",fail
588,590,"To amend the Internal Revenue Code of 1986 to repeal the percentage depletion allowance for certain hardrock mines, and for other purposes.",fail
589,591,To authorize a feasibility study for the preservation of the Loess Hills in western Iowa.,fail
590,592,To improve the health of children.,fail
591,593,"To amend the Internal Revenue Code of 1986 to increase the maximum taxable income for the 15 percent rate bracket, to provide a partial exclusion from gross income for dividends and interest received by individuals, to provide a long-term capital gains deduction for individuals, to increase the traditional IRA contribution limit, and for other purposes.",fail
592,594,To ban the importation of large capacity ammunition feeding devices.,fail
593,595,"To amend the Internal Revenue Code of 1986 to establish a graduated response to shrinking domestic oil and gas production and surging foreign oil imports, and for other purposes.",fail
594,596,"To provide that the annual drug certification procedures under the Foreign Assistance Act of 1961 not apply to certain countries with which the United States has bilateral agreements and other plans relating to counterdrug activities, and for other purposes.",fail
595,597,"To amend section 922 of chapter 44 of title 28, United States Code, to protect the rights of citizens under the Second Amendment to the Constitution of the United States.",fail
596,598,To amend the Federal Agriculture Improvement and Reform Act of 1996 to improve the farmland protection program.,fail
597,599,"To amend the Internal Revenue Code of 1986 to provide additional tax relief to families to increase the affordability of child care, and for other purposes.",fail
598,600,To combat the crime of international trafficking and to protect the rights of victims.,fail
599,601,To improve the foreign language assistance program.,fail
600,602,"To amend chapter 8 of title 5, United States Code, to provide for congressional review of any rule promulgated by the Internal Revenue Service that increases Federal revenue, and for other purposes.",fail
601,603,"To promote competition and greater efficiency of airlines to ensure the rights of airline passengers, to provide for full disclosure to those passengers, and for other purposes.",fail
602,604,To direct the Secretary of Agriculture to complete a land exchange with Georgia Power Company.,success
603,605,"To solidify the off-budget status of the old-age, survivors, and disability insurance program under title II of the Social Security Act and to protect program assets.",fail
604,606,"For the relief of Global Exploration and Development Corporation, Kerr- McGee Corporation, and Kerr-McGee Chemical, LLC (successor to Kerr- McGee Chemical Corporation), and for other purposes.",success
605,607,To reauthorize and amend the National Geologic Mapping Act of 1992.,fail
606,608,To amend the Nuclear Waste Policy Act of 1982.,fail
607,609,"IN THE HOUSE OF REPRESENTATIVES  May 3, 1999  Referred to the Committee on Education and the Workforce   AN ACT",fail
608,610,"To direct the Secretary of the Interior to convey certain land under the jurisdiction of the Bureau of Land Management in Washakie County and Big Horn County, Wyoming, to the Westside Irrigation District, Wyoming, and for other purposes.",success
609,611,"To provide for administrative procedures to extend Federal recognition to certain Indian groups, and for other purposes.",fail
610,612,"To provide for periodic Indian needs assessments, to require Federal Indian program evaluations, and for other purposes.",fail
611,613,"To encourage Indian economic development, to provide for the disclosure of Indian tribal sovereign immunity in contracts involving Indian tribes, and for other purposes.",success
612,614,"To provide for regulatory reform in order to encourage investment, business, and economic development with respect to activities conducted on Indian lands.",success
613,615,"To encourage Indian economic development, to provide for a framework to encourage and facilitate intergovernmental tax agreements, and for other purposes.",fail
614,616,"To amend the Child Care and Development Block Grant Act of 1990 and the Higher Education Act of 1965 to establish and improve programs to increase the availability of quality child care, and for other purposes.",fail
615,617,To amend title XVIII of the Social Security Act to provide for coverage under the medicare program of insulin pumps as items of durable medical equipment.,fail
616,618,To provide for the declassification of the journal kept by Glenn T. Seaborg while serving as Chairman of the Atomic Energy Commission.,fail
617,619,To provide for a community development venture capital program.,fail
618,620,"To grant a Federal charter to Korean War Veterans Association, Incorporated, and for other purposes.",fail
619,621,To enhance competition among and between rail carriers in order to ensure efficient rail service and reasonable rail rates in any case in which there is an absence of effective competition.,fail
620,622,"To enhance Federal enforcement of hate crimes, and for other purposes.",fail
621,623,"To amend Public Law 89-108 to increase authorization levels for State and Indian tribal, municipal, rural, and industrial water supplies, to meet current and future water quantity and quality needs of the Red River Valley, to deauthorize certain project features and irrigation service areas, to enhance natural resources and fish and wildlife habitat, and for other purposes.",fail
622,624,"To authorize construction of the Fort Peck Reservation Rural Water System in the State of Montana, and for other purposes.",success
623,625,"To amend title 11, United States Code, and for other purposes.",fail
624,626,To provide relief from unfair interest and penalties on refunds retroactively ordered by the Federal Energy Regulatory Commission.,fail
625,627,To terminate the Internal Revenue Code of 1986.,fail
626,628,"To amend titles XVIII and XIX of the Social Security Act to expand and clarify the requirements regarding advance directives in order to ensure that an individual's health care decisions are complied with, and for other purposes.",fail
627,629,"To amend the Federal Crop Insurance Act and the Agricultural Market Transition Act to provide a safety net to producers through cost of production crop insurance coverage, to improve procedures used to determine yields for crop insurance, to improve the noninsured crop assistance program, and for other purposes.",fail
628,630,"To provide for the preservation and sustainability of the family farm through the transfer of responsibility for operation and maintenance of the Flathead Irrigation Project, Montana.",fail
629,631,"To amend the Social Security Act to eliminate the time limitation on benefits for immunosuppressive drugs under the Medicare Program, to provide for continued entitlement for such drugs for certain individuals after Medicare benefits end, and to extend certain Medicare secondary payer requirements.",fail
630,632,To provide assistance for poison prevention and to stabilize the funding of regional poison control centers.,success
631,633,"To amend title II of the Social Security Act to require that investment decisions regarding the social security trust funds be made on the basis of the best interests of beneficiaries, and for other purposes.",fail
632,634,To suspend certain sanctions with respect to India and Pakistan.,fail
633,635,To amend the Internal Revenue Code of 1986 to more accurately codify the depreciable life of printed wiring board and printed wiring assembly equipment.,fail
634,636,To amend title XXVII of the Public Health Service Act and part 7 of subtitle B of title I of the Employee Retirement Income Security Act of 1974 to establish standards for the health quality improvement of children in managed care plans and other health plans.,fail
