,bill,title,label
382,389,"To establish a conditional stay of the ban on lead in children's products, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 5, 2009  Mr. Bennett introduced the following bill; which was read twice and",fail
383,390,"To expand the authority of the Secretary of the Air Force to convey certain relocatable military housing units to Indian tribes located in Idaho and Nevada.     IN THE SENATE OF THE UNITED STATES  February 5, 2009",fail
384,391,"To provide affordable, guaranteed private health coverage that will make Americans healthier and can never be taken away.     IN THE SENATE OF THE UNITED STATES  February 5, 2009  Mr. Wyden (for himself, Mr. Bennett, Mr. Inouye, Mr. Specter, Mr.",fail
385,392,"To protect consumers, and especially young consumers, from skyrocketing credit card debt, unfair credit card practices, and deceptive credit offers.     IN THE SENATE OF THE UNITED STATES  February 6, 2009",fail
386,393,"For the relief of Sopuruchi Chukwueke.     IN THE SENATE OF THE UNITED STATES  February 6, 2009  Mr. Levin introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
387,394,"To amend the Internal Revenue Code of 1986 to provide the same capital gains treatment for art and collectibles as for other investment property and to provide that a deduction equal to fair market value shall be allowed for charitable contributions of literary, musical, artistic, or scholarly compositions created by the donor.     IN THE SENATE OF THE UNITED STATES",fail
388,395,"To direct the Librarian of Congress and the Secretary of the Smithsonian Institution to carry out a joint project at the Library of Congress and the National Museum of African-American History and Culture to collect video and audio recordings of personal histories and testimonials of individuals who participated in the Civil Rights movement, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
389,396,"For the relief of Marcos Antonio Sanchez-Diaz.     IN THE SENATE OF THE UNITED STATES  February 9, 2009  Mr. Levin introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
390,397,"For the relief of Anton Dodaj, Gjyljana Dodaj, Franc Dodaj, and Kristjan Dodaj.     IN THE SENATE OF THE UNITED STATES  February 9, 2009  Mr. Levin introduced the following bill; which was read twice and",fail
391,398,"To permit commercial vehicles at weights up to 129,000 pounds to use certain highways of the Interstate System in the State of Idaho which would provide significant savings in the transportation of goods throughout the United States, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 9, 2009",fail
392,399,"To amend the Truth in Lending Act to prohibit universal defaults on credit card accounts, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 9, 2009  Mr. Tester introduced the following bill; which was read twice and",fail
393,400,"To expand the authority and responsibilities of the Oversight Panel of the Troubled Asset Relief Program, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 9, 2009  Mr. Sanders (for himself, Mr. Brown, and Mr. Begich) introduced the",fail
394,401,"To amend the Employee Retirement Income Security Act of 1974 to provide special reporting and disclosure rules for individual account plans, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 9, 2009",fail
395,402,"To improve the lives of our Nation's veterans and their families and provide them with the opportunity to achieve the American dream.     IN THE SENATE OF THE UNITED STATES  February 10, 2009  Ms. Snowe (for herself, Mr. Baucus, Mrs. Lincoln, Mr. Burr, and Ms.",fail
396,403,"For the relief of Ibrahim Parlak.     IN THE SENATE OF THE UNITED STATES  February 10, 2009  Mr. Levin introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
397,404,"To amend title 38, United States Code, to expand veteran eligibility for reimbursement by the Secretary of Veterans Affairs for emergency treatment furnished in a non-Department facility, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 10, 2009",fail
398,405,"To amend the Internal Revenue Code of 1986 to provide that a deduction equal to fair market value shall be allowed for charitable contributions of literary, musical, artistic, or scholarly compositions created by the donor.     IN THE SENATE OF THE UNITED STATES  February 10, 2009",fail
399,406,"To amend title XIX of the Social Security Act to provide Medicaid coverage of drugs prescribed for certain research study child participants.     IN THE SENATE OF THE UNITED STATES  February 10, 2009",fail
400,407,"To increase, effective as of December 1, 2009, the rates of compensation for veterans with service-connected disabilities and the rates of dependency and indemnity compensation for the survivors of certain disabled veterans, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 10, 2009",success
401,408,"To amend the Public Health Service Act to provide a means for continued improvement in emergency medical services for children.     IN THE SENATE OF THE UNITED STATES  February 10, 2009  Mr. Inouye (for himself, Mr. Hatch, Mr. Kennedy, Mr. Conrad, Mr.",fail
402,409,"To secure Federal ownership and management of significant natural, scenic, and recreational resources, to provide for the protection of cultural resources, to facilitate the efficient extraction of mineral resources by authorizing and directing an exchange of Federal and non- Federal land, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
403,410,"To amend part E of title IV of the Social Security Act to ensure States follow best policies and practices for supporting and retaining foster parents and to require the Secretary of Health and Human Services to award grants to States to improve the empowerment, leadership, support, training, recruitment, and retention of foster care, kinship care, and adoptive parents.     IN THE SENATE OF THE UNITED STATES",fail
404,411,"To authorize the Secretary of Transportation to release restrictions on the use of certain property conveyed to the City of St. George, Utah for airport purposes.     IN THE SENATE OF THE UNITED STATES  February 11, 2009",fail
405,412,"To establish the Federal Emergency Management Agency as an independent agency, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 11, 2009  Mr. Inhofe introduced the following bill; which was read twice and",fail
406,413,"To establish a grant program to improve high school graduation rates and prepare students for college and work.     IN THE SENATE OF THE UNITED STATES  February 11, 2009  Mr. Burr (for himself and Mr. Bingaman) introduced the following bill;",fail
407,414,"To amend the Consumer Credit Protection Act, to ban abusive credit practices, enhance consumer disclosures, protect underage consumers, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 11, 2009",fail
408,415,"For the relief of Maha Dakar.     IN THE SENATE OF THE UNITED STATES  February 11, 2009  Mr. Brown introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
409,416,"To limit the use of cluster munitions.     IN THE SENATE OF THE UNITED STATES  February 11, 2009  Mrs. Feinstein (for herself, Mr. Leahy, Mr. Bingaman, Mrs. Boxer, Mr. Brown, Mr. Cardin, Mr. Casey, Mr. Durbin, Mr. Feingold, Mr. Kennedy,",fail
410,417,"To enact a safe, fair, and responsible state secrets privilege Act.     IN THE SENATE OF THE UNITED STATES  February 11, 2009  Mr. Leahy (for himself, Mr. Specter, Mr. Kennedy, Mr. Feingold, Mr. Whitehouse, and Mrs. McCaskill) introduced the following bill; which",fail
411,418,"To require secondary metal recycling agents to keep records of their transactions in order to deter individuals and enterprises engaged in the theft and interstate sale of stolen secondary metal, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 11, 2009",fail
412,419,"For the relief of Luay Lufti Hadad.     IN THE SENATE OF THE UNITED STATES  February 12, 2009  Mr. Levin introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
413,420,"For the relief of Josephina Valera Lopez.     IN THE SENATE OF THE UNITED STATES  February 12, 2009  Mr. Levin introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
414,421,"To impose a temporary moratorium on the phase out of the Medicare hospice budget neutrality adjustment factor.     IN THE SENATE OF THE UNITED STATES  February 12, 2009  Mr. Specter introduced the following bill; which was read twice and",fail
415,422,"To amend the Federal Food, Drug, and Cosmetic Act and the Public Health Service Act to improve the prevention, diagnosis, and treatment of heart disease, stroke, and other cardiovascular diseases in women.     IN THE SENATE OF THE UNITED STATES  February 12, 2009",fail
416,423,"To amend title 38, United States Code, to authorize advance appropriations for certain medical care accounts of the Department of Veterans Affairs by providing two-fiscal year budget authority, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 12, 2009",fail
417,424,To amend the Immigration and Nationality Act to eliminate discrimination in the immigration laws by permitting permanent partners of United States citizens and lawful permanent residents to obtain lawful permanent resident status in the same manner as spouses of citizens and lawful permanent residents and to penalize immigration fraud in connection with permanent partnerships.     IN THE SENATE OF THE UNITED STATES,fail
418,425,"To amend the Federal Food, Drug, and Cosmetic Act to provide for the establishment of a traceability system for food, to amend the Federal Meat Inspection Act, the Poultry Products Inspections Act, the Egg Products Inspection Act, and the Federal Food, Drug, and Cosmetic Act to provide for improved public health and food safety through enhanced enforcement, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
419,426,"To amend title II of the Social Security Act to provide for progressive indexing and longevity indexing of Social Security old-age insurance benefits for newly retired and aged surviving spouses to ensure the future solvency of the Social Security program, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 12, 2009",fail
420,427,"To amend title XVI of the Social Security Act to clarify that the value of certain funeral and burial arrangements are not to be considered available resources under the supplemental security income program.     IN THE SENATE OF THE UNITED STATES  February 12, 2009",fail
421,428,"To allow travel between the United States and Cuba.     IN THE SENATE OF THE UNITED STATES  February 12, 2009  Mr. Dorgan (for himself, Mr. Enzi, Mr. Lugar, and Mr. Dodd) introduced the following bill; which was read twice and referred to the Committee",fail
422,429,"To ensure the safety of imported food products for the citizens of the United States, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 12, 2009  Mr. Casey (for himself and Mr. Grassley) introduced the following bill;",fail
423,430,"To amend the Public Works and Economic Development Act of 1965 to reauthorize that Act, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 12, 2009  Mr. Inhofe introduced the following bill; which was read twice and",fail
424,431,"To establish the Temporary Economic Recovery Adjustment Panel to curb excessive executive compensation at firms receiving emergency economic assistance.     IN THE SENATE OF THE UNITED STATES  February 12, 2009",fail
425,432,"To amend the Morris K. Udall Scholarship and Excellence in National Environmental and Native American Public Policy Act of 1992 to honor the legacy of Stewart L. Udall, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 12, 2009",fail
426,433,"To amend the Public Utility Regulatory Policies Act of 1978 to establish a renewable electricity standard, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 12, 2009  Mr. Udall of New Mexico (for himself and Mr. Udall of Colorado)",fail
427,434,"To amend title XIX of the Social Security Act to improve the State plan amendment option for providing home and community-based services under the Medicaid program, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 13, 2009",fail
428,435,"To provide for evidence-based and promising practices related to juvenile delinquency and criminal street gang activity prevention and intervention to help build individual, family, and community strength and resiliency to ensure that youth lead productive, safe, healthy, gang-free, and law-abiding lives.     IN THE SENATE OF THE UNITED STATES",fail
429,436,"To amend title 18, United States Code, to protect youth from exploitation by adults using the Internet, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 13, 2009  Mr. Cornyn introduced the following bill; which was read twice and",fail
430,437,"To amend the Internal Revenue Code of 1986 to allow the deduction of attorney-advanced expenses and court costs in contingency fee cases.     IN THE SENATE OF THE UNITED STATES  February 13, 2009  Mr. Specter (for himself, Mr. Graham, Mr. Leahy, Mr. Wyden, Mr. Crapo,",fail
431,438,"To provide for the voluntary development by States of qualifying best practices for health care and to encourage such voluntary development by amending titles XVIII and XIX of the Social Security Act to provide differential rates of payment favoring treatment provided consistent with qualifying best practices under the Medicare and Medicaid programs, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
432,439,"To provide for and promote the economic development of Indian tribes by furnishing the necessary capital, financial services, and technical assistance to Indian-owned business enterprises, to stimulate the development of the private sector of Indian tribal economies, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
433,440,"To amend the Internal Revenue Code of 1986 to allow an above-the-line deduction for attorney fees and costs in connection with civil claim awards.     IN THE SENATE OF THE UNITED STATES  February 13, 2009",fail
434,441,"To encourage the development of coordinated quality reforms to improve health care delivery and reduce the cost of care in the health care system.     IN THE SENATE OF THE UNITED STATES  February 13, 2009",fail
435,442,"To impose a limitation on lifetime aggregate limits imposed by health plans.     IN THE SENATE OF THE UNITED STATES  February 13, 2009  Mr. Dorgan (for himself and Ms. Snowe) introduced the following bill;",fail
436,443,"To transfer certain land to the United States to be held in trust for the Hoh Indian Tribe, to place land into trust for the Hoh Indian Tribe, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 13, 2009",fail
437,444,"To provide for the establishment of a health information technology and privacy system.     IN THE SENATE OF THE UNITED STATES  February 13, 2009  Mr. Whitehouse introduced the following bill; which was read twice and",fail
438,445,"To provide appropriate protection to attorney-client privileged communications and attorney work product.     IN THE SENATE OF THE UNITED STATES  February 13, 2009  Mr. Specter (for himself, Ms. Landrieu, Mr. Carper, Mr. Kerry, Mrs.",fail
439,446,"To permit the televising of Supreme Court proceedings.     IN THE SENATE OF THE UNITED STATES  February 13, 2009  Mr. Specter (for himself, Mr. Grassley, Mr. Durbin, Mr. Schumer, Mr. Feingold, and Mr. Cornyn) introduced the following bill; which was read",fail
440,447,"To amend the Commodity Exchange Act to prevent excessive price speculation with respect to energy and agricultural commodities, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 13, 2009",fail
441,448,"To maintain the free flow of information to the public by providing conditions for the federally compelled disclosure of information by certain persons connected with the news media.     IN THE SENATE OF THE UNITED STATES  February 13, 2009",fail
442,449,"To protect free speech.     IN THE SENATE OF THE UNITED STATES  February 13, 2009  Mr. Specter (for himself, Mr. Lieberman, and Mr. Schumer) introduced the following bill; which was read twice and referred to the Committee",fail
443,450,"To understand and comprehensively address the oral health problems associated with methamphetamine use.     IN THE SENATE OF THE UNITED STATES  February 13, 2009  Mr. Baucus (for himself, Ms. Stabenow, Mr. Tester, Mr. Conrad, Mr.",fail
444,451,"To require the Secretary of the Treasury to mint coins in commemoration of the centennial of the establishment of the Girl Scouts of the United States of America.     IN THE SENATE OF THE UNITED STATES  February 23, 2009",fail
445,452,"To ensure public access to Federal land and to the airspace over Federal land.     IN THE SENATE OF THE UNITED STATES  February 23, 2009  Mr. Crapo (for himself and Mr. Risch) introduced the following bill;",fail
446,453,"To authorize the Secretary of Housing and Urban Development to make grants and offer technical assistance to local governments and others to design and implement innovative policies, programs, and projects that address widespread property vacancy and abandonment, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
447,454,"To improve the organization and procedures of the Department of Defense for the acquisition of major weapon systems, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 23, 2009  Mr. Levin (for himself and Mr. McCain) introduced the following bill;",success
448,455,"To require the Secretary of the Treasury to mint coins in recognition of 5 United States Army Five-Star Generals, George Marshall, Douglas MacArthur, Dwight Eisenhower, Henry ``Hap'' Arnold, and Omar Bradley, alumni of the United States Army Command and General Staff College, Fort Leavenworth, Kansas, to coincide with the celebration of the 132d Anniversary of the founding of the United States Army Command and General Staff College.",fail
449,456,"To direct the Secretary of Health and Human Services, in consultation with the Secretary of Education, to develop guidelines to be used on a voluntary basis to develop plans to manage the risk of food allergy and anaphylaxis in schools and early childhood education programs, to establish school-based food allergy management grants, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
450,457,"To establish pilot projects under the Medicare program to provide incentives for home health agencies to utilize home monitoring and communications technologies.     IN THE SENATE OF THE UNITED STATES  February 24, 2009",fail
451,458,"To amend the False Claims Act.     IN THE SENATE OF THE UNITED STATES  February 24, 2009  Mr. Grassley (for himself, Mr. Durbin, Mr. Leahy, Mr. Specter, and Mr. Whitehouse) introduced the following bill; which was read twice and",fail
452,459,"To improve and enhance substance use disorder programs for members of the Armed Forces, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 24, 2009  Mrs. McCaskill (for herself and Mr. Corker) introduced the following",fail
453,460,"To amend the Agricultural Marketing Act of 1946 to foster efficient markets and increase competition and transparency among packers that purchase livestock from producers.     IN THE SENATE OF THE UNITED STATES  February 24, 2009",fail
454,461,"To amend the Internal Revenue Code of 1986 to extend and modify the railroad track maintenance credit.     IN THE SENATE OF THE UNITED STATES  February 24, 2009  Mrs. Lincoln (for herself and Mr. Crapo) introduced the following bill;",fail
455,462,"To amend the Lacey Act Amendments of 1981 to prohibit the importation, exportation, transportation, and sale, receipt, acquisition, or purchase in interstate or foreign commerce, of any live animal of any prohibited wildlife species, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 24, 2009",fail
456,463,"To impose limitations on certain expenditures by participants in the Troubled Asset Relief Program.     IN THE SENATE OF THE UNITED STATES  February 24, 2009  Mr. Kerry introduced the following bill; which was read twice and",fail
457,464,"To amend the National and Community Service Act of 1990 to improve the educational awards provided for national service, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 24, 2009",fail
458,465,"To amend the National and Community Service Act of 1990 to establish a Semester of Service grant program, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 24, 2009  Mr. Dodd (for himself, Mr. Cochran, Mr. Kennedy, Mr. Casey, and Mr.",fail
459,466,"To amend the National and Community Service Act of 1990 to establish a Summer of Service State grant program, a Summer of Service national direct grant program, and related national activities, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 24, 2009",fail
460,467,"To amend the National and Community Service Act of 1990 to establish Encore Service Programs, Encore Fellowship Programs, and Silver Scholarship Programs, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 24, 2009",fail
461,468,"To amend title XVIII of the Social Security Act to improve access to emergency medical services and the quality and efficiency of care furnished in emergency departments of hospitals and critical access hospitals by establishing a bipartisan commission to examine factors that affect the effective delivery of such services, by providing for additional payments for certain physician services furnished in such emergency departments, and by establishing a Centers for Medicare & Medicaid Services Working Group, and for other purposes.",fail
462,469,"To amend chapter 83 of title 5, United States Code, to modify the computation for part-time service under the Civil Service Retirement System.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
463,470,"To combat organized crime involving the illegal acquisition of retail goods for the purpose of selling those illegally obtained goods through physical and online retail marketplaces.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
464,471,"To amend the Education Sciences Reform Act of 2002 to require the Statistics Commissioner to collect information from coeducational secondary schools on such schools' athletic programs, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
465,472,"To provide for congressional approval of national monuments and restrictions on the use of national monuments.     IN THE SENATE OF THE UNITED STATES  February 25, 2009  Mr. Vitter (for himself, Mr. Shelby, and Mrs. Hutchison) introduced the",fail
466,473,"To establish the Senator Paul Simon Study Abroad Foundation.     IN THE SENATE OF THE UNITED STATES  February 25, 2009  Mr. Durbin (for himself, Mr. Wicker, Mr. Akaka, Mr. Baucus, Mr. Bingaman, Mr. Bond, Mr. Cardin, Mr. Cochran, Mr. Kennedy, Mr.",fail
467,474,"To amend the Congressional Accountability Act of 1995 to apply whistleblower protections available to certain executive branch employees to legislative branch employees, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
468,475,"To amend the Servicemembers Civil Relief Act to guarantee the equity of spouses of military personnel with regard to matters of residency, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",success
469,476,"To amend title 10, United States Code, to reduce the minimum distance of travel necessary for reimbursement of covered beneficiaries of the military health care system for travel for specialty health care.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
470,477,"To amend the Act entitled ``An Act authorizing associations of producers of aquatic products'' to include persons engaged in the fishery industry as charter boats or recreational fishermen, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
471,478,"To amend the National Labor Relations Act to ensure the right of employees to a secret-ballot election conducted by the National Labor Relations Board.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
472,479,"To amend the Chesapeake Bay Initiative Act of 1998 to provide for the continuing authorization of the Chesapeake Bay Gateways and Watertrails Network.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
473,480,"To establish the Office of Regional Economic Adjustment in the Department of Commerce, to assist regions affected by sudden and severe economic dislocation by coordinating Federal, State, and local resources for economic adjustment and by providing technical assistance, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
474,481,"To authorize additional Federal Bureau of Investigation field agents to investigate financial crimes.     IN THE SENATE OF THE UNITED STATES  February 25, 2009  Ms. Snowe (for herself and Mr. Whitehouse) introduced the following",fail
475,482,"To require Senate candidates to file designations, statements, and reports in electronic form.     IN THE SENATE OF THE UNITED STATES  February 25, 2009",fail
476,483,"To require the Secretary of the Treasury to mint coins in commemoration of Mark Twain.     IN THE SENATE OF THE UNITED STATES  February 25, 2009  Mr. Dodd (for himself, Mr. Lieberman, Mrs. Boxer, Mr. Schumer, Mrs.",fail
477,484,"To amend title II of the Social Security Act to repeal the Government pension offset and windfall elimination provisions.     IN THE SENATE OF THE UNITED STATES  February 25, 2009  Mrs. Feinstein (for herself, Ms. Collins, Mr. Durbin, Mr. Kerry, Mr.",fail
478,485,"To reauthorize the Select Agent Program by amending the Public Health Service Act and the Agricultural Bioterrorism Protection Act of 2002 and to improve oversight of high containment laboratories.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
479,486,"To achieve access to comprehensive primary health care services for all Americans and to reform the organization of primary care delivery through an expansion of the Community Health Center and National Health Service Corps programs.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
480,487,"To amend the Public Health Service Act to provide for human embryonic stem cell research.     IN THE SENATE OF THE UNITED STATES  February 26, 2009  Mr. Harkin (for himself, Mr. Specter, Mr. Kennedy, Mr. Hatch, Mrs.",fail
481,488,"To amend the Public Health Service Act, the Employee Retirement Income Security Act of 1974, and the Internal Revenue Code of 1986 to require group and individual health insurance coverage and group health plans to provide coverage for individuals participating in approved cancer clinical trials.     IN THE SENATE OF THE UNITED STATES",fail
482,489,"To amend the Migratory Bird Treaty Act to authorize hunting under certain circumstances.     IN THE SENATE OF THE UNITED STATES  February 26, 2009  Mr. Vitter introduced the following bill; which was read twice and",fail
483,490,"To amend title II of the Social Security Act to repeal the windfall elimination provision and protect the retirement of public servants.     IN THE SENATE OF THE UNITED STATES  February 26, 2009  Mrs. Hutchison introduced the following bill; which was read twice and",fail
484,491,"To amend the Internal Revenue Code of 1986 to allow Federal civilian and military retirees to pay health insurance premiums on a pretax basis and to allow a deduction for TRICARE supplemental premiums.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
485,492,"To amend the Social Security Act and the Internal Revenue Code of 1986 to exempt certain employment as a member of a local governing board, commission, or committee from social security tax coverage.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
486,493,"To amend the Internal Revenue Code of 1986 to provide for the establishment of ABLE accounts for the care of family members with disabilities, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
487,494,"For the relief of Salah Naji Sujaa.     IN THE SENATE OF THE UNITED STATES  February 26, 2009  Mr. Chambliss introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
488,495,"To increase public confidence in the justice system and address any unwarranted racial and ethnic disparities in the criminal process.     IN THE SENATE OF THE UNITED STATES  February 26, 2009  Mr. Cardin (for himself and Mr. Specter) introduced the following bill;",fail
489,496,"To provide duty-free treatment for certain goods from designated Reconstruction Opportunity Zones in Afghanistan and Pakistan, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
490,497,"To amend the Public Health Service Act to authorize capitation grants to increase the number of nursing faculty and students, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
491,498,"To amend title 38, United States Code, to authorize dental insurance for veterans and survivors and dependents of veterans, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
492,499,"To amend the Energy Policy Act of 2005 to repeal the ultra-deepwater and unconventional onshore natural gas and other petroleum research and development program.     IN THE SENATE OF THE UNITED STATES  February 26, 2009",fail
493,500,"To amend the Truth in Lending Act to establish a national usury rate for consumer credit transactions.     IN THE SENATE OF THE UNITED STATES  February 26, 2009  Mr. Durbin introduced the following bill; which was read twice and",fail
494,501,"To amend the Federal Food, Drug, and Cosmetic Act to prohibit the marketing of authorized generic drugs.     IN THE SENATE OF THE UNITED STATES  February 26, 2009  Mr. Rockefeller (for himself, Mr. Schumer, Mr. Kohl, Mr. Leahy, Mr.",fail
495,502,"To promote labor force participation of older Americans, with the goals of increasing retirement security, reducing the projected shortage of experienced workers, maintaining future economic growth, and improving the Nation's fiscal outlook.     IN THE SENATE OF THE UNITED STATES  February 27, 2009",fail
496,503,"To authorize the exploration, leasing, development, and production of oil and gas in and from the western portion of the Coastal Plain of the State of Alaska without surface occupancy, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 27, 2009",fail
497,504,"To redesignate the Department of the Navy as the Department of the Navy and Marine Corps.     IN THE SENATE OF THE UNITED STATES  February 27, 2009  Mr. Roberts introduced the following bill; which was read twice and",fail
498,505,"To establish a National Catastrophe Risks Consortium and a National Homeowners' Insurance Stabilization Program, and for other purposes.     IN THE SENATE OF THE UNITED STATES  February 27, 2009  Mr. Nelson of Florida (for himself, Mr. Martinez, and Ms. Landrieu)",fail
499,506,"To restrict the use of offshore tax havens and abusive tax shelters to inappropriately avoid Federal taxation, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 2, 2009  Mr. Levin (for himself, Mr. Whitehouse, Mrs. McCaskill, and Mr. Nelson",fail
500,507,"To provide for retirement equity for Federal employees in nonforeign areas outside the 48 contiguous States and the District of Columbia, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 2, 2009",fail
501,508,"To provide for the conveyance of certain Bureau of Land Management land in the State of Nevada to the Las Vegas Motor Speedway, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 2, 2009",fail
502,509,"To authorize a major medical facility project at the Department of Veterans Affairs Medical Center, Walla Walla, Washington, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 2, 2009",success
503,510,"To amend the Federal Food, Drug, and Cosmetic Act with respect to the safety of the food supply.     IN THE SENATE OF THE UNITED STATES  March 3, 2009  Mr. Durbin (for himself, Mr. Gregg, Mr. Kennedy, Mr. Burr, Mr. Dodd,",fail
504,511,"To amend part B of title XVIII of the Social Security Act to provide for an exemption of pharmacies and pharmacists from certain Medicare accreditation requirements in the same manner as such exemption applies to certain professionals.     IN THE SENATE OF THE UNITED STATES  March 3, 2009",fail
505,512,"To amend chapter 1 of title 9 of United States Code with respect to arbitration.     IN THE SENATE OF THE UNITED STATES  March 3, 2009  Mr. Martinez (for himself, Mr. Kohl, Mr. Durbin, and Mr. Feingold)",fail
506,513,"To require the Board of Governors of the Federal Reserve System to publish information on financial assistance provided to various entities, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 3, 2009",fail
507,514,"To amend title 38, United States Code, to enhance vocational rehabilitation benefits for veterans, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 3, 2009  Mr. Akaka introduced the following bill; which was read twice and",fail
508,515,"To amend title 35, United States Code, to provide for patent reform.     IN THE SENATE OF THE UNITED STATES  March 3, 2009  Mr. Leahy (for himself, Mr. Hatch, Mr. Schumer, Mr. Crapo, Mr. Whitehouse, Mr. Risch, and Mrs. Gillibrand) introduced the following",fail
509,516,"For the relief of Majan Jean.     IN THE SENATE OF THE UNITED STATES  March 3, 2009  Mr. Dodd introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
510,517,"For the relief of Alejandro Gomez and Juan Sebastian Gomez.     IN THE SENATE OF THE UNITED STATES  March 3, 2009  Mr. Dodd introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
511,518,"To establish the Star-Spangled Banner and War of 1812 Bicentennial Commission, and for other purposes.     IN THE SENATE OF THE UNITED STATES  March 3, 2009  Mr. Cardin (for himself, Ms. Mikulski, Mr. Reed, Mr. Casey, and Mr.",fail
512,519,"To amend the Federal Insecticide, Fungicide, and Rodenticide Act to implement pesticide-related obligations of the United States under the international conventions or protocols known as the PIC Convention, the POPs Convention, and the LRTAP POPs Protocol.     IN THE SENATE OF THE UNITED STATES  March 3, 2009",fail
513,520]>>,Be it enacted by the Senate and House of Representatives of the,fail
514,521,"To enhance the oversight authority of the Comptroller General of the United States with respect to certain expenditures by financial institutions participating in the Troubled Asset Relief Program.     IN THE SENATE OF THE UNITED STATES  March 3, 2009",fail
515,522,To resolve the claims of the Bering Straits Native Corporation and the State of Alaska to land adjacent to Salmon Lake in the State of Alaska and to provide for the conveyance to the Bering Straits Native Corporation of certain other public land in partial satisfaction of the land entitlement of the Corporation under the Alaska Native Claims Settlement Act.     IN THE SENATE OF THE UNITED STATES,fail
516,523,"To amend the Energy Policy Act of 2005 to establish pilot project offices to improve Federal permit coordination for renewable energy.     IN THE SENATE OF THE UNITED STATES  March 4, 2009  Mr. Tester (for himself and Mrs. Feinstein) introduced the following",fail
