,bill,title,label
1321,1326,To amend title XIX of the Social Security Act to provide for medicaid coverage of all certified nurse practitioners and clinical nurse specialists services.,fail
1322,1327,To grant normal trade relations status to the People's Republic of China on a permanent basis upon the accession of the People's Republic of China to the World Trade Organization.,fail
1323,1328,"To amend the Communications Satellite Act of 1962 to promote competition and privatization in satellite communications, and for other purposes.",fail
1324,1329,"To prohibit the taking of certain lands by the United States in trust for economically self-sufficient Indian tribes for commercial and gaming purposes, and for other purposes.",fail
1325,1330,"To designate the United States Post Office located at 450 North Centre Street in Pottsville, Pennsylvania, as the ``Peter J. McCloskey Postal Facility''.",fail
1326,1331,"To amend title 49, United States Code, to enhance domestic aviation competition by providing for the auction of slots at slot-controlled airports, and for other purposes.",fail
1327,1332,"To amend title 28, United States Code, to recognize and protect State efforts to improve environmental mitigation and compliance through the promotion of voluntary environmental audits, including limited protection from discovery and limited protection from penalties, and for other purposes.",fail
1328,1333,To amend the Land and Water Conservation Fund Act of 1965 to allow national park units that cannot charge an entrance or admission fee to retain other fees and charges.,success
1329,1334,"To amend title 10, United States Code, to establish a demonstration project to evaluate the feasibility of using the Federal Employees Health Benefits Program to ensure the availability of adequate health care for Medicare-eligible beneficiaries under the military health care system.",fail
1330,1335,"To amend title 5, United States Code, to ensure that coverage of bone mass measurements is provided under the health benefits program for Federal employees.",fail
1331,1336,For the relief of Roy Desmond Moser.,fail
1332,1337,For the relief of John Andre Chalot.,fail
1333,1338,To authorize the expenditure of certain health care funds by the Ponca Tribe of Nebraska.,fail
1334,1339,"To provide for an increase in pay and allowances for members of the uniformed services for fiscal year 1998, to improve certain authorities relating to the pay and allowances and the health care of such members, to authorize appropriations for fiscal year 1998 for military construction, and for other purposes.",fail
1335,1340,Entitled the ``Telephone Consumer Fraud Protection Act of 1997''.,fail
1336,1341,"To provide for mitigation of terrestrial wildlife habitat lost as a result of the construction and operation of the Pick-Sloan Missouri River Basin program in the State of South Dakota, and for other purposes.",fail
1337,1342,To amend title XVIII of the Social Security Act to increase access to quality health care in frontier communities by allowing health clinics and health centers greater medicare flexibility and reimbursement.,fail
1338,1343,"To amend the Internal Revenue Code of 1986 to increase the excise tax rate on tobacco products and deposit the resulting revenues into a Public Health and Education Resource Trust Fund, and for other purposes.",fail
1339,1344,To amend the Foreign Assistance Act of 1961 to target assistance to support the economic and political independence of the countries of the South Caucasus and Central Asia.,fail
1340,1345,"To amend titles XVIII and XIX of the Social Security Act to expand and clarify the requirements regarding advance directives in order to ensure that an individual's health care decisions are complied with, and for other purposes.",fail
1341,1346,"To amend title 18, United States Code, to increase the penalties for certain offenses in which the victim is a child.",fail
1342,1347,"To permit the city of Cleveland, Ohio, to convey certain lands that the United States conveyed to the city.",success
1343,1348,"To provide for innovative strategies for achieving superior environmental performance, and for other purposes.",fail
1344,1349,"To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade for the vessel PRINCE NOVA, and for other purposes.",success
1345,1350,"To amend section 332 of the Communications Act of 1934 to preserve State and local authority to regulate the placement, construction, and modification of certain telecommunications facilities, and for other purposes.",fail
1346,1351,"To amend the Sikes Act to establish a mechanism by which outdoor recreation programs on military installations will be accessible to disabled veterans, military dependents with disabilities, and other persons with disabilities.",fail
1347,1352,To amend Rule 30 of the Federal Rules of Civil Procedure to restore the stenographic preference for depositions.,fail
1348,1353,"To amend title 49, United States Code, to provide assistance and slots with respect to air carrier service between high density airports and airports that do not receive sufficient air service, to improve jet aircraft service to underserved markets, and for other purposes.",fail
1349,1354,To amend the Communications Act of 1934 to provide for the designation of common carriers not subject to the jurisdiction of a State commission as eligible telecommunications carriers.,success
1350,1355,"To designate the United States courthouse located in New Haven, Connecticut, as the ``Richard C. Lee United States Courthouse''.",success
1351,1356,To amend the Communications Act of 1934 to prohibit Internet service providers from providing accounts to sexually violent predators.,fail
1352,1357,To require States to bear the responsibility for the consequences of releasing violent criminals from custody before the expiration of the full term of imprisonment to which they are sentenced.,fail
1353,1358,"To authorize the Federal Aviation Administration's research, engineering, and development programs for fiscal year 1998, and for other purposes.",fail
1354,1359,"To amend title 38, United States Code, to limit the amount of recoupment from veterans' disability compensation that is required in the case of veterans who have received certain separation payments from the Department of Defense.",fail
1355,1360,"To amend the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 to clarify and improve the requirements for the development of an automated entry-exit control system, to enhance land border control and enforcement, and for other purposes.",fail
1356,1361,"To provide for the appointment of 1 additional Federal district judge for the eastern district of Wisconsin, and for other purposes.",fail
1357,1362,To promote the use of universal product numbers on claims forms used for reimbursement under the medicare program.,fail
1358,1363,"To amend the Sikes Act to enhance fish and wildlife conservation and natural resources management programs, and for other purposes.",fail
1359,1364,To eliminate unnecessary and wasteful Federal reports.,success
1360,1365,"To amend title II of the Social Security Act to provide that the reductions in social security benefits which are required in the case of spouses and surviving spouses who are also receiving certain Government pensions shall be equal to the amount by which two-thirds of the total amount of the combined monthly benefit (before reduction) and monthly pension exceeds $1,200, adjusted for inflation.",fail
1361,1366,To amend the Internal Revenue Code of 1986 to eliminate the 10 percent floor for deductible disaster losses.,fail
1362,1367,"To amend the Act that authorized the Canadian River reclamation project, Texas, to direct the Secretary of the Interior to allow use of the project distribution system to transport water from sources other than the project.",fail
1363,1368,"To provide individuals with access to health information of which they are the subject, ensure personal privacy with respect to personal medical records and health care-related information, impose criminal and civil penalties for unauthorized use of personal health information, and to provide for the strong enforcement of these rights.",fail
1364,1369,"To provide for truancy prevention and reduction, and for other purposes.",fail
1365,1370,"To amend title II of the Social Security Act to provide that a monthly insurance benefit thereunder shall be paid for the month in which the recipient dies, subject to a reduction of 50 percent if the recipient dies during the first 15 days of such month, and for other purposes.",fail
1366,1371,To establish felony violations for the failure to pay legal child support obligations and for other purposes.,fail
1367,1372,"To provide for the protection of farmland at the Point Reyes National Seashore, and for other purposes.",fail
1368,1373,"To establish the Commonwealth of Guam, and for other purposes.",fail
1369,1374,To clarify that unmarried adult children of Vietnamese reeducation camp internees are eligible for refugee status under the Orderly Departure Program.,fail
1370,1375,"To promote energy conservation investments in Federal facilities, and for other purposes.",fail
1371,1376,To increase the Federal medical assistance percentage for Hawaii to 59.8 percent.,fail
1372,1377]>>,,fail
1373,1378]>>,,fail
1374,1379,"To amend section 552 of title 5, United States Code, and the National Security Act of 1947 to require disclosure under the Freedom of Information Act regarding certain persons, disclose Nazi war criminal records without impairing any investigation or prosecution conducted by the Department of Justice or certain intelligence matters, and for other purposes.",success
1375,1380,To amend the Elementary and Secondary Education Act of 1965 regarding charter schools.,fail
1376,1381,"To direct the Secretary of the Army to convey lands acquired for the Candy Lake project, Osage County, Oklahoma.",fail
1377,1382,"To reform the naturalization process, to clarify the procedures for investigating the criminal background of individuals submitting applications in connection with certain benefits under the Immigration and Nationality Act, and for other purposes.",fail
1378,1383,To provide a 6-month extension of safety programs under ISTEA.,fail
1379,1384,"To amend title 5, United States Code, to make the Federal Employees Health Benefits Program available to the general public, and for other purposes.",fail
1380,1385,"To amend title 38, United States Code, to expand the list of diseases presumed to be service connected with respect to radiation-exposed veterans.",fail
1381,1386,To facilitate the remediation of contaminated sediments in the waters of the United States.,fail
1382,1387,To authorize additional appropriations for the Department of Defense for ballistic missile defenses and other measures to counter the emerging threat posed to the United States and its allies in the Middle East and Persian Gulf region by the development and deployment of ballistic missiles by Iran.,fail
1383,1388,To provide relief from unfair interest and penalties on refunds retroactively ordered by the Federal Energy Regulatory Commission.,fail
1384,1389,"To amend title 39, United States Code, to allow postal patrons to contribute to funding for prostate cancer research through the voluntary purchase of certain specially issued United States postage stamps.",fail
1385,1390,"To provide redress for inadequate restitution of assets seized by the United States Government during World War II which belonged to victims of the Holocaust, and for other purposes.",fail
1386,1391,"To authorize the President to permit the sale and export of food, medicines, and medical equipment to Cuba.",fail
1387,1392,To provide for offsetting tax cuts whenever there is an elimination of a discretionary spending program.,fail
1388,1393,To amend the Internal Revenue Code of 1986 to provide for the permanent extension of the incentives for alcohol used as a fuel.,fail
1389,1394,To establish procedures to ensure a balanced Federal budget by fiscal year 2002 and to create a tax cut reserve fund to protect revenues generated by economic growth.,fail
1390,1395,To amend the Higher Education Act of 1965 to provide for the establishment of the Thurgood Marshall Legal Educational Opportunity Program.,fail
1391,1396,To amend the Child Nutrition Act of 1966 to expand the School Breakfast Program in elementary schools.,fail
1392,1397,To establish a commission to assist in commemoration of the centennial of powered flight and the achievements of the Wright brothers.,success
1393,1398,To extend certain contracts between the Bureau of Reclamation and irrigation water contractors in Wyoming and Nebraska that receive water from Glendo Reservoir.,fail
1394,1399,To authorize the Secretary of the Army to carry out a project to protect and enhance fish and wildlife habitat of the Missouri River and the middle Mississippi River.,fail
1395,1400,"To provide a 6-month extension of highway, highway safety, and transit programs pending enactment of a law reauthorizing the Intermodal Surface Transportation Efficiency Act of 1991.",fail
1396,1401,"To provide for the transition to competition among electric energy suppliers for the benefit and protection of consumers, and for other purposes.",fail
1397,1402,To amend the Social Security Act to establish a community health aide program for Alaskan communities that do not qualify for the Community Health Aide Program for Alaska operated through the Indian Health Service.,fail
1398,1403,To amend the National Historic Preservation Act for purposes of establishing a national historic lighthouse preservation program.,fail
1399,1404,"To establish a Federal Commission on Statistical Policy to study the reorganization of the Federal statistical system, to provide uniform safeguards for the confidentiality of information acquired for exclusively statistical purposes, and to improve the efficiency of Federal statistical programs and the quality of Federal statistics by permitting limited sharing of records among designated agencies for",fail
1400,1405,"To provide for improved monetary policy and regulatory reform in financial institution management and activities, to streamline financial regulatory agency actions, to provide for improved consumer credit disclosure, and for other purposes.",fail
1401,1406,"To amend section 2301 of title 38, United States Code, to provide for the furnishing of burial flags on behalf of certain deceased members and former members of the Selected Reserve.",fail
1402,1407,"To allow participation by the communities surrounding Yellowstone National Park in decisions affecting the park, and for other purposes.",fail
1403,1408,"To establish the Lower East Side Tenement National Historic Site, and for other purposes.",success
1404,1409,"For the relief of Sheila Heslin of Bethesda, Maryland.",fail
1405,1410,"To amend section 258 of the Communications Act of 1934 to enhance the protections against unauthorized changes in subscriber selections of telephone service providers, and for other purposes.",fail
1406,1411,To amend the Internal Revenue Code of 1986 to disallow a Federal income tax deduction for payments to the Federal Government or any State or local government in connection with any tobacco litigation or settlement and to use any increased Federal revenues to promote public health.,fail
1407,1412,To amend the Internal Revenue Code of 1986 to permit certain tax free corporate liquidations into a 501(c)(3) organization and to revise the unrelated business income tax rules regarding receipt of debt-financed property in such a liquidation.,fail
1408,1413,To provide a framework for consideration by the legislative and executive branches of unilateral economic sanctions.,fail
1409,1414,A BILL,fail
1410,1415,"To reform and restructure the processes by which tobacco products are manufactured, marketed, and distributed, to prevent the use of tobacco products by minors, to redress the adverse health effects of tobacco use, and for other purposes.",fail
1411,1416,"To amend Federal election laws to repeal the public financing of national political party conventions and Presidential elections and spending limits on Presidential election campaigns, to repeal the limits on coordinated expenditures by political parties, and for other purposes.",fail
1412,1417,"To provide for the design, construction, furnishing, and equipping of a Center for Performing Arts within the complex known as the New Mexico Hispanic Cultural Center, and for other purposes.",success
1413,1418,"To promote the research, identification, assessment, exploration, and development of methane hydrate resources, and for other purposes.",fail
1414,1419,"To deem the activities of the Miccosukee Tribe on the Tamiami Indian Reservation to be consistent with the purposes of the Everglades National Park, and for other purposes.",fail
1415,1420,To amend the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 to provide for full reimbursement of States and localities for costs related to providing emergency medical treatment to individuals injured while entering the United States illegally.,fail
1416,1421,"To amend the Public Health Service Act to provide additional support for and to expand clinical research programs, and for other purposes.",fail
1417,1422,To amend the Communications Act of 1934 to promote competition in the market for delivery of multichannel video programming and for other purposes.,fail
1418,1423,To modernize and improve the Federal Home Loan Bank System.,fail
1419,1424,To amend the Internal Revenue Code of 1986 to modify the air transportation tax changes made by the Taxpayer Relief Act of 1997.,fail
1420,1425,"To provide for the preservation and sustainability of the family farm through the transfer of responsibility for operation and maintenance of the Flathead Indian Irrigation Project, Montana.",fail
1421,1426,"To encourage beneficiary developing countries to provide adequate protection of intellectual property rights, and for other purposes.",fail
1422,1427,"To amend the Communications Act of 1934 to require the Federal Communications Commission to preserve low-power television stations that provide community broadcasting, and for other purposes.",fail
1423,1428,"To waive time limitations specified by law in order to allow the Medal of Honor to be awarded to Robert R. Ingram of Jacksonville, Florida, for acts of valor while a Navy Hospital Corpsman in the Republic of Vietnam during the Vietnam conflict.",fail
1424,1429,To enhance rail competition and to ensure reasonable rail rates in any case in which there is an absence of effective competition.,fail
1425,1430,"To suspend from January 1, 1998, until December 31, 2002, the duty on SE2SI Spray Granulated (HOE S 4291).",fail
1426,1431,To suspend temporarily the duty on a certain chemical.,fail
1427,1432,To suspend temporarily the duty on a certain chemical.,fail
1428,1433,To suspend temporarily the duty on a certain chemical.,fail
1429,1434,"To suspend until January 1, 2001, the duty on a certain chemical.",fail
1430,1435,To suspend temporarily the duty on a certain chemical.,fail
1431,1436,"To suspend until January 1, 2001, the duty on a chemical.",fail
1432,1437,"To suspend until January 1, 2001, the duty on a chemical.",fail
1433,1438,"To suspend until January 1, 2001, the duty on a chemical.",fail
1434,1439,"To suspend until January 1, 2001, the duty on a chemical.",fail
1435,1440,"To suspend until January 1, 2001, the duty on a chemical.",fail
1436,1441,"To suspend until January 1, 2001, the duty on a chemical.",fail
1437,1442,"To suspend until January 1, 2001, the duty on a chemical.",fail
1438,1443,"To suspend until January 1, 2001, the duty on a chemical.",fail
1439,1444,"To suspend until January 1, 2001, the duty on a chemical.",fail
1440,1445,"To suspend until January 1, 2001, the duty on a chemical.",fail
1441,1446,"To suspend until January 1, 2001, the duty on a chemical.",fail
1442,1447,"To suspend until January 1, 2001, the duty on a chemical.",fail
1443,1448,"To suspend until January 1, 2001, the duty on a chemical.",fail
1444,1449,"To suspend until January 1, 2001, the duty on a chemical.",fail
1445,1450,"To suspend until January 1, 2001, the duty on a chemical.",fail
1446,1451,"To suspend until January 1, 2001, the duty on a chemical.",fail
1447,1452,"To suspend until January 1, 2001, the duty on a chemical.",fail
1448,1453,"To establish a Commission on Fairness in the Workplace, and for other purposes.",fail
1449,1454,"IN THE HOUSE OF REPRESENTATIVES  October 21, 1998  Referred to the Committee on Transportation and Infrastructure   AN ACT",fail
1450,1455,"IN THE HOUSE OF REPRESENTATIVES  November 8, 1997  Referred to the Committee on Resources   AN ACT",fail
1451,1456,"IN THE HOUSE OF REPRESENTATIVES  November 8, 1997  Referred to the Committee on Resources   AN ACT",fail
1452,1457,To amend the Harmonized Tariff Schedule of the United States to extend to certain fine jewelry certain trade benefits of insular possessions of the United States.,fail
1453,1458,To restrict the use of the exchange stabilization fund.,fail
1454,1459,To amend the Internal Revenue Code of 1986 to provide a 5-year extension of the credit for producing electricity from wind and closed- loop biomass.,fail
1455,1460,"For the relief of Alexandre Malofienko, Olga Matsko, and their son, Vladimir Malofienko.",fail
1456,1461,To establish a youth mentoring program.,fail
1457,1462,"To reauthorize the Delaware and Lehigh Navigation Canal National Heritage Corridor Act, and for other purposes.",fail
1458,1463,To change the date for regularly scheduled Federal elections and establish polling place hours.,fail
1459,1464,"To amend the Internal Revenue Code of 1986 to permanently extend the research credit, and for other purposes.",fail
1460,1465,"To consolidate in a single independent agency in the executive branch the responsibilities regarding food safety, labeling, and inspection currently divided among several Federal agencies.",fail
1461,1466,"To amend the Public Health Service Act to permit faith-based substance abuse treatment centers to receive Federal assistance, to permit individuals receiving Federal drug treatment assistance to select private and religiously oriented treatment, and to protect the rights of individuals from being required to receive religiously oriented treatment.",fail
1462,1467,"To address the declining health of forests on Federal lands in the United States through a program of recovery and protection consistent with the requirements of existing public land management and environmental laws, to establish a program to inventory, monitor, and analyze public and private forests and their resources, and for other purposes.",fail
1463,1468,"To provide for the conveyance of one (1) acre of land from Santa Fe National Forest to the Village of Jemez Springs, New Mexico, as the site of a fire sub-station.",fail
1464,1469,"To provide for the expansion of the historic community cemetery of El Rito, New Mexico, through the special designation of five acres of Carson National Forest adjacent to the cemetery.",fail
1465,1470,To amend the Internal Revenue Code of 1986 to clarify that certain school bus contractors and drivers are not employees.,fail
1466,1471,To prohibit the Secretary of Health and Human Services from treating any Medicaid-related funds recovered as part of State litigation from one or more tobacco companies as an overpayment under the Medicaid Program.,fail
1467,1472,"To amend the Internal Revenue Code of 1986 to provide a tax credit for public elementary and secondary school construction, and for other purposes.",fail
1468,1473,"To encourage the development of a commercial space industry in the United States, and for other purposes.",fail
1469,1474,"To suspend temporarily the duty on certain high tenacity single yarn of viscose rayon.     IN THE SENATE OF THE UNITED STATES  November 8, 1997  Mr. D'Amato introduced the following bill; which was read twice and referred to the Committee on Finance",fail
1470,1475,"To suspend temporarily the duty on certain twisted yarn of viscose rayon.     IN THE SENATE OF THE UNITED STATES  November 8, 1997  Mr. D'Amato introduced the following bill; which was read twice and referred to the Committee on Finance",fail
1471,1476,"To authorize the President to enter into a trade agreement concerning Northern Ireland and certain border counties of the Republic of Ireland, and for other purposes.",fail
1472,1477,To amend the Harmonized Tariff Schedule of the United States to provide that certain goods may be reimported into the United States without additional duty.,fail
1473,1478,"To suspend temporarily the duty on certain viscose rayon yarn.     IN THE SENATE OF THE UNITED STATES  November 8, 1997  Mr. D'Amato introduced the following bill; which was read twice and referred to the Committee on Finance",fail
1474,1479,"To suspend temporarily the duty on other single viscose rayon yarn.     IN THE SENATE OF THE UNITED STATES  November 8, 1997  Mr. D'Amato introduced the following bill; which was read twice and referred to the Committee on Finance",fail
1475,1480,"To authorize appropriations for the National Oceanic and Atmospheric Administration to conduct research, monitoring, education and management activities for the eradication and control of harmful algal blooms, including blooms of Pfiesteria piscicida and other aquatic toxins.",fail
1476,1481,"To amend the Social Security Act to eliminate the time limitation on benefits for immunosuppressive drugs under the medicare program, to provide for continued entitlement for such drugs for certain individuals after medicare benefits end, and to extend certain medicare secondary payer requirements.",fail
1477,1482,"To amend section 223 of the Communications Act of 1934 to establish a prohibition on commercial distribution on the World Wide Web of material that is harmful to minors, and for other purposes.",fail
1478,1483,To amend the Internal Revenue Code of 1986 to provide for the treatment of tax-exempt bond financing of certain electrical output facilities.,fail
1479,1484,To increase the number of qualified teachers.,fail
1480,1485,"To require the Secretary of the Treasury to mint coins in commemoration of Associate Justice Thurgood Marshall, and for other purposes.",fail
1481,1486,"To authorize acquisition of certain real property for the Library of Congress, and for other purposes.",fail
1482,1487,"IN THE HOUSE OF REPRESENTATIVES  November 9, 1997  Referred to the Committee on Ways and Means   AN ACT",fail
1483,1488,"To ratify an agreement between the Aleut Corporation and the United States of America to exchange land rights received under the Alaska Native Claims Settlement Act for certain land interests on Adak Island, and for other purposes.",fail
1484,1489,"To provide the public with access to outfitted activities on Federal land, and for other purposes.",fail
1485,1490,"To improve the quality of child care provided through Federal facilities and programs, and for other purposes.",fail
1486,1491,To increase the excise tax rate on tobacco products.,fail
1487,1492,"To amend the Public Health Service Act and the Federal Food, Drug and Cosmetic Act to prevent the use of tobacco products by minors, to reduce the level of tobacco addiction, to compensate Federal and State Governments for a portion of the health costs of tobacco-related illnesses, to enhance the national investment in biomedical and basic scientific research, and to expand programs to address the needs of",fail
1488,1493,"To amend section 485(f)(1)(F) of the Higher Education Act of 1965 to provide for the disclosure of all criminal incidents that manifest evidence of prejudice based on race, gender, religion, sexual orientation, ethnicity, or disability.",fail
1489,1494,"To empower States with authority for most taxing and spending for highway programs and mass transit programs, and for other purposes.",fail
1490,1495,"To amend section 7703 of title 5, United States Code, to strengthen the ability of the Office of Personnel Management to obtain judicial review to protect the merit system, and for other purposes.",fail
1491,1496,To remove inequities between Congressional and contract employees regarding access to health insurance.,fail
1492,1497,"To release contributors of ordinary trash and minor amounts of hazardous substances from litigation under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980, and for other purposes.",fail
1493,1498,To require States to adopt laws prohibiting open alcoholic containers in automobiles.,fail
1494,1499,To amend the title XXVII of the Public Health Service Act and other laws to assure the rights of enrollees under managed care plans.,fail
1495,1500,"To amend the Hawaii Tropical Forest Recovery Act to establish voluntary standards for certifying forest products cultivated, harvested, and processed in tropical environments in Hawaii and to grant a certification for Hawaii tropical forest products that meet the voluntary standards, and for other purposes.",fail
1496,1501,To amend the Employee Retirement Income Security Act of 1974 to improve protection for workers in multiemployer pension plans.,fail
1497,1502,"One Hundred Fifth Congress  of the  United States of America   AT THE SECOND SESSION  Begun and held at the City of Washington on Tuesday, the twenty-seventh day of January, one thousand nine hundred and ninety- eight",fail
1498,1503,To protect the voting rights of homeless citizens.,fail
1499,1504,To adjust the immigration status of certain Haitian nationals who were provided refuge in the United States.,fail
1500,1506,"IN THE HOUSE OF REPRESENTATIVES  November 12, 1997  Referred to the Committee on Education and the Workforce, and in addition to the Committee on Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned",fail
1501,1507]>>,,fail
1502,1508,"To authorize the Architect of the Capitol to construct a Capitol Visitor Center under the direction of the United States Capitol Preservation Commission, and for other purposes.",fail
1503,1509,"To authorize the Bureau of Land Management to use vegetation sales contracts in managing land at Fort Stanton and certain nearby acquired land along the Rio Bonito in Lincoln County, New Mexico.",fail
1504,1510,"To direct the Secretary of the Interior and the Secretary of Agriculture to convey certain lands to the county of Rio Arriba, New Mexico.",fail
1505,1511,"IN THE HOUSE OF REPRESENTATIVES  November 12, 1997  Referred to the Committee on National Security   AN ACT",fail
1506,1512,"To amend section 659 of title 18, United States Code.",fail
1507,1513,To amend the Internal Revenue Code of 1986 to provide for the treatment of tax-exempt bond financing of certain electrical output facilities.,fail
1508,1514,"To assess the impact of NAFTA, require the renegotiation of certain provisions of NAFTA, and provide for the withdrawal from NAFTA unless certain conditions are met.",fail
1509,1515,"To amend Public Law 89-108 to increase authorization levels for State and Indian tribal, municipal, rural, and industrial water supplies, to meet current and future water quantity and quality needs of the Red River Valley, to deauthorize certain project features and irrigation service areas, to enhance natural resources and fish and wildlife habitat, and for other purposes.     IN THE SENATE OF THE UNITED STATES",fail
1510,1516,To improve the Federal contract tower program.,fail
1511,1517,"IN THE HOUSE OF REPRESENTATIVES  October 21, 1998  Referred to the Committee on the Judiciary   AN ACT",fail
1512,1518,"To require publicly traded corporations to make specific disclosures in their initial offering statements and quarterly reports regarding the ability of their computer systems to operate after January 1, 2000.",fail
1513,1520,To terminate the Internal Revenue Code of 1986.,fail
1514,1521,To provide a law enforcement exception to the prohibition on the advertising of certain electronic devices.,fail
1515,1522,To authorize the Secretary of Agriculture to provide assistance to rural cooperatives.,fail
1516,1523,To allow for the investment of joint Federal and State funds from the civil settlement of damages from the Exxon Valdez oil spill.,fail
1517,1524,To require the Secretary of Health and Human Services to conduct an ongoing study of the health consequences of nuclear weapons tests.,fail
1518,1525,"To provide financial assistance for higher education to the dependents of Federal, State, and local public safety officers who are killed or permanently and totally disabled as the result of a traumatic injury sustained in the line of duty.",success
1519,1526,To authorize an exchange of land between the Secretary of Agriculture and the Secretary of the Interior and the Big Sky Lumber Company.,fail
1520,1527,"To encourage and to assist in the permanent settlement of all litigation and other claims to the waters of the Walker River Basin and to conserve and stabilize the water quantity and quality for fish habitat and recreation in the Walker River Basin, consistent with the Walker River Decree issued by the United States District Court for the District of Nevada.",fail
1521,1528,"To amend chapters 83 and 84 of title 5, United States Code, to provide for the equitable waiver of certain limitations on the election of survivor reductions of Federal annuities, and for other purposes.",fail
1522,1529,"To enhance Federal enforcement of hate crimes, and for other purposes.",fail
1523,1530,"To resolve ongoing tobacco litigation, to reform the civil justice system responsible for adjudicating tort claims against companies that manufacturer tobacco products, and establish a national tobacco policy for the United States that will decrease youth tobacco use and reduce the marketing of tobacco products to young Americans.",fail
1524,1531,"To deauthorize certain portions of the project for navigation, Bass Harbor, Maine.",fail
1525,1532,"To amend the Water Resources Development Act of 1996 to deauthorize the remainder of the project at East Boothbay Harbor, Maine.",fail
1526,1533,"To amend the Migratory Bird Treaty Act to clarify restrictions under that Act on baiting, and for other purposes.",fail
1527,1534,To amend the Higher Education Act of 1965 to delay the commencement of the student loan repayment period for certain students called to active duty in the Armed Forces.,fail
1528,1535,"To provide marketing quotas and a market transition program for the 1997 through 2001 crops of quota and additional peanuts, to terminate marketing quotas for the 2002 and subsequent crops of peanuts, and to make nonrecourse loans available to peanut producers for the 2002 and subsequent crops of peanuts, and for other purposes.",fail
1529,1536,To amend the Public Health Service Act and Employee Retirement Income Security Act of 1974 to require that group and individual health insurance coverage and group health plans provide coverage for qualified individuals for bone mass measurement (bone density testing) to prevent fractures associated with osteoporosis and to help women make informed choices about their reproductive and post-menopausal,fail
1530,1537,"To suspend until December 31, 2002, the duty on Benzoic acid, 2-[[1- [[(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl) amino].",fail
1531,1538,"To amend the Honey Research, Promotion, and Consumer Information Act to improve the honey research, promotion, and consumer information program, and for other purposes.",fail
1532,1539,"To suspend until December 31, 2002, the duty on N-[4- (aminocarbonyl)phenyl]-4-[[1-[[(2,3-dihydro-2-oxo-1H-benzimidazol-5- yl)amino] carbonyl]-2-oxopropyl]azo]benzamide.",fail
1533,1540,"To suspend until December 31, 2002, the duty on Butanamide, N-(2,3- dihydro-2-oxo-1H-benzimidazol-5-yl)-3-oxo-2-[[2-(trifluoro- methyl)phenyl]azo]-.",fail
1534,1541,"To suspend until December 31, 2002, the duty on 1,4-Benzenedicarboxylic acid, 2-[[1-[[(2,3-di-hydro-2-oxo-1H-benzimidazol-5-yl)amino carbonyl]- 2-oxopropyl]azo]-,dimethyl ester.",fail
1535,1542,"To suspend until December 31, 2002, the duty on Butanamide, 2,2'-[1-2,- ethanediylbis(oxy-2,1-phenyleneazo)]bis[N-(2,3-dihydro-2-oxo-1H- benzimidazol-5-yl)-3-oxo-.",fail
1536,1543,"To suspend until December 31, 2002, the duty on Benzenesulfonic acid, 4-chloro-2-[[5-hydroxy-3-methyl-1-(3-sulfophenyl)-1H-pyrazol-4-yl]azo]- 5-methyl-,calcium salt (1:1).",fail
1537,1544,"To suspend until December 31, 2002, the duty on 4-[[5-[[[4- (Aminocarbonyl) phenyl] amino] carbonyl]-2-methoxyphenyl]azo]-N-(5- chloro-2,4-dimeth- oxyphenyl)-3-hydroxynaphthalene-2-carboxamide",fail
1538,1545,"To suspend until December 31, 2002, the duty on Benzenesulfonic acid, 4-[[3-[[2-hydroxy-3-[[4-methoxyphenyl) amino]carbonyl]-1-naphtha- lenyl]azo]-4-methylbenzoyl]amino]-, calcium salt (2:1).",fail
1539,1546,"To suspend until December 31, 2002, the duty on Butanamide, 2,2'-[3,3'- dichloro[1,1'-biphenyl]-4,4'-diyl) bis (azo)] bis [N-(2,3-dihydro-2- oxo-1H-benzimidazol-5-yl)-3-oxo.",fail
1540,1547,"To suspend until December 31, 2002, the duty on Butanamide, N,N'- (3,3'dimethyl[1,1'-biphenyl]-4,4'-diyl)bis[2-[2,4-dichlorophenyl)azo]- 3-oxo-.",fail
1541,1548,"To suspend until December 31, 2002, the duty on N-(2,3-Dihydro-2-oxo- 1H-benzimidazol-5-yl)-5-methyl-4-[(methylamino)sulphonyl]phenyl]azo] naphthalene-2-carboxaminde.",fail
1542,1549,"To suspend until December 31, 2002, the duty on Benzoic acid, 2-[[3- [[(2,3-dihydro-2-oxo-1H-1H-benzimidazol-5-yl)amino]carbonyl]-2-hydroxy- 1-naphthalenyl]azo]-, butyl ester.",fail
1543,1550,"To suspend until December 31, 2002, the duty on Benzoic acid, 4-[[(2,5- dichlorophenyl)amino]carbonyl]-2-[[2-hydroxy-3-[[(2-methoxyphenyl) amino]carbonyl]-1-naphthalenyl]-, methyl ester.",fail
1544,1551,For the relief of Kerantha Poole-Christian.,fail
1545,1552,"To provide for the conveyance of an unused Air Force housing facility in La Junta, Colorado, to the City of La Junta.",fail
