,bill,title,label
713,717,"To provide educational opportunities for disadvantaged children, and for other purposes.",fail
714,718,"To direct the National Institute of Standards and Technology to establish a program to support research and training in methods of detecting the use of performance-enhancing drugs by athletes, and for other purposes.",fail
715,719,To amend Federal election law to provide for clean elections funded by clean money.,fail
716,720,To amend the Public Health Service Act to provide for awards by the National Institute of Environmental Health Sciences to develop and operate multidisciplinary research centers regarding the impact of environmental factors on women's health and disease prevention.,fail
717,721,"To amend the Public Health Service Act to establish a Nurse Corps and recruitment and retention strategies to address the nursing shortage, and for other purposes.",fail
718,722,"To amend the Communications Act of 1934 to prohibit telemarketers from interfering with the caller identification service of any person to whom a telephone solicitation is made, and for other purposes.",fail
719,723,To amend the Public Health Service Act to provide for human embryonic stem cell generation and research.,fail
720,724,To amend title XXI of the Social Security Act to provide for coverage of pregnancy-related assistance for targeted low-income pregnant women.,fail
721,725,To amend the Internal Revenue Code of 1986 to codify the authority of the Secretary of the Treasury to issue regulations covering the practices of enrolled agents before the Internal Revenue Service.,fail
722,726,To amend the Internal Revenue Code of 1986 to provide for the treatment of prepayments for natural gas.,fail
723,727,To provide grants for cardiopulmonary resuscitation (CPR) training in public schools.,fail
724,728,"To establish a demonstration project to waive certain nurse aide training requirements for specially trained individuals who perform certain specific tasks in nursing facilities participating in the medicare or medicaid programs, and to conditionally authorize the use of resident assistants in such nursing facilities.",fail
725,729,To provide grant money to States to enable States to expand the opportunity for citizens to vote over the Internet.,fail
726,730,To amend title XVIII of the Social Security Act to provide for the fair treatment of certain physician pathology services under the medicare program.,fail
727,731,"To ensure that military personnel do not lose the right to cast votes in elections in their domicile as a result of their service away from the domicile, to amend the Uniformed and Overseas Citizens Absentee Voting Act to extend the voter registration and absentee ballot protections for absent uniformed services personnel under such Act to State and local elections, and for other purposes.",fail
728,732,"To amend the Internal Revenue Code of 1986 to reduce the depreciation recovery period for certain restaurant buildings, and for other purposes.",fail
729,733,To eliminate the duplicative intent requirement for carjacking.,fail
730,734,"To amend the Foreign Service Buildings Act, 1926, to expand eligibility for the award of construction contracts under that Act to persons that have performed similar construction work at United States diplomatic or consular establishments abroad under contracts limited to $5,000,000.",fail
731,735,To amend title 18 of the United States Code to add a general provision for criminal attempt.,fail
732,736,"To amend title 10, United States Code, to provide for the appointment of a Chief of the Veterinary Corps of the Army in the grade of brigadier general, and for other purposes.",fail
733,737,"To designate the facility of the United States Postal Service located at 811 South Main Street in Yerington, Nevada, as the ``Joseph E. Dini, Jr. Post Office''.",success
734,738,To amend the Voting Rights Act of 1965 to protect the voting rights of members of the Armed Forces.,fail
735,739,"To amend title 38, United States Code, to improve programs for homeless veterans, and for other purposes.",fail
736,740,To preserve open competition and Federal Government neutrality towards the labor relations of Federal Government contractors on Federal and federally funded construction projects.,fail
737,741,"To amend the Internal Revenue Code of 1986 to provide tax credits with respect to nuclear facilities, and for other purposes.",fail
738,742,"To provide for pension reform, and for other purposes.",fail
739,743,"To establish a medical education trust fund, and for other purposes.",fail
740,744,To amend section 527 of the Internal Revenue Code of 1986 to eliminate notification and return requirements for State and local candidate committees and avoid duplicate reporting by certain State and local political committees of information required to be reported and made publicly available under State law.,fail
741,745,To amend the Child Nutrition Act of 1966 to promote better nutrition among school children participating in the school breakfast and lunch programs.,fail
742,746,"Expressing the policy of the United States regarding the United States relationship with Native Hawaiians and to provide a process for the recognition by the United States of the Native Hawaiian governing entity, and for other purposes.",fail
743,747,To authorize the Attorney General to make grants to local educational agencies to carry out school violence prevention and school safety activities in secondary schools.,fail
744,748,To make schools safer by waiving the local matching requirement under the Community Policing program for the placement of law enforcement officers in local schools.,fail
745,749,"To provide that no Federal income tax shall be imposed on amounts received by victims of the Nazi regime or their heirs or estates, and for other purposes.",fail
746,750,To amend the Internal Revenue Code of 1986 to provide the same tax treatment for danger pay allowance as for combat pay.,fail
747,751,To express the sense of the Senate concerning a new drinking water standard for arsenic.,fail
748,752,To amend the Internal Revenue Code of 1986 to reclassify computer equipment as 3-year property for purposes of depreciation.,fail
749,753,To amend the Harmonized Tariff Schedule of the United States to prevent circumvention of the sugar tariff-rate quotas.,fail
750,754,To enhance competition for prescription drugs by increasing the ability of the Department of Justice and Federal Trade Commission to enforce existing antitrust laws regarding brand name drugs and generic drugs.,fail
751,755,To continue State management of the West Coast Dungeness Crab fishery.,fail
752,756,"To amend the Internal Revenue Code of 1986 to extend and modify the credit for electricity produced from biomass, and for other purposes.",fail
753,757,"To designate the Federal building and United States courthouse located at 504 West Hamilton Street in Allentown, Pennsylvania, as the ``Edward N. Cahn Federal Building and United States Courthouse''.",fail
754,758,"To amend the Food Security Act of 1985 to authorize the annual enrollment of land in the wetlands reserve program, to extend the wetlands reserve program through 2005, and for other purposes.",fail
755,759,To amend title 4 of the United States Code to prohibit a State from imposing a discriminatory tax on income earned within such State by nonresidents of such State.,fail
756,760,"To amend the Internal Revenue Code of 1986 to encourage and accelerate the nationwide production, retail sale, and consumer use of new motor vehicles that are powered by fuel cell technology, hybrid technology, battery electric technology, alternative fuels, or other advanced motor vehicle technologies, and for other purposes.",fail
757,761,To provide loans for the improvement of telecommunications services on Indian reservations.,fail
758,762,"To amend the Internal Revenue Code of 1986 to allow a credit against income tax for information technology training expenses, and for other purposes.",fail
759,763,"[Report No. 107-12]  To amend the Internal Revenue Code of 1986 to allow tax-free expenditures from education individual retirement accounts for elementary and secondary school expenses, to increase the maximum annual amount of contributions to such accounts, and for other",fail
760,764,"To direct the Federal Energy Regulatory Commission to impose just and reasonable load-differentiated demand rates or cost-of-service based rates on sales by public utilities of electric energy at wholesale in the western energy market, and for other purposes.",fail
761,765,"To amend the Internal Revenue Code of 1986 to provide a carbon sequestration investment tax credit, and for other purposes.",fail
762,766,"To impose notification and reporting requirements in connection with grants of waivers of the limitation on certain procurements of the Department of Defense that is known as the Berry amendment, and for other purposes.",fail
763,767,"To extend Brady background checks to gun shows, and for other purposes.",fail
764,768,"To amend section 8339(p) of title 5, United States Code, to clarify the method for computing certain annuities under the Civil Service Retirement System which are based (in whole or in part) on part-time service, and for other purposes.",fail
765,769,"To establish a carbon sequestration program and an implementing panel within the Department of Commerce to enhance international conservation, to promote the role of carbon sequestration as a means of slowing the build-up of greenhouse gases in the atmosphere, and to reward and encourage voluntary, pro-active environmental efforts on the issue of global climate change.",fail
766,770,To amend part A of title IV of the Social Security Act to allow up to 24 months of vocational educational training to be counted as a work activity under the temporary assistance to needy families program.,fail
767,771,"To permanently prohibit the conduct of offshore drilling on the outer Continental Shelf off the State of Florida, and for other purposes.",fail
768,772,To permit the reimbursement of the expenses incurred by an affected State and units of local government for security at an additional temporary non-governmental property to be secured by the Secret Service for protection of the President for a period of not to exceed 60 days each fiscal year.,fail
769,773,"To provide for disclosure of fire safety standards and measures with respect to campus buildings, and for other purposes.",fail
770,774,"To designate the Federal building and United States courthouse located at 121 West Spring Street in New Albany, Indiana, as the ``Lee H. Hamilton Federal Building and United States Courthouse''.",fail
771,775,To amend title XVIII of the Social Security Act to permit expansion of medical residency training programs in geriatric medicine and to provide for reimbursement of care coordination and assessment services provided under the medicare program.,fail
772,776,To amend title XIX of the Social Security Act to increase the floor for treatment as an extremely low DSH State to 3 percent in fiscal year 2002.,fail
773,777,"To permanently extend the moratorium enacted by the Internet Tax Freedom Act, and for other purposes.",fail
774,778,To expand the class of beneficiaries who may apply for adjustment of status under section 245(i) of the Immigration and Nationality Act by extending the deadline for classification petition and labor certification filings.,fail
775,779,To amend the Internal Revenue Code of 1986 to treat certain hospital support organizations as qualified organizations for purposes of section 514(c)(9).,fail
776,780,"To amend the Internal Revenue Code of 1986 to allow individuals who do not itemize their deductions a deduction for a portion of their charitable contributions, and for other purposes.",fail
777,781,"To amend section 3702 of title 38, United States Code, to extend the authority for housing loans for members of the Selected Reserve.",fail
778,782,"To amend title III of the Americans with Disabilities Act of 1990 to require, as a precondition to commencing a civil action with respect to a place of public accommodation or a commercial facility, that an opportunity be provided to correct alleged violations, and for other purposes.",fail
779,783,"To enhance the rights of victims in the criminal justice system, and for other purposes.",fail
780,784,"To amend the Internal Revenue Code of 1986 to increase the limitation on capital losses an individual may deduct against ordinary income, and to allow individuals a 3-year capital loss carryback and unlimited carryovers.",fail
781,785,"To amend the Food Security Act of 1985 to require the Secretary of Agriculture to establish a carbon sequestration program to permit owners and operators of land to enroll the land in the program to increase the sequestration of carbon, and for other purposes.",fail
782,786,"To designate certain Federal land in the State of Utah as wilderness, and for other purposes.",fail
783,787,To prohibit the importation of diamonds from countries that have not become signatories to an international agreement establishing a certification system for exports and imports of rough diamonds or that have not unilaterally implemented a certification system meeting the standards set forth herein.,fail
784,788,"To amend the Public Health Service Act to establish a National Organ and Tissue Donor Registry that works in conjunction with State organ and tissue donor registries, to create a public-private partnership to launch an aggressive outreach and education campaign about organ and tissue donation and the Registry, and for other purposes.",fail
785,789,"To amend title 37, United States Code, to establish an education savings plan to encourage reenlistments and extensions of service by members of the Armed Forces in critical specialties, and for other purposes.",fail
786,790,"To amend title 18, United States Code, to prohibit human cloning.",fail
787,791,To amend the Federal Rules of Criminal Procedure.,fail
788,792,"To prohibit the targeted marketing to minors of adult-rated media as an unfair or deceptive practice, and for other purposes.",fail
789,793,"To amend the Internal Revenue Code of 1986 to allow individuals who do not itemize their deductions a deduction for a portion of their charitable contributions, and for other purposes.",fail
790,794,To amend the Internal Revenue Code of 1986 to facilitate electric cooperative participation in a competitive electric power industry.,fail
791,795,To amend the Internal Revenue Code of 1986 to permit the consolidation of life insurance companies with other companies.,fail
792,796,To amend the Safe Drinking Water Act to ensure that drinking water consumers are informed about the risks posed by arsenic in drinking water.,fail
793,797,To amend the Internal Revenue Code of 1986 to provide equitable treatment for associations which prepare for or mitigate the effects of natural disasters.,fail
794,798,"To amend the Internal Revenue Code of 1986 to allow small business employers certain credits against income tax, and for other purposes.",fail
795,799,"To prohibit the use of racial and other discriminatory profiling in connection with searches and detentions of individuals by the United States Customs Service personnel, and for other purposes.     IN THE SENATE OF THE UNITED STATES  April 30, 2001  Mr. Durbin (for himself, Mr. Voinovich, Mr. Cleland, Mr. Kerry, Mr.",fail
796,800,"To provide for post-conviction DNA testing, to establish a competent counsel grant program, and for other purposes.     IN THE SENATE OF THE UNITED STATES  April 30, 2001  Mrs. Feinstein introduced the following bill; which was read twice and referred to the Committee on the Judiciary",fail
797,801,To amend the Internal Revenue Code of 1986 to repeal the limitation on the use of foreign tax credits under the alternative minimum tax.,fail
798,802,"To assist low income taxpayers in preparing and filing their tax returns and to protect taxpayers from unscrupulous refund anticipation loan providers, and for other purposes.",fail
799,803,"To enhance the management and promotion of electronic Government services and processes by establishing a Federal Chief Information Officer within the Office of Management and Budget, and by establishing a broad framework of measures that require using Internet-based information technology to enhance citizen access to Government information and services, and for other purposes.",fail
800,804,"To amend title 49, United States Code, to require phased increases in the fuel efficiency standards applicable to light trucks; to required fuel economy standards for automobiles up to 10,000 pounds gross vehicle weight; to raise the fuel economy of the Federal fleet of vehicles, and for other purposes.",fail
801,805,"To amend the Public Health Service Act to provide for research with respect to various forms of muscular dystrophy, including Duchenne, Becker, limb girdle, congenital, facioscapulohumeral, myotonic, oculopharyngeal, distal, and emery-dreifuss muscular dystrophies.",fail
802,806,To guarantee the right of individuals to receive full social security benefits under title II of the Social Security Act with an accurate annual cost-of-living adjustment.,fail
803,807,To promote youth financial education.,fail
804,808,"To amend the Internal Revenue Code of 1986 to repeal the occupational taxes relating to distilled spirits, wine, and beer.",fail
805,809,"To direct the Secretary of the Interior to sell certain land to the town of Kingston, Nevada, for use as an emergency medical air evacuation site and for other public uses.",fail
806,810,"To amend the Internal Revenue Code of 1986 to clarify the amount of the charitable deduction allowable for contributions of food inventory, and for other purposes.",fail
807,811,"To amend title 36, United States Code to designate the oak tree as the national tree of the United States.",fail
808,812,"To amend the Federal Food, Drug, and Cosmetic Act to provide greater access to affordable pharmaceuticals.",fail
809,813,To amend title XVIII of the Social Security Act to increase payments under the medicare program to Puerto Rico hospitals.,fail
810,814,To establish the Child Care Provider Retention and Development Grant Program and the Child Care Provider Scholarship Program.,fail
811,815,To make improvements to the Arctic Research and Policy Act of 1984.,fail
812,816,To amend the Internal Revenue Code of 1986 to allow certain coins to be acquired by individual retirement accounts and other individually directed pension plan accounts.,fail
813,817,To amend the National Trails System Act to designate the Old Spanish Trail as a National Historic Trail.,fail
814,818,"To amend the Internal Revenue Code of 1986 to provide a long-term capital gains exclusion for individuals, and to reduce the holding period for long-term capital gain treatment to 6 months, and for other purposes.",fail
815,819,To amend the Public Health Service Act and Employee Retirement Income Security Act of 1974 to require that group and individual health insurance coverage and group health plans provide coverage for qualified individuals for bone mass measurement (bone density testing) to prevent fractures associated with osteoporosis.,fail
816,820,"To amend the Energy Policy Act of 1992 to assess opportunities to increase carbon storage on national forests derived from the public domain and to facilitate voluntary and accurate reporting of forest projects that reduce atmospheric carbon dioxide concentrations, and for other purposes.",fail
817,821,"To amend the Tennessee Valley Authority Act of 1933 to modify provisions relating to the Board of Directors of the Tennessee Valley Authority, and for other purposes.",fail
818,822,To amend the Internal Revenue Code of 1986 to modify the treatment of bonds issued to acquire renewable resources on land subject to conservation easement.,fail
819,823,To assure access under group health plans and health insurance coverage to covered emergency medical services.,fail
820,824,To establish an informatics grant program for hospitals and skilled nursing facilities.,fail
821,825,"To amend title II of the Social Security Act to allow workers who attain age 65 after 1981 and before 1992 to choose either lump sum payments over four years totalling $5,000 or an improved benefit computation formula under a new 10-year rule governing the transition to the changes in benefit computation rules enacted in the Social Security Amendments of 1977, and for other purposes.",fail
822,826,To amend title XVIII of the Social Security Act to eliminate cost- sharing under the medicare program for bone mass measurements.,fail
823,827,To amend the Social Security Act to guarantee comprehensive health care coverage for all children born after 2001.,fail
824,828,To amend the Internal Revenue Code of 1986 to allow a credit against income tax for certain energy-efficient property.,fail
825,829,To establish the National Museum of African American History and Culture within the Smithsonian Institution.,fail
826,830,To amend the Public Health Service Act to authorize the Director of the National Institute of Environmental Health Sciences to make grants for the development and operation of research centers regarding environmental factors that may be related to the etiology of breast cancer.,fail
827,831,To amend the Internal Revenue Code of 1986 to provide for a 100 percent deduction for business meals.,fail
828,832,"To amend the Indian Gaming Regulatory Act, and for other purposes.",fail
829,833,To amend the Internal Revenue Code of 1986 to expand the child tax credit.,fail
830,834,To provide duty-free treatment for certain steam or other vapor generating boilers used in nuclear facilities.,fail
831,835,"To establish the Detroit River International Wildlife Refuge in the State of Michigan, and for other purposes.",fail
832,836,To amend part C of title XI of the Social Security Act to provide for coordination of implementation of administrative simplification standards for health care information.,fail
833,837,To amend the Internal Revenue Code of 1986 to provide a safe harbor for determining that certain individuals are not employees.,fail
834,838,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety and efficacy of pharmaceuticals for children.",fail
835,839,To amend title XVIII of the Social Security Act to increase the amount of payment for inpatient hospital services under the medicare program and to freeze the reduction in payments to hospitals for indirect costs of medical education.,fail
836,840,"To amend title I of the Omnibus Crime Control and Safe Streets Act of 1968 to provide standards and procedures to guide both State and local law enforcement agencies and law enforcement officers during internal investigations, interrogation of law enforcement officers, and administrative disciplinary hearings, to ensure accountability of law enforcement officers, to guarantee the due process rights of law",fail
837,841,To amend title XVIII of the Social Security Act to eliminate discriminatory copayment rates for outpatient psychiatric services under the Medicare Program.,fail
838,842,"To ensure that the incarceration of inmates is not provided by private contractors or vendors and that persons charged or convicted of an offense against the United States shall be housed in facilities managed and maintained by Federal, State, or local governments.",fail
839,843,To provide assistance to States to expand and establish drug abuse treatment programs to enable such programs to provide services to individuals who voluntarily seek treatment for drug abuse.,fail
840,844,"To amend the Internal Revenue Code of 1986 to provide that the exclusion from gross income for foster care payments shall also apply to payments by qualified placement agencies, and for other purposes.",fail
841,845,To amend the Internal Revenue Code of 1986 to include agricultural and animal waste sources as a renewable energy resource.,fail
842,846,"For the relief of J.L. Simmons Company, Inc., of Champaign, Illinois.",fail
843,847,To impose tariff-rate quotas on certain casein and milk protein concentrates.,fail
844,848,"To amend title 18, United States Code, to limit the misuse of social security numbers, to establish criminal penalties for such misuse, and for other purposes.",fail
845,849,"To amend provisions of law enacted by the Small Business Regulatory Enforcement Fairness Act of 1996 (Public Law 104-121) to ensure full analysis of potential impacts on small entities of rules proposed by certain agencies, and for other purposes.",fail
846,850,To expand the Federal tax refund intercept program to cover children who are not minors.,fail
847,851,"To establish a commission to conduct a study of government privacy practices, and for other purposes.",fail
848,852,To support the aspirations of the Tibetan people to safeguard their distinct identity.,fail
849,853,To amend the Internal Revenue Code of 1986 to reduce the marriage penalty by providing a nonrefundable dual-earner credit and adjustment to the earned income credit.,fail
850,854,"To amend titles V, XVIII, and XIX of the Social Security Act to promote cessation of tobacco use under the medicare program, the medicaid program, and maternal and child health services block grant program.",fail
851,855,"To protect children and other vulnerable subpopulations from exposure to environmental pollutants, to protect children from exposure to pesticides in schools, and to provide parents with information concerning toxic chemicals that pose risks to children, and for other purposes.",fail
852,856,"To reauthorize the Small Business Technology Transfer Program, and for other purposes.",fail
853,857,To protect United States military personnel and other elected and appointed officials of the United States Government against criminal prosecution by an international criminal court to which the United States is not a party.,fail
854,858,To amend title I of the Employee Retirement Income Security Act of 1974 to improve access and choice for entrepreneurs with small businesses with respect to medical care for their employees.,fail
855,859,"To amend the Public Health Service Act to establish a mental health community education program, and for other purposes.",fail
856,860,To amend the Internal Revenue Code of 1986 to provide for the treatment of certain expenses of rural letter carriers.,fail
857,861,"To enhance small business access to Federal contracting opportunities and provide technical advice and support that small businesses need to perform contracts awarded to them, and for other purposes.",fail
858,862,To amend the Immigration and Nationality Act to authorize appropriations for fiscal years 2002 through 2006 to carry out the State Criminal Alien Assistance Program.,fail
859,863,To require medicare providers to disclose publicly staffing and performance in order to promote improved consumer information and choice.,fail
860,864,"To amend the Immigration and Nationality Act to provide that aliens who commit acts of torture, extrajudicial killings, or other specified atrocities abroad are inadmissible and removable and to establish within the Criminal Division of the Department of Justice an Office of Special Investigations having responsibilities under that Act with respect to all alien participants in war crimes, genocide, and the",fail
861,865,To provide small businesses certain protections from litigation excesses and to limit the product liability of nonmanufacturer product sellers.,fail
862,866,To amend the Public Health Service Act to provide for a national media campaign to reduce and prevent underage drinking in the United States.,fail
863,867,"To amend the Internal Revenue Code of 1986 to increase the unified credit exemption and the qualified family-owned business interest deduction, and for other purposes.",fail
864,868,"To amend the Employee Retirement Income Security Act of 1974, Public Health Service Act, and the Internal Revenue Code of 1986 to require that group and individual health insurance coverage and group health plans provide coverage of cancer screening.",fail
865,869,To amend the Fair Labor Standards Act of 1938 to reform the provisions relating to child labor.,fail
866,870,"To amend the Internal Revenue Code of 1986 to provide additional tax incentives for public-private partnerships in financing of highway, mass transit, high-speed rail, and intermodal transfer facilities projects, and for other purposes.",fail
867,871,"To amend chapter 83 of title 5, United States Code, to provide for the computation of annuities for air traffic controllers in a similar manner as the computation of annuities for law enforcement officers and firefighters.",fail
868,872,"To amend the Public Health Service Act, the Employee Retirement Income Security Act of 1974, and the Internal Revenue Code of 1986 to protect consumers in managed care plans and other health coverage.",fail
869,873,"To preserve and protect the free choice of individual employees to form, join, or assist labor organizations, or to refrain from such activities.",fail
870,874,"To require health plans to include infertility benefits, and for other purposes.",fail
871,875,To amend the Internal Revenue Code of 1986 to allow a credit against income tax for taxpayers owning certain commercial power takeoff vehicles.,fail
872,876,"To amend the National Environmental Education Act to redesignate that Act as the ``John H. Chafee Environmental Education Act'', to establish the John H. Chafee Memorial Fellowship Program and the Theodore Roosevelt Environmental Stewardship Grant Program, to extend the programs under that Act, and for other purposes.",fail
873,877,To amend the Agricultural Marketing Act of 1946 to require that a warning label be affixed to arsenic-treated wood sold in the United States.,fail
874,878,To amend the Internal Revenue Code of 1986 to prorate the heavy vehicle use tax between the first and subsequent purchasers of the same vehicle in one taxable period.,fail
875,879,To amend the Internal Revenue Code of 1986 to expand the tip tax credit to employers of cosmetologists and to promote tax compliance in the cosmetology sector.,fail
876,880,"To amend title XVIII of the Social Security Act to provide adequate coverage for immunosuppressive drugs furnished to beneficiaries under the medicare program that have received an organ transplant, and for other purposes.",fail
877,881,To amend the Taxpayer Relief Act of 1997 to provide for consistent treatment of survivor benefits for public safety officers killed in the line of duty.,fail
878,882,"To amend title II of the Social Security Act to provide that a monthly insurance benefit thereunder shall be paid for the month in which the recipient dies, subject to a reduction of 50 percent if the recipient dies during the first 15 days of such month, and for other purposes.",fail
879,883,"To ensure the energy self-sufficiency of the United States by 2011, and for other purposes.",fail
880,884,"To improve port-of-entry infrastructure along the Southwest border of the United States, to establish grants to improve port-of-entry facilities, to designate a port-of-entry as a port technology demonstration site, and for other purposes.",fail
881,885,To amend title XVIII of the Social Security Act to provide for national standardized payment amounts for inpatient hospital services furnished under the medicare program.,fail
882,886,"To establish the Katie Poirier Abduction Emergency Fund, and for other purposes.",fail
883,887,To amend the Torture Victims Relief Act of 1998 to authorize appropriations to provide assistance for domestic centers and programs for the treatment of victims of torture.,fail
884,888,"To amend the Internal Revenue Code of 1986 to provide assistance to students and families coping with the costs of higher education, and for other purposes.",fail
885,889,To protect consumers in managed care plans and in other health coverage.,fail
886,890,"To require criminal background checks on all firearms transactions occurring at events that provide a venue for the sale, offer for sale, transfer, or exchange of firearms, and to provide additional resources for gun crime enforcement.",fail
887,891,To amend the Truth in Lending Act with respect to extensions of credit to consumers under the age of 21.,fail
888,892,"To amend the Clean Air Act to phase out the use of methyl tertiary butyl ether in fuels or fuel additives, to promote the use of renewable fuels, and for other purposes.",fail
889,893,"To establish the National Boxing Commission, and for other purposes.",fail
890,894,"To authorize increased support to the democratic opposition and other oppressed people of Cuba to help them regain their freedom and prepare themselves for a democratic future, and for other purposes.",fail
891,895,To amend the Internal Revenue Code of 1986 to allow a credit against income tax for research related to developing vaccines against widespread diseases and ensure that such vaccines are affordable and widely distributed.,fail
892,896,To provide for reconciliation pursuant to section 103 of the concurrent resolution on the budget for fiscal year 2002 (H. Con. Res. 83).,fail
893,897,"To amend title 39, United States Code, to provide that the procedures relating to the closing or consolidation of a post office be extended to the relocation or construction of a post office, and for other purposes.",fail
894,898,To make technical amendments to the Radiation Exposure Compensation Act (42 U.,fail
895,899,To amend the Omnibus Crime Control and Safe Streets Act of 1968 to increase the amount paid to families of public safety officers killed in the line of duty.,fail
896,900,To establish a Consumer Energy Commission to assess and provide recommendations regarding recent energy price spikes from the perspective of consumers.,fail
897,901,"To amend the Outer Continental Shelf Lands Act to direct the Secretary of the Interior to cease mineral leasing activity on the outer Continental Shelf seaward of a coastal State that has declared a moratorium on mineral exploration, development, or production activity in State water.",fail
898,902,"To amend section 1951 of title 18, United States Code (commonly known as the Hobbs Act), and for other purposes.",fail
899,903,To amend the Cache La Poudre River Corridor Act to make technical amendments.,fail
900,904,To amend the Internal Revenue Code of 1986 to provide an above-the-line deduction for qualified professional development expenses of elementary and secondary school teachers and to allow a credit against income tax to elementary and secondary school teachers who provide classroom materials.,fail
901,905,"To provide incentives for school construction, and for other purposes.",fail
902,906,"To provide for protection of gun owner privacy and ownership rights, and for other purposes.",fail
903,907,"To amend the Internal Revenue Code of 1986 to encourage the use of ethanol and the adoption of other forms of value-added agriculture, and for other purposes.",fail
904,908,To require Congress and the President to fulfill their Constitutional duty to take personal responsibility for Federal laws.,fail
905,909,"To improve the administration of the Animal and Plant Health Inspection Service of the Department of Agriculture, and for other purposes.",fail
906,910,To provide certain safeguards with respect to the domestic steel industry.,fail
907,911,To reauthorize the Endangered Species Act of 1973.,fail
908,912,"To amend title 38, United States Code, to increase burial benefits for veterans.",fail
909,913,To amend title XVIII of the Social Security Act to provide for coverage under the medicare program of all oral anticancer drugs.,fail
910,914,"To designate the United States courthouse located at 95 Seventh Street in San Francisco, California, as the ``James R. Browning United States Courthouse''.",fail
911,915,To amend the Internal Revenue Code of 1986 to allow the Secretary of the Treasury to disclose taxpayer identity information through mass communications to notify persons entitled to tax refunds.,fail
912,916,"To provide more child support money to families leaving welfare, and for other purposes.",fail
913,917,"To amend the Internal Revenue Code of 1986 to exclude from gross income amounts received on account of claims based on certain unlawful discrimination and to allow income averaging for backpay and frontpay awards received on account of such claims, and for other purposes.",fail
914,918,"To provide more child support money to families leaving welfare, to simplify the rules governing the assignment and distribution of child support collected by States on behalf of children, to improve the collection of child support, and for other purposes.",fail
915,919,To require the Secretary of Energy to study the feasibility of developing commercial nuclear energy production facilities at existing Department of Energy sites.,fail
916,920,To amend the Internal Revenue Code of 1986 to provide a credit against income tax to individuals who rehabilitate historic homes or who are the first purchasers of rehabilitated historic homes for use as a principal residence.,fail
917,921,"To adjust the boundary of the William Howard Taft National Historic Site in the State of Ohio, to authorize an exchange of land in connection with the historic site, and for other purposes.",fail
918,922,To amend the Mineral Leasing Act to make available for the Low-Income Home Energy Assistance Program a specified percentage of the money received by the United States from onshore Federal oil and gas development.,fail
919,923,To amend the Agricultural Market Transition Act to extend the expansion of producers that are eligible for loan deficiency payments.,fail
920,924,"To provide reliable officers, technology, education, community prosecutors, and training in our neighborhoods.",fail
921,925,To amend title XVIII of the Social Security Act to provide a prescription benefit program for all medicare beneficiaries.,fail
922,926,"To prohibit the importation of any article that is produced, manufactured, or grown in Burma.",fail
923,927,"To amend title 23, United States Code, to provide for a prohibition on use of mobile telephones while operating a motor vehicle.",fail
924,928,"To amend the Age Discrimination in Employment Act of 1967 to require, as a condition of receipt or use of Federal financial assistance, that States waive immunity to suit for certain violations of that Act, and to affirm the availability of certain suits for injunctive relief to ensure compliance with that Act.",fail
925,929,To amend the National Labor Relations Act to preserve charitable giving,fail
926,930,"To authorize the Secretary of the Interior to set aside up to $2 per person from park entrance fees or assess up to $2 per person visiting the Grand Canyon National Park to secure bonds for capital improvements, and for other purposes.",fail
927,931,"To require certain information from the President before certain deployments of the Armed Forces, and for other purposes.",fail
928,932,To amend the Food Security Act of 1985 to establish the conservation security program.,fail
929,933,To amend the Federal Power Act to encourage the development and deployment of innovative and efficient energy technologies.,fail
930,934,"To require the Secretary of the Interior to construct the Rocky Boy's/ North Central Montana Regional Water System in the State of Montana, to offer to enter into an agreement with the Chippewa Cree Tribe to plan, design, construct, operate, maintain and replace the Rocky Boy's Rural Water System, and to provide assistance to the North Central Montana Regional Water Authority for the planning, design, and construction of",fail
931,935,"To authorize the negotiation of a Free Trade Agreement with the Commonwealth of Australia, and to provide for expedited congressional consideration of such an agreement.",fail
932,936,"To amend the Internal Revenue Code of 1986 to expand S corporation eligibility for banks, and for other purposes.",fail
933,937,"To amend title 38, United States Code, to permit the transfer of entitlement to educational assistance under the Montgomery GI Bill by members of the Armed Forces, and for other purposes.",fail
934,938,"To amend the Internal Revenue Code of 1986 to provide that the exclusion from gross income for foster care payments shall also apply to payments by qualifying placement agencies, and for other purposes.",fail
935,939,To amend the Immigration and Nationality Act to confer citizenship automatically on children residing abroad in the legal and physical custody of a citizen parent serving in a Government or military position abroad.,fail
936,940,To leave no child behind.,fail
937,941,"To revise the boundaries of the Golden Gate National Recreation Area in the State of California, to extend the term of the advisory commission for the recreation area, and for other purposes.",fail
938,942,To reauthorize the supplemental grant for population increases in certain states under the temporary assistance to needy families program for fiscal year 2002.,fail
939,943,"To authorize the negotiation of a Free Trade Agreement with New Zealand, and to provide for expedited congressional consideration of such an agreement.",fail
940,944,"To authorize the negotiation of a Free Trade Agreement with the Republic of Korea, and to provide for expedited congressional consideration of such an agreement.",fail
941,945,To amend the Internal Revenue Code of 1986 to repeal the recognition of capital gain rule for home offices.,fail
942,946,To establish an Office on Women's Health within the Department of Health and Human Services.,fail
943,947,"To amend the Clean Air Act to permit the Governor of a State to waive the oxygen content requirement for reformulated gasoline, and for other purposes.",fail
944,948,"To amend title 23, United States Code, to require the Secretary of Transportation to carry out a grant program for providing financial assistance for local rail line relocation projects, and for other purposes.",fail
